parent_id,eligible,decision_valid,split,child_infeasibility_trigger,strict_bound_trigger,normalized_disjunction_gain,parent_native_bound_target,target_phase_required,reason,b_plus,eta_proof,eta_anchor,normalization_source,normalization_upper_bound
L0,true,1,0,0,0,0,,0,"current_child_gain_not_strict",0.052362174014728008,0,0,"proof",0.31697717810629322
L1,true,1,0,0,0,0,,0,"current_child_gain_not_strict",0.11648171505823038,0,0,"proof",0.31697717810629322
L2,true,1,0,0,0,0,,0,"current_child_gain_not_strict",0.19572600958480368,0,0,"proof",0.29708658014676792
L3,true,1,0,0,0,0,,0,"current_child_gain_not_strict",0.27497030411137702,0,0,"proof",0.29708658014676792
