leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,telemetry_seconds
L0,"",0,0,0.22500000000000001,1,0,1,0,0,"INFEASIBLE",0.0058536950157695453,0.078212699999999996
L1,"",0,0.22500000000000001,0.45000000000000001,1,0,1,0,0,"INFEASIBLE",0.076927467671309133,0.17185900000000001
L2,"",0,0.45000000000000001,0.67500000000000004,1,1,0,1,2.2015660747634884,"OPTIMAL",0.14207520591555467,0.28483710000000001
L3,"",0,0.67500000000000004,0.90000000000000002,1,0,1,0,0,"INFEASIBLE",0.10076000333443234,0.38501669999999999
L2.0,"L2",1,0.45000000000000001,0.5625,1,1,0,1,2.241059606707672,"OPTIMAL",0.184773126392036,0.50886039999999999
L2.1,"L2",1,0.5625,0.67500000000000004,1,1,0,1,2.2712825855459711,"OPTIMAL",0.11699965360851457,0.61606159999999999
L2.0.0,"L2.0",2,0.45000000000000001,0.50624999999999998,1,0,1,0,0,"INFEASIBLE",0.09165373492523414,1.3448997
L2.0.1,"L2.0",2,0.50624999999999998,0.5625,1,1,0,1,2.2698089672057296,"OPTIMAL",0.1188684916688357,1.4482226
L2.1.0,"L2.1",2,0.5625,0.61875000000000002,1,1,0,1,2.2723649406074595,"OPTIMAL",0.14791810529737948,1.7350563000000001
L2.1.1,"L2.1",2,0.61875000000000002,0.67500000000000004,1,1,0,1,2.3161602313257252,"OPTIMAL",0.10660457817610465,1.8350907999999999
L2.0.1.0,"L2.0.1",3,0.50624999999999998,0.53437500000000004,1,0,1,0,0,"INFEASIBLE",0.13139350912984363,4.9055366999999999
L2.0.1.1,"L2.0.1",3,0.53437500000000004,0.5625,1,1,0,1,2.2840044571132738,"OPTIMAL",0.12849825841662052,5.0133738000000001
L2.0.1.1.0,"L2.0.1.1",4,0.53437500000000004,0.54843750000000002,1,1,0,1,2.3068106634585797,"OPTIMAL",0.12437734212587143,5.1243100000000004
L2.0.1.1.1,"L2.0.1.1",4,0.54843750000000002,0.5625,1,1,0,1,2.2910725403514469,"OPTIMAL",0.12711439183413042,5.2554053999999999
