number,id,arm,leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
2,micro,ARC,L0.1.0.1.0.0.0.0,LP,INFEASIBLE,0,16.699562199999999,0,3.8452999999999999e-05,0,0,0,0.00055021099999999999,f01944cb4c49a8fb3426b4bf2fc8c9ca7aa4a6328dbe4b0b0b94a4d5e7da9d71,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\native_correctness\micro\ARC\external\native_logs\L0.1.0.1.0.0.0.0_lp.gurobi.log
2,micro,ARC,L0.1.0.1.0.0.0.1,LP,OPTIMAL,0,16.6839963,0,0.00038891606923109644,0,22,0,0.00055021900000000001,713fd01612dd50e216b38d87a9fc9166effee550d65ae79dede5ecf04e98e870,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\native_correctness\micro\ARC\external\native_logs\L0.1.0.1.0.0.0.1_lp.gurobi.log
2,micro,ARC,L0.1.0.1.0.0.0.1.0,LP,INFEASIBLE,0,16.666661699999999,0,3.8452999999999999e-05,0,0,0,0.00055021900000000001,65c96d3809ed4c97fcfa9f2db845b85e890860732478a1b299f5a74b2ce04e24,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\native_correctness\micro\ARC\external\native_logs\L0.1.0.1.0.0.0.1.0_lp.gurobi.log
2,micro,ARC,L0.1.0.1.0.0.0.1.1,LP,OPTIMAL,0,16.650444100000001,0.00099992752075195312,0.00038891931923109647,0,22,0,0.00055022100000000004,180125f3cc03aa0be791ff88328361b62563583afdb617218b3972d8c1b58e49,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\native_correctness\micro\ARC\external\native_logs\L0.1.0.1.0.0.0.1.1_lp.gurobi.log
2,micro,ARC,L0.1.0.1.0.0.0.1.1,MIP,OPTIMAL,0,16.644069900000002,0.00099992752075195312,0.00035508253529785883,0,0,0,0.00055022100000000004,180125f3cc03aa0be791ff88328361b62563583afdb617218b3972d8c1b58e49,1,0,not_requested,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\native_correctness\micro\ARC\external\native_logs\L0.1.0.1.0.0.0.1.1_terminal_mip.gurobi.log
4,E7,K1-R,L0,LP,OPTIMAL,0,112.5666658,0.02200007438659668,0.051083889458075855,0,604,0,0.0073615859999999998,0b088f52287d7f863e1164e3bdf4427f96f1cabc9b98a32fa14cda43930a648f,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\small_rebind\E7\K1-R\external\native_logs\L0_lp.gurobi.log
4,E7,K1-R,L0.0,LP,OPTIMAL,0,112.5008206,0.02200007438659668,0.053488445524698551,0,604,0,0.0078783299999999994,59332100910105df71425a66c5e02e5bee868cd8cb63d27cbb0dffbc2d20965c,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\small_rebind\E7\K1-R\external\native_logs\L0.0_lp.gurobi.log
4,E7,K1-R,L0.1,LP,OPTIMAL,0,112.4336534,0.02200007438659668,0.053628764203403741,0,639,0,0.0084532619999999996,71584a54826d9529fbdd62e1bf46bea70ccc98b2c38f71b1cc6bd174809c1d89,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\small_rebind\E7\K1-R\external\native_logs\L0.1_lp.gurobi.log
4,E7,K1-R,L0,CHILD_BOUND_TARGET_MIP,INTERRUPTED,0,112.39832559999999,0.075999975204467773,0.14016152963380257,1,722,0,0.0094593300000000002,0b088f52287d7f863e1164e3bdf4427f96f1cabc9b98a32fa14cda43930a648f,1,0,not_requested,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\small_rebind\E7\K1-R\external\native_logs\L0_c6_1_child_disjunction_target_mip.gurobi.log
4,E7,K1-R,L0,MIP,OPTIMAL,0,112.31393130000001,1.0280001163482666,1.4285540631866609,125,10342,0,0.016615668,0b088f52287d7f863e1164e3bdf4427f96f1cabc9b98a32fa14cda43930a648f,1,0,not_requested,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\small_rebind\E7\K1-R\external\native_logs\L0_terminal_mip.gurobi.log
5,E7,ARC,L0,LP,OPTIMAL,0,112.6325636,0.020999908447265625,0.049657960306075104,0,621,0,0.0069611359999999997,f540a9f87591e80769e1d1388acfb100fd9f57475ed6e38d77b23a6861992264,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\small_rebind\E7\ARC\external\native_logs\L0_lp.gurobi.log
5,E7,ARC,L0.0,LP,OPTIMAL,0,112.5605111,0.023000001907348633,0.052955831483419903,0,660,0,0.0074672360000000004,356a8f4dde41fae25a3b37eb837895b00ce5cac5a824c63951a2d31ef5f3416f,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\small_rebind\E7\ARC\external\native_logs\L0.0_lp.gurobi.log
5,E7,ARC,L0.1,LP,OPTIMAL,0,112.4873896,0.020999908447265625,0.048365783611711365,0,632,0,0.0080219160000000005,61d0856de38a5df455f7119adbaa18f4778ea5f2d986085239e9b9bf33aaf9b9,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\small_rebind\E7\ARC\external\native_logs\L0.1_lp.gurobi.log
5,E7,ARC,L0,CHILD_BOUND_TARGET_MIP,INTERRUPTED,0,112.4538282,0.071000099182128906,0.12763324111613891,1,948,0,0.0080219160000000005,f540a9f87591e80769e1d1388acfb100fd9f57475ed6e38d77b23a6861992264,1,0,not_requested,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\small_rebind\E7\ARC\external\native_logs\L0_c6_1_child_disjunction_target_mip.gurobi.log
5,E7,ARC,L0,MIP,OPTIMAL,0,112.375563,1.1059999465942383,1.4355111765348321,292,19902,0,0.015122791999999999,f540a9f87591e80769e1d1388acfb100fd9f57475ed6e38d77b23a6861992264,1,0,not_requested,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\small_rebind\E7\ARC\external\native_logs\L0_terminal_mip.gurobi.log
7,E8,K1-R,L0,LP,OPTIMAL,0,111.9944406,0.029000043869018555,0.06951325099194515,0,626,0,0.0099725209999999998,03cf7e213ee2f7af937d839cd35d0a0e106e4b2376d921cea744828c9f9b747e,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\small_rebind\E8\K1-R\external\native_logs\L0_lp.gurobi.log
7,E8,K1-R,L0.0,LP,OPTIMAL,0,111.91352569999999,0.032000064849853516,0.081437740499325742,0,754,0,0.010603371,6f4c877859c9f69168e3e66e97fb10986df76583170646fa457b579c425a3cda,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\small_rebind\E8\K1-R\external\native_logs\L0.0_lp.gurobi.log
7,E8,K1-R,L0.1,LP,OPTIMAL,0,111.82864600000001,0.026999950408935547,0.06274065684849188,0,573,0,0.011324272,789592986a847b9649f433f0f4a3f00c52cae9a863ebedd17bc14413f762d0ba,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\small_rebind\E8\K1-R\external\native_logs\L0.1_lp.gurobi.log
7,E8,K1-R,L0,CHILD_BOUND_TARGET_MIP,INTERRUPTED,0,111.7873318,0.14100003242492676,0.23744853572719296,1,744,0,0.013365742,03cf7e213ee2f7af937d839cd35d0a0e106e4b2376d921cea744828c9f9b747e,1,0,not_requested,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\small_rebind\E8\K1-R\external\native_logs\L0_c6_1_child_disjunction_target_mip.gurobi.log
7,E8,K1-R,L0,MIP,OPTIMAL,0,111.6384199,1.9520001411437988,2.9917907121287133,103,20133,0,0.026201122,03cf7e213ee2f7af937d839cd35d0a0e106e4b2376d921cea744828c9f9b747e,1,0,not_requested,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\small_rebind\E8\K1-R\external\native_logs\L0_terminal_mip.gurobi.log
8,E8,ARC,L0,LP,OPTIMAL,0,112.00241510000001,0.026000022888183594,0.061175125351565267,0,666,0,0.0066219950000000003,6b1eb66cc65cd6f0d1390ce97c5baadf024f57d4093bc95329efa316e4e639ed,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\small_rebind\E8\ARC\external\native_logs\L0_lp.gurobi.log
8,E8,ARC,L0.0,LP,OPTIMAL,0,111.91133069999999,0.029000043869018555,0.069497499830414103,0,782,0,0.0072655929999999999,0d33f24f3caf89cec0957ae1ec2424d2fffa5e02a54c6692e750eeb1410f5c39,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\small_rebind\E8\ARC\external\native_logs\L0.0_lp.gurobi.log
8,E8,ARC,L0.1,LP,OPTIMAL,0,111.81957749999999,0.023999929428100586,0.05693787226163248,0,670,0,0.0078001779999999996,1357792b9da561eca0e54febc33a2b4b2db925600dcb02cd73a27c8a4d50ced1,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\small_rebind\E8\ARC\external\native_logs\L0.1_lp.gurobi.log
8,E8,ARC,L0,CHILD_BOUND_TARGET_MIP,INTERRUPTED,0,111.78023330000001,0.12800002098083496,0.22380138724090051,1,1282,0,0.010330785,6b1eb66cc65cd6f0d1390ce97c5baadf024f57d4093bc95329efa316e4e639ed,1,0,not_requested,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\small_rebind\E8\ARC\external\native_logs\L0_c6_1_child_disjunction_target_mip.gurobi.log
8,E8,ARC,L0,MIP,OPTIMAL,0,111.64440070000001,1.8710000514984131,2.704982902184415,101,22258,0,0.020653451999999999,6b1eb66cc65cd6f0d1390ce97c5baadf024f57d4093bc95329efa316e4e639ed,1,0,not_requested,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\small_rebind\E8\ARC\external\native_logs\L0_terminal_mip.gurobi.log
9,D4,K1-R,L0,LP,OPTIMAL,0,294.96662379999998,0.032999992370605469,0.077867609219024553,0,926,0,0.009456608,0bdd0cbeec199780ca2bf7ad30938edd9f36f57f31e65f02df8c37ea8f5afa58,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\proof_screen\D4\K1-R\external\native_logs\L0_lp.gurobi.log
9,D4,K1-R,L0.0,LP,OPTIMAL,0,294.88161700000001,0.051999807357788086,0.14039999302008316,0,1569,0,0.010093945999999999,e3fb9fd505da02ef07042cf18065690398950281cb9f48ea968e6cfc21b89fe5,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\proof_screen\D4\K1-R\external\native_logs\L0.0_lp.gurobi.log
9,D4,K1-R,L0.1,LP,OPTIMAL,0,294.77804529999997,0.065000057220458984,0.15754548944746918,0,1746,0,0.01132445,356fa1ab2b09ef76b990e9e1f2b92d17ded2fcb3c10ff70f387c99fb1b60836d,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\proof_screen\D4\K1-R\external\native_logs\L0.1_lp.gurobi.log
9,D4,K1-R,L0,MIP,OPTIMAL,0,294.69868750000001,127.01900005340576,208.57610945706659,24983,1158985,0,0.091536796000000004,0bdd0cbeec199780ca2bf7ad30938edd9f36f57f31e65f02df8c37ea8f5afa58,1,0,not_requested,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\proof_screen\D4\K1-R\external\native_logs\L0_terminal_mip.gurobi.log
10,D4,ARC,L0,LP,OPTIMAL,0,294.96347909999997,0.088000059127807617,0.22574829353156689,0,2517,0,0.0063408179999999998,17d5b15c13343a7cab957bd4f9dbc3f1ffeb91a1f11d32784d5b346286b95a4e,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\proof_screen\D4\ARC\external\native_logs\L0_lp.gurobi.log
10,D4,ARC,L0.0,LP,OPTIMAL,0,294.81548450000003,0.08899998664855957,0.23272986219015399,0,2523,0,0.006963576,7c6c27a31b67fc610229076ab3f41e1841cc0846f86e261ca5954cc41e00a70f,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\proof_screen\D4\ARC\external\native_logs\L0.0_lp.gurobi.log
10,D4,ARC,L0.1,LP,OPTIMAL,0,294.66956649999997,0.077000141143798828,0.19190827581687314,0,2295,0,0.007365969,9d5036a9a5142ba1a55e8f338a734ad45dfb5eed9d38759f7f7f45362b46bfda,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\proof_screen\D4\ARC\external\native_logs\L0.1_lp.gurobi.log
10,D4,ARC,L0,MIP,OPTIMAL,0,294.57800900000001,104.8970000743866,169.09488508937915,15981,1060118,0,0.095175766999999994,17d5b15c13343a7cab957bd4f9dbc3f1ffeb91a1f11d32784d5b346286b95a4e,1,0,not_requested,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\proof_screen\D4\ARC\external\native_logs\L0_terminal_mip.gurobi.log
11,D3,K1-R,L0,LP,OPTIMAL,0,294.75846949999999,0.029999971389770508,0.069433667592465456,0,746,0,0.0099822109999999995,393d73d9ec578548710f6b0115a4e7dc05f97e780109e72b80b5f42f89a73e41,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\proof_screen\D3\K1-R\external\native_logs\L0_lp.gurobi.log
11,D3,K1-R,L0.0,LP,OPTIMAL,0,294.67508620000001,0.032999992370605469,0.075724599196220446,0,713,0,0.010712416000000001,87542272e41f9fab7074c4909e928866dff0c1bc41c9b0d04248129ed953c9f6,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\proof_screen\D3\K1-R\external\native_logs\L0.0_lp.gurobi.log
11,D3,K1-R,L0.1,LP,OPTIMAL,0,294.5842083,0.032000064849853516,0.076797283038701356,0,820,0,0.01144305,4a84e7bed82e3a611e3ff842d4dc24a853eb340b0a008de450e6d0d5716de461,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\proof_screen\D3\K1-R\external\native_logs\L0.1_lp.gurobi.log
11,D3,K1-R,L0,CHILD_BOUND_TARGET_MIP,INTERRUPTED,0,294.53683990000002,0.1809999942779541,0.2870838002983353,1,880,0,0.015396195,393d73d9ec578548710f6b0115a4e7dc05f97e780109e72b80b5f42f89a73e41,1,0,not_requested,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\proof_screen\D3\K1-R\external\native_logs\L0_c6_1_child_disjunction_target_mip.gurobi.log
11,D3,K1-R,L0,MIP,TIME_LIMIT,0,294.34846420000002,294.34999990463257,449.06900030400072,29347,5541268,0,0.076705548999999998,393d73d9ec578548710f6b0115a4e7dc05f97e780109e72b80b5f42f89a73e41,1,0,not_requested,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\proof_screen\D3\K1-R\external\native_logs\L0_terminal_mip.gurobi.log
12,D3,ARC,L0,LP,OPTIMAL,0,294.84537260000002,0.029999971389770508,0.072535170927362572,0,953,0,0.0066437450000000004,43a9147f168faf2489897689e681562c85d468d70d4df138ac2ea0a1a70e8c3e,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\proof_screen\D3\ARC\external\native_logs\L0_lp.gurobi.log
12,D3,ARC,L0.0,LP,OPTIMAL,0,294.75517079999997,0.03600001335144043,0.083950680566701727,0,931,0,0.007320394,f9d977b772f2891f9a88e6f4aa866d8a5c216c905d8ea6334e5523e90f519538,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\proof_screen\D3\ARC\external\native_logs\L0.0_lp.gurobi.log
12,D3,ARC,L0.1,LP,OPTIMAL,0,294.65810909999999,0.030000209808349609,0.068798449010845822,0,893,0,0.0079441919999999992,e9d813711749f73c65c288b3d446fd11711c0f71d18115fd912d25539db8628f,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\proof_screen\D3\ARC\external\native_logs\L0.1_lp.gurobi.log
12,D3,ARC,L0,CHILD_BOUND_TARGET_MIP,INTERRUPTED,0,294.61337570000001,0.1530001163482666,0.2546263259209065,1,944,0,0.014319712,43a9147f168faf2489897689e681562c85d468d70d4df138ac2ea0a1a70e8c3e,1,0,not_requested,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\proof_screen\D3\ARC\external\native_logs\L0_c6_1_child_disjunction_target_mip.gurobi.log
12,D3,ARC,L0,MIP,TIME_LIMIT,0,294.45369690000001,294.45499992370605,446.03755923617268,29597,7003760,0,0.075699770999999999,43a9147f168faf2489897689e681562c85d468d70d4df138ac2ea0a1a70e8c3e,1,0,not_requested,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\proof_screen\D3\ARC\external\native_logs\L0_terminal_mip.gurobi.log
14,D6,K1-R,L0,LP,OPTIMAL,0,275.34017920000002,0.29600000381469727,0.91430021500036796,0,3822,0,0.069190225999999994,4c5c214f042dedea8322ca3a338ba3a294554b4bfcff4e9a98f219c48e024842,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\citibike_screen\D6\K1-R\external\native_logs\L0_lp.gurobi.log
14,D6,K1-R,L0.0,LP,OPTIMAL,0,274.60798770000002,0.2349998950958252,0.733338259118958,0,2863,0,0.073990711000000001,61374f9a865df635bb68c6e45452341a15067009ec9f7f314960c7ce0d66f46b,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\citibike_screen\D6\K1-R\external\native_logs\L0.0_lp.gurobi.log
14,D6,K1-R,L0.1,LP,INFEASIBLE,0,273.933874,0.32100009918212891,0.85769774774792684,0,2427,0,0.073990711000000001,022ad0d698b94130d0582160da7350235a71f3620f257743d18b4cef8367cad8,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\citibike_screen\D6\K1-R\external\native_logs\L0.1_lp.gurobi.log
14,D6,K1-R,L0.0.0,LP,OPTIMAL,0,273.1775422,0.32599997520446777,1.0226130073133524,0,3811,0,0.073990713,8255f6fdc0bf06f7adb5314f68031c3994466635ec98180345acefba71fe379d,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\citibike_screen\D6\K1-R\external\native_logs\L0.0.0_lp.gurobi.log
14,D6,K1-R,L0.0.1,LP,OPTIMAL,0,272.41351909999997,0.30699992179870605,0.93903813006058434,0,3557,0,0.078821688000000001,0510420d8edf363812f84d192b60b723b38fea55fb03efb42340af96f79d2637,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\citibike_screen\D6\K1-R\external\native_logs\L0.0.1_lp.gurobi.log
14,D6,K1-R,L0.0,CHILD_BOUND_TARGET_MIP,INTERRUPTED,0,272.01937759999998,0.70400023460388184,1.7883864772737237,1,6595,0,0.078821688000000001,61374f9a865df635bb68c6e45452341a15067009ec9f7f314960c7ce0d66f46b,1,0,not_requested,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\citibike_screen\D6\K1-R\external\native_logs\L0.0_c6_1_child_disjunction_target_mip.gurobi.log
14,D6,K1-R,L0.0,MIP,TIME_LIMIT,0,271.29139889999999,271.29500007629395,505.3114130963146,3110,732294,0,0.264163537,61374f9a865df635bb68c6e45452341a15067009ec9f7f314960c7ce0d66f46b,1,0,not_requested,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\citibike_screen\D6\K1-R\external\native_logs\L0.0_terminal_mip.gurobi.log
15,D6,ARC,L0,LP,OPTIMAL,0,275.0382525,0.40700006484985352,1.2620114741202826,0,5137,0,0.065925005999999994,9703cfcfd4ffc1479a5723078a442bb4e5ba5c979422c58928cc40c251b55e30,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\citibike_screen\D6\ARC\external\native_logs\L0_lp.gurobi.log
15,D6,ARC,L0.0,LP,OPTIMAL,0,274.1741136,0.35199999809265137,1.1133139218884978,0,4649,0,0.070605880999999995,deb6590042caf741f3a468988453ca6b4c4782f32c37a771c5383ce9d8711ee5,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\citibike_screen\D6\ARC\external\native_logs\L0.0_lp.gurobi.log
15,D6,ARC,L0.1,LP,INFEASIBLE,0,273.3633628,0.4589998722076416,1.2692953424347004,0,4977,0,0.070605880999999995,71acf21bae6df92c3a3b636d88fb1ffddb897ff3d98acbd20a86a9355a9dfc60,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\citibike_screen\D6\ARC\external\native_logs\L0.1_lp.gurobi.log
15,D6,ARC,L0.0.0,LP,OPTIMAL,0,272.44606850000002,0.32699990272521973,0.97091598902211496,0,3996,0,0.070605882999999994,41d34d66544bd6f5a2e02e9da80b36caaff8804974941ff3681af25cd73fd5ea,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round66\local_raw\citibike_screen\D6\ARC\external\native_logs\L0.0.0_lp.gurobi.log
