"row","json","instance","status","certified_original_problem","objective","lower_bound","upper_bound","gap","unresolved_intervals","open_nodes","finalization_source","solver_finalization_reached","wrapper_synthesized_final_json","process_return_code","abnormal_exit_detected","oracle_total_final_leaves","oracle_attempted","oracle_closed","oracle_timed_out","oracle_split","oracle_remaining_open","oracle_recursive_depth","oracle_children_attempted","oracle_requested_leaf_time","oracle_actual_leaf_time","oracle_total_budget","oracle_budget_policy","oracle_budget_exhausted","bpc_attempted","bpc_closed","exact_pricing_closed","plateau_reason"
"high_imbalance_seed3201_controlled","high_imbalance_seed3201_controlled.json","high_imbalance_seed3201.txt","gcap_frontier_not_closed","False","2.44340319194","1.74210803","2.44340319194","0.287015734552","2","2","solver_final_json","True","False","0","False","2","6","0","6","2","2","1","4","120","120","0","per-leaf","False","2","0","0","automatic_interval_oracle_left_open_leaves"
