interval_id,gamma_L,gamma_U,status,certificate_basis,solver_status,proven_infeasible,feasible_improving,timeout,best_bound,objective,runtime_seconds,depth,parent_id,time_limit_used,budget_policy,json_path,lp_path,log_path
9,0.187720136464,0.225264163757,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,false,false,true,0.34215246048,0,120.0952681,0,root,120,per-leaf,results\oracle_closure_round\raw\tight_T_seed3102_controlled_auto_oracle\interval_9.json,results\oracle_closure_round\raw\tight_T_seed3102_controlled_auto_oracle\interval_9.lp,results\interval_cutoff_work\tight_T_seed3102_interval_cutoff_187720136_225264164_921028175\interval_cutoff.cplex.log
9_d1_0,0.187720136464,0.20649215011,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,false,false,true,0.35153557903,0,120.1123623,1,9,120,per-leaf,results\oracle_closure_round\raw\tight_T_seed3102_controlled_auto_oracle\interval_9_d1_0.json,results\oracle_closure_round\raw\tight_T_seed3102_controlled_auto_oracle\interval_9_d1_0.lp,results\interval_cutoff_work\tight_T_seed3102_interval_cutoff_187720136_206492150_921148273\interval_cutoff.cplex.log
9_d1_1,0.20649215011,0.225264163757,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,false,false,true,0.36737373502,0,120.1141175,1,9,120,per-leaf,results\oracle_closure_round\raw\tight_T_seed3102_controlled_auto_oracle\interval_9_d1_1.json,results\oracle_closure_round\raw\tight_T_seed3102_controlled_auto_oracle\interval_9_d1_1.lp,results\interval_cutoff_work\tight_T_seed3102_interval_cutoff_206492150_225264164_921268391\interval_cutoff.cplex.log
10,0.150176109171,0.168948122818,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,false,false,true,0.37070906903,0,120.0871261,0,root,120,per-leaf,results\oracle_closure_round\raw\tight_T_seed3102_controlled_auto_oracle\interval_10.json,results\oracle_closure_round\raw\tight_T_seed3102_controlled_auto_oracle\interval_10.lp,results\interval_cutoff_work\tight_T_seed3102_interval_cutoff_150176109_168948123_921388511\interval_cutoff.cplex.log
10_d1_0,0.150176109171,0.159562115994,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,false,false,true,0.30408541753,0,120.0861213,1,10,120,per-leaf,results\oracle_closure_round\raw\tight_T_seed3102_controlled_auto_oracle\interval_10_d1_0.json,results\oracle_closure_round\raw\tight_T_seed3102_controlled_auto_oracle\interval_10_d1_0.lp,results\interval_cutoff_work\tight_T_seed3102_interval_cutoff_150176109_159562116_921508606\interval_cutoff.cplex.log
10_d1_1,0.159562115994,0.168948122818,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,false,false,true,0.32820523843,0,120.1085813,1,10,120,per-leaf,results\oracle_closure_round\raw\tight_T_seed3102_controlled_auto_oracle\interval_10_d1_1.json,results\oracle_closure_round\raw\tight_T_seed3102_controlled_auto_oracle\interval_10_d1_1.lp,results\interval_cutoff_work\tight_T_seed3102_interval_cutoff_159562116_168948123_921628700\interval_cutoff.cplex.log
11,0.168948122818,0.187720136464,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,false,false,true,0.33054476954,0,120.1002695,0,root,120,per-leaf,results\oracle_closure_round\raw\tight_T_seed3102_controlled_auto_oracle\interval_11.json,results\oracle_closure_round\raw\tight_T_seed3102_controlled_auto_oracle\interval_11.lp,results\interval_cutoff_work\tight_T_seed3102_interval_cutoff_168948123_187720136_921748817\interval_cutoff.cplex.log
11_d1_0,0.168948122818,0.178334129641,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,false,false,true,0.38903653187,0,120.1005496,1,11,120,per-leaf,results\oracle_closure_round\raw\tight_T_seed3102_controlled_auto_oracle\interval_11_d1_0.json,results\oracle_closure_round\raw\tight_T_seed3102_controlled_auto_oracle\interval_11_d1_0.lp,results\interval_cutoff_work\tight_T_seed3102_interval_cutoff_168948123_178334130_921868923\interval_cutoff.cplex.log
11_d1_1,0.178334129641,0.187720136464,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,false,false,true,0.35560324031,0,120.1018014,1,11,120,per-leaf,results\oracle_closure_round\raw\tight_T_seed3102_controlled_auto_oracle\interval_11_d1_1.json,results\oracle_closure_round\raw\tight_T_seed3102_controlled_auto_oracle\interval_11_d1_1.lp,results\interval_cutoff_work\tight_T_seed3102_interval_cutoff_178334130_187720136_921989029\interval_cutoff.cplex.log
