source,instance_name,method,status,method_scope,solves_original_objective,is_bpc,certified_original_problem,verifier_passed,gap,unresolved_intervals,invalid_bound_intervals,open_nodes,sealed_run,no_archive_scanning,no_external_known_ub,no_focus_only_certificate,sealed_run_forbidden_source_used,finalization_source,audit_passed,failure_count,failures,warnings
results\oracle_closure_round\raw\certificate-basis-test.json,gcap_smoke_V4_M1.txt,certificate-basis-test,diagnostic_passed,diagnostic,False,False,False,True,1.0,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\high_imbalance_seed3201_controlled.json,high_imbalance_seed3201.txt,gcap-frontier,gcap_frontier_not_closed,original_bpc,True,True,False,True,0.287015734552,2,0,2,True,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\high_imbalance_seed3201_controlled_auto_oracle\interval_8.json,high_imbalance_seed3201.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.121010569773,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\high_imbalance_seed3201_controlled_auto_oracle\interval_8_d1_0.json,high_imbalance_seed3201.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.121923501461,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\high_imbalance_seed3201_controlled_auto_oracle\interval_8_d1_1.json,high_imbalance_seed3201.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.110480471186,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\high_imbalance_seed3201_controlled_auto_oracle\interval_9.json,high_imbalance_seed3201.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.0917559605318,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\high_imbalance_seed3201_controlled_auto_oracle\interval_9_d1_0.json,high_imbalance_seed3201.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.0974125736301,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\high_imbalance_seed3201_controlled_auto_oracle\interval_9_d1_1.json,high_imbalance_seed3201.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.0844161689005,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\high_imbalance_seed3202.json,high_imbalance_seed3202.txt,gcap-frontier,optimal,original_bpc,True,True,True,True,0.0,0,0,0,True,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301.json,moderate_seed3301.txt,gcap-frontier,interrupted_noncertified,original_bpc,True,True,False,True,0.8125,10,0,10,True,True,True,True,False,interrupted_checkpoint,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_diagnostic_short.json,moderate_seed3301.txt,gcap-frontier,gcap_frontier_not_closed,original_bpc,True,True,False,True,1.0,4,0,0,True,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_diagnostic_short_auto_oracle\interval_0.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_closed,diagnostic,False,False,False,False,0.0,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_diagnostic_short_auto_oracle\interval_1.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.150655914907,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_diagnostic_short_auto_oracle\interval_1_d1_0.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.0856324857318,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_diagnostic_short_auto_oracle\interval_1_d1_1.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.0754904768844,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_diagnostic_short_auto_oracle\interval_2.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.0315666426997,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_diagnostic_short_auto_oracle\interval_2_d1_0.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.029778547591,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_diagnostic_short_auto_oracle\interval_2_d1_1.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_closed,diagnostic,False,False,False,False,0.0,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_diagnostic_short_auto_oracle\interval_3.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_closed,diagnostic,False,False,False,False,0.0,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle600.json,moderate_seed3301.txt,gcap-frontier,gcap_frontier_not_closed,original_bpc,True,True,False,True,0.8125,6,0,6,True,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle600_auto_oracle\interval_1.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.0492074457301,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle600_auto_oracle\interval_10.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_closed,diagnostic,False,False,False,False,0.0,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle600_auto_oracle\interval_11.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_closed,diagnostic,False,False,False,False,0.0,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle600_auto_oracle\interval_1_d1_0.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_closed,diagnostic,False,False,False,False,0.0,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle600_auto_oracle\interval_1_d1_1.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.024192787623,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle600_auto_oracle\interval_1_d1_1_d2_0.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.00751640927512,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle600_auto_oracle\interval_1_d1_1_d2_1.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.0198178718487,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle600_auto_oracle\interval_2.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.00683287153031,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle600_auto_oracle\interval_2_d1_0.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.0140215022086,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle600_auto_oracle\interval_2_d1_0_d2_0.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.0112859153324,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle600_auto_oracle\interval_2_d1_0_d2_1.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_closed,diagnostic,False,False,False,False,0.0,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle600_auto_oracle\interval_2_d1_1.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_closed,diagnostic,False,False,False,False,0.0,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle600_auto_oracle\interval_3.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_closed,diagnostic,False,False,False,False,0.0,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle600_auto_oracle\interval_9.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_closed,diagnostic,False,False,False,False,0.0,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle_deep.json,moderate_seed3301.txt,gcap-frontier,gcap_frontier_not_closed,original_bpc,True,True,False,True,0.8125,6,0,6,True,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle_deep_auto_oracle\interval_1.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.049374432032,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle_deep_auto_oracle\interval_10.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_closed,diagnostic,False,False,False,False,0.0,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle_deep_auto_oracle\interval_11.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_closed,diagnostic,False,False,False,False,0.0,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle_deep_auto_oracle\interval_1_d1_0.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_closed,diagnostic,False,False,False,False,0.0,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle_deep_auto_oracle\interval_1_d1_1.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.024192787623,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle_deep_auto_oracle\interval_1_d1_1_d2_0.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.00750462954104,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle_deep_auto_oracle\interval_1_d1_1_d2_0_d3_0.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.00512593590945,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle_deep_auto_oracle\interval_1_d1_1_d2_0_d3_1.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.00460435115728,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle_deep_auto_oracle\interval_1_d1_1_d2_1.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.0198178718487,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle_deep_auto_oracle\interval_1_d1_1_d2_1_d3_0.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.0155513760793,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle_deep_auto_oracle\interval_1_d1_1_d2_1_d3_1.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.00776172355376,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle_deep_auto_oracle\interval_2.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.00683287153031,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle_deep_auto_oracle\interval_2_d1_0.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.0138196271388,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle_deep_auto_oracle\interval_2_d1_0_d2_0.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.0112859153324,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle_deep_auto_oracle\interval_2_d1_0_d2_0_d3_0.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.00492495194291,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle_deep_auto_oracle\interval_2_d1_0_d2_0_d3_1.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_closed,diagnostic,False,False,False,False,0.0,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle_deep_auto_oracle\interval_2_d1_0_d2_1.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_closed,diagnostic,False,False,False,False,0.0,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle_deep_auto_oracle\interval_2_d1_1.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_closed,diagnostic,False,False,False,False,0.0,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle_deep_auto_oracle\interval_3.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_closed,diagnostic,False,False,False,False,0.0,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\moderate_seed3301_oracle_deep_auto_oracle\interval_9.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_closed,diagnostic,False,False,False,False,0.0,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\option-consistency-test.json,gcap_smoke_V4_M1.txt,option-consistency-test,diagnostic_complete,diagnostic,False,False,False,True,1.0,0,0,0,True,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\tight_T_seed3101.json,tight_T_seed3101.txt,gcap-frontier,optimal,original_bpc,True,True,True,True,0.0,0,0,0,True,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\tight_T_seed3102.json,tight_T_seed3102.txt,gcap-frontier,interrupted_noncertified,original_bpc,True,True,False,True,0.250586342169,3,0,3,True,True,True,True,False,interrupted_checkpoint,True,0,,
results\oracle_closure_round\raw\tight_T_seed3102_auto_oracle\interval_9.json,tight_T_seed3102.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.407253961674,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\tight_T_seed3102_auto_oracle\interval_9_d1_0.json,tight_T_seed3102.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.283036698969,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\tight_T_seed3102_auto_oracle\interval_9_d1_0_d2_0.json,tight_T_seed3102.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.293740355155,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\oracle_closure_round\raw\tight_T_seed3102_auto_oracle\interval_9_d1_0_d2_1.json,tight_T_seed3102.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.282291644958,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
