"row","json","instance","status","certified_original_problem","objective","lower_bound","upper_bound","gap","unresolved_intervals","open_nodes","finalization_source","solver_finalization_reached","wrapper_synthesized_final_json","process_return_code","abnormal_exit_detected","oracle_total_final_leaves","oracle_attempted","oracle_closed","oracle_timed_out","oracle_split","oracle_remaining_open","oracle_recursive_depth","oracle_children_attempted","oracle_requested_leaf_time","oracle_actual_leaf_time","oracle_total_budget","oracle_budget_policy","oracle_budget_exhausted","bpc_attempted","bpc_closed","exact_pricing_closed","plateau_reason"
"v4_smoke","v4_smoke.json","gcap_smoke_V4_M1.txt","optimal","True","0","0","0","0","0","0","solver_final_json","True","False","0","False","0","0","0","0","0","0","0","0","0","0","0","","False","0","0","0","certified"
"v12_m2_300s","v12_m2_300s.json","regen_candidate_V12_M2_average.txt","optimal","True","0.718504070755","0.718504070755","0.718504070755","0","0","0","solver_final_json","True","False","0","False","0","0","0","0","0","0","0","0","0","0","0","","False","0","0","0","certified"
"v12_m1_600s","v12_m1_600s.json","regen_candidate_V12_M1_average.txt","optimal","True","0.357200583208","0.357200583208","0.357200583208","0","0","0","solver_final_json","True","False","0","False","0","0","0","0","0","0","0","0","0","0","0","","False","0","0","0","certified"
"high_imbalance_seed3202","high_imbalance_seed3202.json","high_imbalance_seed3202.txt","optimal","True","1.74931345205","1.74931345205","1.74931345205","0","0","0","solver_final_json","True","False","0","False","0","0","0","0","0","0","0","0","0","0","0","","False","0","0","0","certified"
"tight_T_seed3101","tight_T_seed3101.json","tight_T_seed3101.txt","optimal","True","0.107252734134","0.107252734134","0.107252734134","0","0","0","solver_final_json","True","False","0","False","0","0","0","0","0","0","0","0","0","0","0","","False","0","0","0","certified"
