phase_index,leaf_id,target_kind,current_bound,target_bound,other_open_min_bound,verified_cutoff,status,native_status,native_bound,target_reached,exact_closure,requeued,solver_runtime,work,nodes,event_source
1,L1,next_leaf,0.301512,0.398195,0.398195,0.578015,exact_closure,"INFEASIBLE",1e+100,0,1,0,0.0280001,0.0417563,1,"c6_next_strict_frontier_bound_reached_requeue"
1,L2,next_leaf,0.398195,0.433511,0.433511,0.578015,target_reached_requeue,"INTERRUPTED",0.525329,1,0,1,0.023,0.0301119,0,"c6_next_strict_frontier_bound_reached_requeue"
