phase_index,leaf_id,target_kind,current_bound,target_bound,other_open_min_bound,verified_cutoff,status,native_status,native_bound,target_reached,exact_closure,requeued,solver_runtime,work,nodes,event_source
1,L0,next_leaf,0.39665,0.484469,0.484469,0.758813,target_reached_requeue,"INTERRUPTED",0.51295,1,0,1,22.497,54.4831,1,"c6_next_strict_frontier_bound_reached_requeue"
1,L1,next_leaf,0.484469,0.51295,0.51295,0.758813,target_reached_requeue,"INTERRUPTED",0.521126,1,0,1,29.733,77.7109,1,"c6_next_strict_frontier_bound_reached_requeue"
1,L0.1,next_leaf,0.51295,0.521126,0.521126,0.758813,target_reached_requeue,"INTERRUPTED",0.536005,1,0,1,31.167,74.7338,1,"c6_next_strict_frontier_bound_reached_requeue"
