elapsed_seconds,event,leaf_id,gamma_L,gamma_U,attempt,native_status,native_bound,native_bound_available,incumbent,incumbent_available,global_lb,verified_ub,open_leaf_count,failure_reason
1.7223143999999999,attempt,L0,0,0.026813183533485361,0,INFEASIBLE,1e+100,1,0,0,0.026813183533485361,0.10725273413394144,1,none
31.872498100000001,attempt,L1,0.026813183533485361,0.053626367066970722,0,TIME_LIMIT,0.051936022768654666,1,0,0,0.051936022768654666,0.10725273413394144,1,none
91.897761000000003,attempt,L1,0.026813183533485361,0.053626367066970722,1,TIME_LIMIT,0.052801353735599986,1,0,0,0.052801353735599986,0.10725273413394144,1,none
91.897874400000006,split,L1,0.026813183533485361,0.053626367066970722,-1,not_run,0,false,0,false,0.052801353735599986,0.10725273413394144,2,none
122.0476863,attempt,L1.0,0.026813183533485361,0.040219775300228043,0,TIME_LIMIT,0.0534534682934871,1,0,0,0.052801353735599986,0.10725273413394144,1,none
152.20347279999999,attempt,L1.1,0.040219775300228043,0.053626367066970722,0,TIME_LIMIT,0.052454999583204022,1,0,0,0.052801353735599986,0.10725273413394144,1,none
212.22532440000001,attempt,L1.1,0.040219775300228043,0.053626367066970722,1,TIME_LIMIT,0.052681676490813414,1,0,0,0.052801353735599986,0.10725273413394144,1,none
212.2253757,split,L1.1,0.040219775300228043,0.053626367066970722,-1,not_run,0,false,0,false,0.052801353735599986,0.10725273413394144,2,none
242.37438760000001,attempt,L1.1.0,0.040219775300228043,0.046923071183599382,0,TIME_LIMIT,0.052202072119733593,1,0,0,0.052801353735599986,0.10725273413394144,2,none
272.52659729999999,attempt,L1.1.1,0.046923071183599382,0.053626367066970722,0,TIME_LIMIT,0.058521452927275064,1,0,0,0.052801353735599986,0.10725273413394144,1,none
274.56133690000001,attempt,L1.1.0,0.040219775300228043,0.046923071183599382,1,TIME_LIMIT,0.052274005068896436,1,0,0,0.052801353735599986,0.10725273413394144,1,none
