leaf_id,parent_id,depth,child_index,gamma_L,gamma_U,base_lower_bound,lower_bound,status,lp_complete,lp_optimal,lp_infeasible,lp_bound,terminal_mip_started,closure_source,lower_bound_sources
L0,"",0,-1,0,0.0048195127858143257,0,0.0045283470587124709,replaced,1,1,0,0.003209400142503194,0,"","objective_nonnegative_penalty_G_floor;optimal_complete_lp_relaxation;valid_partial_native_mip_bound"
L1,"",0,-1,0.0048195127858143257,0.0096390255716286514,0.0048195127858143257,0.0066836382421040308,open,1,1,0,0.0066123666164264556,1,"","objective_nonnegative_penalty_G_floor;optimal_complete_lp_relaxation;native_terminal_mip_bound"
L2,"",0,-1,0.0096390255716286514,0.014458538357442978,0.0096390255716286514,0.0096390255716286514,open,0,0,0,0,0,"","objective_nonnegative_penalty_G_floor"
L3,"",0,-1,0.014458538357442978,0.019278051143257303,0.014458538357442978,0.014458538357442978,open,0,0,0,0,0,"","objective_nonnegative_penalty_G_floor"
L0.0,"L0",1,0,0,0.0024097563929071628,0.0045283470587124709,1e+100,empty,1,1,0,0.0032636559061301538,1,"native_terminal_mip_infeasible","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation;inherited_parent_partial_native_bound;native_terminal_mip_bound"
L0.1,"L0",1,1,0.0024097563929071628,0.0048195127858143257,0.0048893312450155072,0.0048893312450155072,open,1,1,0,0.0048893312450155072,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation;inherited_parent_partial_native_bound"
