sequence,process_seconds,event,status,nominal_deadline_remaining_seconds,work_deadline_remaining_seconds,detail
0,0,"process_entry","start",1199.9985314,1179.9985314,"absolute process deadline origin"
1,0.0016406000000000001,"instance_parsing_start","start",1199.9983595000001,1179.9983595000001,"E:\codes\ExactEBRP\reference\hard_stress\V20_M3\tight_T_seed3102.txt"
2,0.0025038999999999999,"instance_parsing_complete","complete",1199.9974961999999,1179.9974961,"instance=tight_T_seed3102.txt"
3,0.0027301999999999999,"initial_model_data_preprocessing_complete","complete",1199.9972699,1179.9972699,"instance data initialized; empty-route incumbent independently verified"
4,0.0032333000000000001,"hga_start","start",1199.9967670000001,1179.9967667999999,"label=primary_hga;native_generation_stagnation_hga"
5,26.835941900000002,"hga_generation_loop_complete","complete",1173.1640583000001,1153.1640582,"label=primary_hga;generations=2776;no_improve=2000"
6,26.840161200000001,"hga_best_solution_extraction_start","start",1173.1598389000001,1153.1598388,"label=primary_hga"
7,26.840237699999999,"hga_best_solution_extraction_complete","complete",1173.1597624000001,1153.1597623,"label=primary_hga"
8,26.840326900000001,"hga_route_decoding_start","start",1173.1596731,1153.1596731,"label=primary_hga"
9,26.840987200000001,"hga_route_decoding_complete","complete",1173.1590129000001,1153.1590129000001,"label=primary_hga"
10,26.841066600000001,"independent_hga_verification_start","start",1173.1589335000001,1153.1589334,"label=primary_hga"
11,26.841136299999999,"independent_hga_verification_complete","complete",1173.1588638000001,1153.1588638000001,"label=primary_hga;feasible=true"
12,26.849497100000001,"improving_gini_range_construction_complete","complete",1173.1505030000001,1153.1505029,"lower=0.000000;upper=0.600704;complete=true"
13,26.8495794,"exact_phase_start","start",1173.1504206,1153.1504206,"arm=round31-nonblocking-native-bound"
14,26.849729499999999,"connectivity_flow_preparation_complete","complete",1173.1502706000001,1153.1502706000001,"variant=round20-current"
15,26.858062700000001,"gurobi_environment_creation","complete",1173.1419374,1153.1419373000001,"fixed_interval_backend"
16,26.858201900000001,"external_backend_creation","complete",1173.1417982,1153.1417981,"backend=gurobi;arm=C6-CANDIDATE"
17,26.858510299999999,"external_artifact_directory_creation","complete",1173.1414898,1153.1414897,"E:\codes\ExactEBRP\results\gf_k1_amf_formulation_rescue_round48\counterfactual_runs\tight3102_L0_0__midpoint\external"
18,26.859369900000001,"first_tree_ledger_opened","complete",1173.1406302,1153.1406301,"E:\codes\ExactEBRP\results\gf_k1_amf_formulation_rescue_round48\counterfactual_runs\tight3102_L0_0__midpoint\external\paper_tree_events.csv"
19,26.859502599999999,"first_external_tree_event","start",1173.1404975999999,1153.1404975,"scheduler_select_next"
20,26.859578500000001,"root_canonical_model_construction_start","start",1173.1404216000001,1153.1404215,"leaf=L0"
21,26.859640899999999,"first_interval_model_build","start",1173.1403591999999,1153.1403591000001,"leaf=L0"
22,26.9716919,"static_row_factory_preparation_complete","complete",1173.0283082999999,1153.0283082000001,"canonical strengthened interval row factory"
23,26.971802700000001,"root_canonical_model_construction_complete","complete",1173.0281974,1153.0281974,"leaf=L0"
24,26.971871700000001,"first_interval_model_build_complete","complete",1173.0281284,1153.0281282999999,"leaf=L0"
25,26.971943400000001,"first_lp_optimize_launch","start",1173.0280567,1153.0280567,"leaf=L0"
26,789.31470750000005,"final_result_serialization_start","start",410.68529260000003,390.68529249999995,""
27,789.3166086,"final_result_serialization_complete","complete",410.68339160000005,390.68339149999997,""
28,789.31681560000004,"process_exit","complete",410.6831846,390.68318450000004,"rc=0"
