phase_index,leaf_id,target_kind,current_bound,target_bound,other_open_min_bound,verified_cutoff,status,native_status,native_bound,target_reached,exact_closure,requeued,solver_runtime,work,nodes,event_source
1,L1,next_leaf,0.277261,0.294243,0.294243,0.357201,exact_closure,"INFEASIBLE",1e+100,0,1,0,0.219,0.428986,1,"c6_next_strict_frontier_bound_reached_requeue"
1,L2,next_leaf,0.294243,0.354035,0.354035,0.357201,deadline_open,"TIME_LIMIT",0.339119,0,0,0,7.632,10.3601,662,"c6_next_strict_frontier_bound_reached_requeue"
