leaf_id,parent_id,depth,child_index,gamma_L,gamma_U,status,base_lb,final_lb,cutoff,attempts,parent_replaced,closure_source,canonical_model_path,canonical_sha256,model_scope,row_signature,artifact_generations,artifact_reuses
L0,,0,-1,0,0.026813183533485361,closed,0,0.10725273413394144,0.10725273413394144,1,0,native_static_leaf_infeasible,E:\codes\ExactEBRP\results\gf_solver_backend_migration_round24r\runs\stage2__tight_T_seed3101__t_cpx_ext_pon__300s\external\models\L0.lp,570973833865eeaa98ae29313d55e47726c607277eaa010442a807365946595f,complete_original_compact_milp_intersected_with_static_gini_interval,570973833865eeaa98ae29313d55e47726c607277eaa010442a807365946595f,1,0
L1,,0,-1,0.026813183533485361,0.053626367066970722,replaced,0.026813183533485361,0.047763138478039639,0.10725273413394144,2,1,,E:\codes\ExactEBRP\results\gf_solver_backend_migration_round24r\runs\stage2__tight_T_seed3101__t_cpx_ext_pon__300s\external\models\L1.lp,e0b491daa83bf4ff12dfc3ebfff69148b248447b74d861736b9c237994e8f3c1,complete_original_compact_milp_intersected_with_static_gini_interval,e0b491daa83bf4ff12dfc3ebfff69148b248447b74d861736b9c237994e8f3c1,1,1
L2,,0,-1,0.053626367066970722,0.080439550600456086,open,0.053626367066970722,0.053626367066970722,0.10725273413394144,0,0,,,,,0,0
L3,,0,-1,0.080439550600456086,0.10725273413394144,open,0.080439550600456086,0.080439550600456086,0.10725273413394144,0,0,,,,,0,0
L1.0,L1,1,0,0.026813183533485361,0.040219775300228043,replaced,0.047763138478039639,0.047763138478039639,0.10725273413394144,2,1,,E:\codes\ExactEBRP\results\gf_solver_backend_migration_round24r\runs\stage2__tight_T_seed3101__t_cpx_ext_pon__300s\external\models\L1.0.lp,6e6927b7f4181d161227447a0346a0e9f24679cb8dab3a2bb0e81de25c18d120,complete_original_compact_milp_intersected_with_static_gini_interval,6e6927b7f4181d161227447a0346a0e9f24679cb8dab3a2bb0e81de25c18d120,1,1
L1.1,L1,1,1,0.040219775300228043,0.053626367066970722,open,0.047763138478039639,0.049196008112191408,0.10725273413394144,1,0,,E:\codes\ExactEBRP\results\gf_solver_backend_migration_round24r\runs\stage2__tight_T_seed3101__t_cpx_ext_pon__300s\external\models\L1.1.lp,98324c267c38a61f7f164bbd2fd13d35517f0a22acb249be638db70ef43c6124,complete_original_compact_milp_intersected_with_static_gini_interval,98324c267c38a61f7f164bbd2fd13d35517f0a22acb249be638db70ef43c6124,1,0
L1.0.0,L1.0,2,0,0.026813183533485361,0.033516479416856704,closed,0.047763138478039639,0.10725273413394144,0.10725273413394144,1,0,native_static_leaf_infeasible,E:\codes\ExactEBRP\results\gf_solver_backend_migration_round24r\runs\stage2__tight_T_seed3101__t_cpx_ext_pon__300s\external\models\L1.0.0.lp,515b80d864da89d3cee4f495a27f8159901e40ca4099bc8767451997c349a48b,complete_original_compact_milp_intersected_with_static_gini_interval,515b80d864da89d3cee4f495a27f8159901e40ca4099bc8767451997c349a48b,1,0
L1.0.1,L1.0,2,1,0.033516479416856704,0.040219775300228043,open,0.047763138478039639,0.048328213108277542,0.10725273413394144,2,0,,E:\codes\ExactEBRP\results\gf_solver_backend_migration_round24r\runs\stage2__tight_T_seed3101__t_cpx_ext_pon__300s\external\models\L1.0.1.lp,85f9c80d9616fbbd2b5abbdf95a86f9032a3e85d1cd209d9b9edac4983f6088c,complete_original_compact_milp_intersected_with_static_gini_interval,85f9c80d9616fbbd2b5abbdf95a86f9032a3e85d1cd209d9b9edac4983f6088c,1,1
