instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
round31_sealed_moderate_V20_seed311185674.txt,20260626,1,greedy,deterministic_tgbc_greedy_mode_0,0.294736,0.116721,1.18676,3,17,49,48,1,"3499.17|3496|2993.27",true,0.0003823,true,
round31_sealed_moderate_V20_seed311185674.txt,20260626,2,greedy,deterministic_tgbc_greedy_mode_1,0.158921,0.0829441,0.506513,3,14,51,50,1,"3490.42|3506.25|3521.28",true,0.0007898,true,
round31_sealed_moderate_V20_seed311185674.txt,20260626,3,greedy,deterministic_tgbc_greedy_mode_2,0.243817,0.111451,0.882443,3,16,50,46,4,"3519.38|3260.09|1648.27",true,0.0011788,false,
