interval_id,gamma_L,gamma_U,interval_lower_bound,incumbent_upper_bound,interval_status,reason,certificate_basis,requires_pricing_closure,pricing_closure_available,interval_bound_valid,bpc_nodes,open_nodes,generated_columns,cuts,pricing_calls,pricing_time_seconds,rmp_solve_time_seconds,relaxation_time_seconds,lower_bound_source,lower_bound_sources
0,0,0.0916999591454,0.366799836582,0.366799836582,bound_fathomed,inventory_route_gini_relaxation,inventory_route_gini_relaxation_fathomed,false,false,true,0,0,0,0,0,0,0,13.8189129,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation
1,0.0916999591454,0.183399918291,0.366799836582,0.366799836582,bound_fathomed,inventory_route_gini_relaxation,inventory_route_gini_relaxation_fathomed,false,false,true,0,0,0,0,0,0,0,12.4686349,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation
2,0.183399918291,0.275099877436,0.284060741947,0.366799836582,replaced_by_children,split_parent_replaced,unresolved,false,false,true,0,1,0,0,0,0,0,46.3399264,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation
3,0.275099877436,0.366799836582,0.366799836582,0.366799836582,bound_fathomed,inventory_route_gini_relaxation,inventory_route_gini_relaxation_fathomed,false,false,true,0,0,0,0,0,0,0,5.1092848,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation
4,0.183399918291,0.229249897863,0.366799836582,0.366799836582,bound_fathomed,inventory_route_gini_relaxation,inventory_route_gini_relaxation_fathomed,false,false,true,0,0,0,0,0,0,0,14.1137349,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
5,0.229249897863,0.275099877436,0.329910721519,0.366799836582,replaced_by_children,split_parent_replaced,unresolved,false,false,true,0,1,0,0,0,0,0,36.114082,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
6,0.229249897863,0.25217488765,0.33811850512,0.366799836582,replaced_by_children,split_parent_replaced,unresolved,false,false,true,0,1,0,0,0,0,0,46.9832455,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
7,0.25217488765,0.275099877436,0.352835711306,0.366799836582,unresolved,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,0,1,0,0,0,0,0,32.3645356,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
8,0.229249897863,0.240712392757,0.34455579813,0.366799836582,replaced_by_children,split_parent_replaced,unresolved,false,false,true,0,1,0,0,0,0,0,47.0582203,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
9,0.240712392757,0.25217488765,0.35017618183,0.366799836582,unresolved,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,0,1,0,0,0,0,0,43.0313569,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
10,0.229249897863,0.23498114531,0.34455579813,0.366799836582,unresolved,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,0,1,0,0,0,0,0,13.9087547,adaptive_split_inherited_inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
11,0.23498114531,0.240712392757,0.34455579813,0.366799836582,unresolved,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,0,1,0,0,0,0,0,0,adaptive_split_inherited_inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb
