run_id,instance,arm,process_seconds,event_type,valid_global_lb,immediate_global_lb_gain,event_source
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,18.116482102725218,native_root_processing_bound,0.3039065678279694,4.2665129285912595e-05,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,18.792424838964845,native_root_processing_bound,0.3039313557037325,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,18.853424947683717,native_root_processing_bound,0.3039608466762298,2.9490972497325796e-05,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,19.212311908447266,native_root_processing_bound,0.3039608466762298,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,20.09176765340576,native_root_processing_bound,0.30399847240753436,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,20.152767523706054,native_root_processing_bound,0.30404011016400784,4.163775647347823e-05,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,20.892237222888184,native_root_processing_bound,0.30406591872165706,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,20.964237249591065,native_root_processing_bound,0.3041303416434745,6.442292181746412e-05,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,21.31333648746643,native_root_processing_bound,0.3041303416434745,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,21.534555066485595,native_root_processing_bound,0.30413304484395115,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,21.607555020709228,native_root_processing_bound,0.3041746402784637,4.159543451254244e-05,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,22.282667014987183,native_root_processing_bound,0.30420025986563193,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,22.350667093188477,native_root_processing_bound,0.30420445256230505,4.192696673122054e-06,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,23.108872977383424,native_root_processing_bound,0.3042675549349935,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,23.17787298310547,native_root_processing_bound,0.3042701000640582,2.5451290646683056e-06,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,23.91503375994568,native_root_processing_bound,0.30430014506195996,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,24.453806832424927,native_root_processing_bound,0.30433517895653195,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,24.5318066626709,native_root_processing_bound,0.3044031313540479,6.795239751594684e-05,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,25.014417538964842,native_root_processing_bound,0.3044031313540479,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,25.087417493188475,native_root_processing_bound,0.30444856056884473,4.5429214796832706e-05,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,26.172290938964842,native_root_processing_bound,0.3044714115526868,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,26.24229087220764,native_root_processing_bound,0.30453988385062103,6.847229793421894e-05,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,26.71288915994568,native_root_processing_bound,0.30453988385062103,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,26.77888914468689,native_root_processing_bound,0.30455144128858125,1.1557437960219019e-05,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,27.57555945994568,native_root_processing_bound,0.30457983910299524,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,28.113434266485594,native_root_processing_bound,0.3046089530606162,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,28.180434417166136,native_root_processing_bound,0.304678213226887,6.926016627079035e-05,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,28.657759753405763,native_root_processing_bound,0.304678213226887,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,28.723759738146974,native_root_processing_bound,0.3047272784073736,4.9065180486640436e-05,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,29.040759650408937,native_root_processing_bound,0.3047272784073736,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,29.049759713351442,native_root_processing_bound,0.3047272784073736,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,29.687094966485596,native_root_processing_bound,0.30474779890823356,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,29.76109508664856,native_root_processing_bound,0.3047718509791051,2.4052070871527498e-05,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,30.536362332424925,native_root_processing_bound,0.30481735322143916,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,30.595362347683714,native_root_processing_bound,0.30483967339422435,2.2320172785195158e-05,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,31.701920638964843,native_root_processing_bound,0.3048877595205206,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,31.773920665667724,native_root_processing_bound,0.3049585033674463,7.074384692568048e-05,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,32.16992057411499,native_root_processing_bound,0.3049585033674463,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,32.17992056457825,native_root_processing_bound,0.3049585033674463,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,32.47391343242493,native_root_processing_bound,0.3049585033674463,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,32.54491329318848,native_root_processing_bound,0.3050114589749657,5.2955607519389325e-05,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,32.93191337711182,native_root_processing_bound,0.3050114589749657,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,32.940913440054324,native_root_processing_bound,0.3050114589749657,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,33.54045451144409,native_root_processing_bound,0.3050291625308558,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,33.61345446566772,native_root_processing_bound,0.30510059020067953,7.14276698237093e-05,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,33.99245441416931,native_root_processing_bound,0.30510059020067953,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,34.007454519073484,native_root_processing_bound,0.30510059020067953,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,34.30883392588501,native_root_processing_bound,0.30510059020067953,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,34.40283378855591,native_root_processing_bound,0.3051386210931667,3.803089248716196e-05,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,34.763833849591066,native_root_processing_bound,0.3051386210931667,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,34.77983388201599,native_root_processing_bound,0.3051386210931667,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,34.78583392397766,native_root_processing_bound,0.3051386210931667,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,35.12612795694885,native_root_processing_bound,0.3051386210931667,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,35.33914042588501,native_root_processing_bound,0.3051721170866438,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,35.411140452587894,native_root_processing_bound,0.30517655408458405,4.4369979402270054e-06,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,35.77214051362305,native_root_processing_bound,0.30517655408458405,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,35.78414035912781,native_root_processing_bound,0.30517655408458405,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,35.79614044305115,native_root_processing_bound,0.30517655408458405,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,36.80945240490418,native_root_processing_bound,0.305243965537984,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,36.87545238964539,native_root_processing_bound,0.30534788162283166,0.00010391608484766612,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,37.21745239727478,native_root_processing_bound,0.30534788162283166,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,37.22645246021729,native_root_processing_bound,0.30534788162283166,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,37.54253047738342,native_root_processing_bound,0.30534788162283166,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,37.61853045258789,native_root_processing_bound,0.3053706436184728,2.276199564116288e-05,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,37.97953051362305,native_root_processing_bound,0.3053706436184728,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,37.989530504086304,native_root_processing_bound,0.3053706436184728,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,39.27525903896484,native_root_processing_bound,0.30547960486878645,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,39.35125901416931,native_root_processing_bound,0.30561787017725783,0.00013826530847138585,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,39.74525906757507,native_root_processing_bound,0.30561787017725783,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,39.760259172479245,native_root_processing_bound,0.30561787017725783,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,40.089453204904174,native_root_processing_bound,0.30561787017725783,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,40.17145322207031,native_root_processing_bound,0.3057014661835455,8.359600628765618e-05,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,40.578453286920166,native_root_processing_bound,0.3057014661835455,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,40.58845327738342,native_root_processing_bound,0.3057014661835455,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,41.563014477383426,native_root_processing_bound,0.3057563240899433,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,41.63201448310547,native_root_processing_bound,0.30582478314638456,6.845905644126127e-05,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,41.996014326702884,native_root_processing_bound,0.30582478314638456,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,42.01301452506714,native_root_processing_bound,0.30582478314638456,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,42.18301436294251,native_root_processing_bound,0.30582478314638456,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,42.19701430190735,native_root_processing_bound,0.30582478314638456,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,42.46201440681153,native_root_processing_bound,0.30582478314638456,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,42.47601434577637,native_root_processing_bound,0.30582478314638456,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,42.64448458882752,native_root_processing_bound,0.30582478314638456,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,42.86368735994568,native_root_processing_bound,0.30589496680056877,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,42.93168743814697,native_root_processing_bound,0.30592746215866834,3.249535809957127e-05,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,43.31568750108948,native_root_processing_bound,0.30592746215866834,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,43.325687491552735,native_root_processing_bound,0.30592746215866834,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,43.485687338964844,native_root_processing_bound,0.30592746215866834,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,43.49968751634827,native_root_processing_bound,0.30592746215866834,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,44.53144824550476,native_root_processing_bound,0.3060337971590985,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,44.60044825122681,native_root_processing_bound,0.3060987560138294,6.495885473090102e-05,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,44.9884482626709,native_root_processing_bound,0.3060987560138294,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,44.99844825313416,native_root_processing_bound,0.3060987560138294,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,45.19844830081787,native_root_processing_bound,0.3060987560138294,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,45.21244823978272,native_root_processing_bound,0.3060987560138294,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,45.22044837520447,native_root_processing_bound,0.3060987560138294,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,45.94946331144409,native_root_processing_bound,0.3061728153633392,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,46.028463307629394,native_root_processing_bound,0.30627661592886835,0.00010380056552916628,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,46.35446352125244,native_root_processing_bound,0.30627661592886835,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,46.37246340871887,native_root_processing_bound,0.30627661592886835,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,46.546463433514404,native_root_processing_bound,0.30627661592886835,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,46.553463402996826,native_root_processing_bound,0.30627661592886835,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,46.559463444958496,native_root_processing_bound,0.30627661592886835,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,47.24866018746643,native_root_processing_bound,0.3063120207238379,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,47.32266006921081,native_root_processing_bound,0.3063575738312244,4.5553107386520075e-05,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,47.68566022370605,native_root_processing_bound,0.3063575738312244,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,47.69566021416931,native_root_processing_bound,0.3063575738312244,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,47.895660261853024,native_root_processing_bound,0.3063575738312244,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,47.91066012833862,native_root_processing_bound,0.3063575738312244,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,47.92166028474121,native_root_processing_bound,0.3063575738312244,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,48.128660301907345,native_root_processing_bound,0.3063575738312244,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,48.13666019891052,native_root_processing_bound,0.3063575738312244,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,48.145660261853024,native_root_processing_bound,0.3063575738312244,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,48.86263763896484,native_root_processing_bound,0.3064521636861768,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,48.929637551226804,native_root_processing_bound,0.3064903133256934,3.814963951659367e-05,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,49.30163753024597,native_root_processing_bound,0.3064903133256934,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,49.30963766566772,native_root_processing_bound,0.3064903133256934,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,49.50063765040893,native_root_processing_bound,0.3064903133256934,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,49.52363765231628,native_root_processing_bound,0.3064903133256934,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,49.7476376294281,native_root_processing_bound,0.3064903133256934,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,49.7566376923706,native_root_processing_bound,0.3064903133256934,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,49.763637661853025,native_root_processing_bound,0.3064903133256934,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,49.942637562670896,native_root_processing_bound,0.3064903133256934,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,49.96263754359741,native_root_processing_bound,0.3064903133256934,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,50.14763772479553,native_root_processing_bound,0.3064903133256934,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,50.16463768474121,native_root_processing_bound,0.3064903133256934,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,50.3506375550415,native_root_processing_bound,0.3064903133256934,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,50.36963760844726,native_root_processing_bound,0.3064903133256934,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,50.3726376294281,native_root_processing_bound,0.3064903133256934,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,50.555637717166135,native_root_processing_bound,0.3064903133256934,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,50.56263768664856,native_root_processing_bound,0.3064903133256934,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,50.76263773433227,native_root_processing_bound,0.3064903133256934,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,51.35463774196167,native_root_processing_bound,0.3064903133256934,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,51.596637606539915,native_root_processing_bound,0.3064903133256934,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,52.048637509265134,native_root_processing_bound,0.3064903133256934,0.0,gurobi_cb_mip_objbnd_valid_native_bound
stage1__V12_M1__c4_candidate__300s,V12_M1,C4-CANDIDATE,52.57089973896484,native_root_processing_bound,0.30651263583929156,0.0,gurobi_cb_mip_objbnd_valid_native_bound
