original_path,compressed_path,original_bytes,compressed_bytes,original_sha256,compressed_sha256,restoration_sha256,restoration_bytes,compression
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.0.1.0.1.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.0.1.0.1.0.lp.gz,1487651,241851,d08de90771ec098104cbb33425292b6b13b97939bde938ed791688c6225723d3,5723961a4f6fb62260f982c21093dd2b3f6b24390f7c7281473bf478144a36fc,d08de90771ec098104cbb33425292b6b13b97939bde938ed791688c6225723d3,1487651,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.0.1.0.1.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.0.1.0.1.1.lp.gz,1487292,241844,ef22bd1c5b3862a6766c6571e624fc5ee77689490a878686857c331fe4501a00,908f44f5c4c54b41d664080fa108695a89dc4cceef6e8819d2890991a6777341,ef22bd1c5b3862a6766c6571e624fc5ee77689490a878686857c331fe4501a00,1487292,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.0.1.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.0.1.0.1.lp.gz,1487271,241848,131d8a0bcaff0bac33a1bc04dbe0af3f1cb953f6a7321d648de7b848f0d11000,a29d192ae52463a67c948c4919a274fa0c7fb3db265801b6a3d28f166da5186e,131d8a0bcaff0bac33a1bc04dbe0af3f1cb953f6a7321d648de7b848f0d11000,1487271,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.0.1.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.0.1.0.lp.gz,1487290,241835,3113d9c482002ec545a013432fba67660103fab03f5c51633dfabc7f639c2f63,7141365044de3616f17a44d71887aa9c778e43af76cfcad38bf6d731cb347260,3113d9c482002ec545a013432fba67660103fab03f5c51633dfabc7f639c2f63,1487290,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.0.1.1.0.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.0.1.1.0.0.lp.gz,1487672,241843,145244126b1119e5ab3ccd958bd341520b68f185b0465b05f812a470f80a7bd7,8ff9ae1d512c7ecc772b7eab3d830e073547d98c40a1d7871fd76f9cc1d7ff28,145244126b1119e5ab3ccd958bd341520b68f185b0465b05f812a470f80a7bd7,1487672,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.0.1.1.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.0.1.1.0.1.lp.gz,1477008,241717,8fd8153388b802ef5dc4123ab7ba71e2dacc8fc271e87e6d2369e9e23cd60812,40d90eb0e08c4b9e01500b60689df90eae02e760532f852a1e254ebf64745ffc,8fd8153388b802ef5dc4123ab7ba71e2dacc8fc271e87e6d2369e9e23cd60812,1477008,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.0.1.1.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.0.1.1.0.lp.gz,1477012,241722,9231b4453b5c32348455d4fbe1eacd1700b1b4589a971b4f875886f0ef33512a,f87fdf7e338f681d1af1ca31cfc72545eb447897f1db2ffd7aab33336c9128c4,9231b4453b5c32348455d4fbe1eacd1700b1b4589a971b4f875886f0ef33512a,1477012,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.0.1.1.1.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.0.1.1.1.0.lp.gz,1488413,241842,9bdbf57b069105a25064d85603fb0df5daafbce2f747a386ea881ac988be52f0,b1be8baa5b0a420d70a7e19ce3910a1452ec58a18d4284ac504aee9b34e15cb6,9bdbf57b069105a25064d85603fb0df5daafbce2f747a386ea881ac988be52f0,1488413,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.0.1.1.1.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.0.1.1.1.1.lp.gz,1488430,241842,6d1a3773779924bd8c7c7d05e9d48ddbca087c67e6dd84ff1751cfb021af08b6,2549e585658b929bfa8bf050d3e14360698021cdae1e3d12fe190d4a162a92c7,6d1a3773779924bd8c7c7d05e9d48ddbca087c67e6dd84ff1751cfb021af08b6,1488430,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.0.1.1.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.0.1.1.1.lp.gz,1488413,241841,142733f603ba9b06317f57e90e1a86ec6796c976399568c64d63f1ff4583bcd6,5f1b06d2ebf24e9cb4f1ba97a4eaf638c05e639ab586dcb16483254095c2f417,142733f603ba9b06317f57e90e1a86ec6796c976399568c64d63f1ff4583bcd6,1488413,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.0.1.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.0.1.1.lp.gz,1488432,241837,1c4761c09daa9be82d9d77f1107676fdb9dcba4e3b55a4073c42ea7bd9463419,8338866866b3708e33fb2d5bcefa7d3d866c0ce8e87f2c9d8db5a903fc81cd96,1c4761c09daa9be82d9d77f1107676fdb9dcba4e3b55a4073c42ea7bd9463419,1488432,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.0.1.lp.gz,1488430,241837,994369c0fe281af3b8ec47bd6bfd57e22d04a88f4e096b614cf862f09d35683e,b0d20b7b7ce78ba1d31f4838059b5c30be356f9eabefce69f072c1c073a92f9e,994369c0fe281af3b8ec47bd6bfd57e22d04a88f4e096b614cf862f09d35683e,1488430,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.0.lp.gz,1488429,241845,fc0eaceb2bf7ecd3edb02d47648eefd74c80abcd56623c902efff54adf2244a4,36ecbe3d2a22db0f1dc53ec1acbd0905ee6f2a1bec1f43acaf3e7caba44d671f,fc0eaceb2bf7ecd3edb02d47648eefd74c80abcd56623c902efff54adf2244a4,1488429,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.1.0.0.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.1.0.0.0.lp.gz,1488433,241854,409de556b089dbc034d3c609f9f1e4d0447ffb188990cf3576b33343674c4157,a61bb44b9538d2ee04eecb082332a8c551c4bda3dcc2d259274d9aca4fc0b336,409de556b089dbc034d3c609f9f1e4d0447ffb188990cf3576b33343674c4157,1488433,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.1.0.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.1.0.0.1.lp.gz,1488432,241846,b0b414a1e4533825a8a5b2c32278a61e5adc96c877d9fc930e972625baf2d48d,59b7348a2218bc60a4c88511f37e35425ba0f82d437809c61179bc5069f95345,b0b414a1e4533825a8a5b2c32278a61e5adc96c877d9fc930e972625baf2d48d,1488432,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.1.0.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.1.0.0.lp.gz,1488433,241854,a264c4ab4e396a8022e573b09444331ca4729ec58733218b735f385e1388c9d9,e54811e8e93ae7043b2c7b7e79096381fdb8521211f67f3567fe5efd2c03adb5,a264c4ab4e396a8022e573b09444331ca4729ec58733218b735f385e1388c9d9,1488433,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.1.0.1.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.1.0.1.0.lp.gz,1488432,241847,81851233ba69508b5094d802d205b0c5e60b42f5c82c566873164eeb889554f1,53adccafb45cd4d6b6166d8b6fad17a2f45d719219a51846a0c85c306df184a8,81851233ba69508b5094d802d205b0c5e60b42f5c82c566873164eeb889554f1,1488432,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.1.0.1.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.1.0.1.1.lp.gz,1488432,241846,db030ca091c5f6f36af61b9fde10b6fdd3c2021ecaeb692e041ef3b0a9bc1161,d83e4ab6c65fa98e7ca86b918fe5e360ca754dff5daa0bcff6cb57ca9839c1e4,db030ca091c5f6f36af61b9fde10b6fdd3c2021ecaeb692e041ef3b0a9bc1161,1488432,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.1.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.1.0.1.lp.gz,1488432,241853,28a0fef7721f6f3d29b7946f259659bfe6be9088231417cb562288b629e04fc3,8a937284218bc5ecfe17ab4f45e47e11ec3d2945308f88944fb7543c27b94f11,28a0fef7721f6f3d29b7946f259659bfe6be9088231417cb562288b629e04fc3,1488432,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.1.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.1.0.lp.gz,1488433,241856,6ceac51896f33070df68fa8eccecbb57cd62a42d807b1a848e5335b96e890ab9,b6303aa233265894b8ac4a9281607c589f4a2cbc7ebc5679c016dd03e4c97b88,6ceac51896f33070df68fa8eccecbb57cd62a42d807b1a848e5335b96e890ab9,1488433,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.1.1.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.1.1.0.lp.gz,1488432,241854,f83d589befe556e6d30c2bcadd1e2bc99316c99fbf7856c8acdc489556e61f21,f1557d1c45da3c27c7692610ecac05b68109739e5f560b8cfd2b2af19eff7f93,f83d589befe556e6d30c2bcadd1e2bc99316c99fbf7856c8acdc489556e61f21,1488432,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.1.1.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.1.1.1.lp.gz,1488430,241850,15e79a7e8621e9e51b3f67fb2ea208fd37064533c6ebebfaa74e2e666221ec3a,c4e1b11b0ebf5baa8e22fe5239b4c2de4a9c89983ce0181c9b42bb41d997d9f6,15e79a7e8621e9e51b3f67fb2ea208fd37064533c6ebebfaa74e2e666221ec3a,1488430,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.1.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.1.1.lp.gz,1488432,241854,2a38cf3c09477e5de4d33eaf7345500ee34ae72563d26c4a6e1dcee941719315,35110d9d4bdce4e03fc64013b1c406a5d1794140a4e71bbbb564917e7c79ab68,2a38cf3c09477e5de4d33eaf7345500ee34ae72563d26c4a6e1dcee941719315,1488432,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.1.lp.gz,1488433,241860,74a12b03a07132b9eb6e950f88d89c90c0a4197359afc09e3b312d79140abf19,3ac1c8d18c9abe869151e5a2863391816b724692b45ebe73cd45e3c3591387db,74a12b03a07132b9eb6e950f88d89c90c0a4197359afc09e3b312d79140abf19,1488433,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.1.lp.gz,1488429,241854,9d83972f48e9371639617655fa0a4d66e728f8ae6cffd689affe70bf63438563,6ac55c806927fe4e82ef0c3389971011746419e966ffb8a3279a179bdfea3c1b,9d83972f48e9371639617655fa0a4d66e728f8ae6cffd689affe70bf63438563,1488429,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.0.lp.gz,1488430,241858,e3f2b4522080170585af014cfc7e432d7393fc99f0a917a9fb1b0eecaaabd1ea,36734f347b4972555ac4200209148fdeafa1d2e784bfc6cbd8af0dcee6093720,e3f2b4522080170585af014cfc7e432d7393fc99f0a917a9fb1b0eecaaabd1ea,1488430,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.0.0.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.0.0.0.lp.gz,1488431,241849,69f40a42a755960e6b2b68d761c7ed0738fd266cb46ea1675e9a2dfe13524aba,cc7f4a265edfc62ee91308cbfd2f598f9c4915b26536dcf0d3019ca6d69e8066,69f40a42a755960e6b2b68d761c7ed0738fd266cb46ea1675e9a2dfe13524aba,1488431,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.0.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.0.0.1.lp.gz,1488432,241842,c793bd1d1b40e35b8bb7953d2bd623b99ad96c0fe99752afc008f31cdc18b26a,6da3562058ca210400d95149ca455942c5780a9e1fda0c6873790f3da4ffea03,c793bd1d1b40e35b8bb7953d2bd623b99ad96c0fe99752afc008f31cdc18b26a,1488432,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.0.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.0.0.lp.gz,1488431,241849,5a7cd25d7439c41cd9ac71a2f6ff5964744978411f73a8a704bbd115be177d8e,1000690f721fb12e77962de068d26d373b0af6472743d3583c323cd12171102f,5a7cd25d7439c41cd9ac71a2f6ff5964744978411f73a8a704bbd115be177d8e,1488431,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.0.1.0.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.0.1.0.0.lp.gz,1487991,241762,06f3bd54e2db28bde0ea259cb4fc775450452e7e5d3533e803b43d317056fe2c,77f7c0fa093fd44da38e6d93846cba535e926f5ef49265bc1bbc0f97863e6cb0,06f3bd54e2db28bde0ea259cb4fc775450452e7e5d3533e803b43d317056fe2c,1487991,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.0.1.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.0.1.0.1.lp.gz,1488098,241767,f75bc3980460c6bcc86d173de0e8155361326f7f6b64fc1c7e7a06164c9a4aeb,2b2553e9d30be7ce6a0c82f0c577dbe096c92becabe61e06207b399fef6e40e3,f75bc3980460c6bcc86d173de0e8155361326f7f6b64fc1c7e7a06164c9a4aeb,1488098,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.0.1.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.0.1.0.lp.gz,1488432,241842,b9d3506c23849fde847aee3c26fb7b3470aaa65925305735f64ff008a482e43c,66f0da559d8523d438c94cfc19b9ad2fe010f2bc23571496eedabe95c8fbb67d,b9d3506c23849fde847aee3c26fb7b3470aaa65925305735f64ff008a482e43c,1488432,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.0.1.1.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.0.1.1.0.lp.gz,1488432,241841,2eed046745af8c509c3b17ab2ed18dcffb3ba061518d6e99324017f6d3dbd1b6,cbce9f26f0c6ad7e8f91e337caf0a35265ccf0568cbad7e276f60eddfb4b9d7e,2eed046745af8c509c3b17ab2ed18dcffb3ba061518d6e99324017f6d3dbd1b6,1488432,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.0.1.1.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.0.1.1.1.lp.gz,1488430,241841,c2b1ae66ffe9f9c5346eb77da96b02044cb955fa5eb6da6eacfd20543a010d7e,ab898ff381d025dc77e0bebd902abc8a616d9c4dc057aefda59a104bdef5d59a,c2b1ae66ffe9f9c5346eb77da96b02044cb955fa5eb6da6eacfd20543a010d7e,1488430,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.0.1.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.0.1.1.lp.gz,1488432,241844,f73d2ab015248edda4dd191d7783538cead6870e35e7f0d58e0956315a6dc43d,3caededfd2e7662334822bebfa31eabfebda9045df7f43f18106457868f39030,f73d2ab015248edda4dd191d7783538cead6870e35e7f0d58e0956315a6dc43d,1488432,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.0.1.lp.gz,1488432,241845,fffc7678b2af1f11ce81bca1c712b75a199583b82bae1a50a6394b0fc079982c,f9cd8410a561122bd0b606b7c9944dec4fd80041abf6a08b78ae3a36f27e2995,fffc7678b2af1f11ce81bca1c712b75a199583b82bae1a50a6394b0fc079982c,1488432,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.0.lp.gz,1488431,241848,b1dcce35faebc3bb324290e3846e18d31cacd489705271b4aba5f9fd00dfa414,631e26bf8c90e1df5fc3c60fa5a36ad431d54c9c7e656a478d83a0b1c4904fa4,b1dcce35faebc3bb324290e3846e18d31cacd489705271b4aba5f9fd00dfa414,1488431,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.1.0.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.1.0.0.lp.gz,1488431,241839,7a580cef42c4e430b6aca1ed6c4243338f14e68b22049629aa3dce476fb24047,9680266bbdbc3e50450cec105b32920414d5560dbc498adbf214078f179e8b78,7a580cef42c4e430b6aca1ed6c4243338f14e68b22049629aa3dce476fb24047,1488431,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.1.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.1.0.1.lp.gz,1487672,241829,e24fd11ee7826deb7c6678256b7b18f1288e93cb39a405c2a56e812381c06fbf,bc01c9d0cbdf26bc4f981a230125e29dfd8ceecd306f418fc8985ad655256dd1,e24fd11ee7826deb7c6678256b7b18f1288e93cb39a405c2a56e812381c06fbf,1487672,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.1.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.1.0.lp.gz,1487671,241821,b4fd6ac87e041498f8ff4c34b04f9d1823be674d2e5a2428815fb2d01ef9d9ce,0165aedcaac1d118695a3d24603a816a126650aa8b69a524979da000ff73ca05,b4fd6ac87e041498f8ff4c34b04f9d1823be674d2e5a2428815fb2d01ef9d9ce,1487671,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.1.1.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.1.1.0.lp.gz,1488429,241832,44b1bf48e888a40d4f968eb1a47edf968326166c3b1a984091b342baf1091dc9,1663ec90b4dbffdae4819213a87dcb782c37425fbc9bebb1ee25500c58d7b07d,44b1bf48e888a40d4f968eb1a47edf968326166c3b1a984091b342baf1091dc9,1488429,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.1.1.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.1.1.1.lp.gz,1488431,241853,a825eaeb2cb9f0745c2991a242c4cedfe7e2ff2a78ef9674d447a9be6d1c5425,dc8ba0ab63df0aef0ea5da54293f855065765a8ce6d83dc27cac1ec018831c2a,a825eaeb2cb9f0745c2991a242c4cedfe7e2ff2a78ef9674d447a9be6d1c5425,1488431,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.1.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.1.1.lp.gz,1488429,241841,ea6f28f48a38f8ffc2d2311b09e15c0b35ce02571d8b850ed8d414ddccc6e60c,2d1ec63b43dfed595e9d7521cfa306cf6ce079b142437760f7e4a53bdfc822c8,ea6f28f48a38f8ffc2d2311b09e15c0b35ce02571d8b850ed8d414ddccc6e60c,1488429,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.1.lp.gz,1488431,241837,ac5ab84bddf65532f94d0e59d16339ab6df537b085d62a49ac2feaa578e87dc6,8837c0a02bb3ced812fa3cab5a48d7069a7d024c7d9288ec66c9d4e077fe8147,ac5ab84bddf65532f94d0e59d16339ab6df537b085d62a49ac2feaa578e87dc6,1488431,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/models/L0.1.1.0.0.lp.gz,1488431,241851,f45209257cffb98c5acdbb8ebcfefe94817fe2827f6b2c6fc663b88b3afe14a0,51b297608192f679cce3f7727a7616ee2a8598bf715fb2731b739096e1362264,f45209257cffb98c5acdbb8ebcfefe94817fe2827f6b2c6fc663b88b3afe14a0,1488431,gzip_level9_mtime0_filename_omitted
