instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
high_imbalance_seed5203.txt,20260626,1,greedy,deterministic_tgbc_greedy_mode_0,2.82142,0.622787,14.6576,3,8,77,35,42,"3541.59|3589.65|3569.48",true,0.0002205,true,
high_imbalance_seed5203.txt,20260626,2,greedy,deterministic_tgbc_greedy_mode_1,2.41445,0.611026,12.0228,3,5,75,22,53,"3525.35|3597.16|3588.55",true,0.0004269,true,
high_imbalance_seed5203.txt,20260626,3,greedy,deterministic_tgbc_greedy_mode_2,2.36434,0.59309,11.8084,3,7,77,44,33,"3599.33|3547.6|3588.55",true,0.0006225,true,
