instance_id,split,candidate_run_id,candidate_arm,candidate_certified,candidate_work,candidate_seconds,candidate_split_count,pgrb_certified,pgrb_work,pgrb_seconds,work_ratio_over_pgrb,time_ratio_over_pgrb,c6_work,c6_seconds,work_ratio_over_c6,time_ratio_over_c6,severe_pgrb_regression,false_certificate,provenance
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,development,timing_two_witness__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__k4_gamma012_mid,K4-GAMMA-VETO-0.012-MIDPOINT,True,1353.2173542119708,623.9922529,0,True,1607.9153648352515,1007.279985,0.8415973774531489,0.6194824301011005,4373.077783569157,1911.4661885,0.3094427817626242,0.32644692155903127,False,False,fresh_round45_candidate_frozen_round39_40_references
round39_small_medium_V10_M2_Q20_slot05_seed968549317,development,material_development__round39_small_medium_V10_M2_Q20_slot05_seed968549317__k4_gammaveto012_mid,K4-GAMMA-VETO-0.012-MIDPOINT,True,97.91171911686969,59.6510421,0,True,517.2770571210964,308.3447969,0.18928293410459188,0.19345564672961083,109.91515934198168,65.3808308,0.890793587554512,0.9123628649270697,False,False,fresh_round45_candidate_frozen_round39_40_references
round39_small_hard_V12_M3_Q20_slot07_seed621538683,development,material_development__round39_small_hard_V12_M3_Q20_slot07_seed621538683__k4_gammaveto012_mid,K4-GAMMA-VETO-0.012-MIDPOINT,True,145.12030221143516,87.002353,0,True,3562.7211838269295,2174.6334272,0.04073299445104286,0.0400078247265894,138.4451303784979,79.7295563,1.0482152879966804,1.091218326521654,False,False,fresh_round45_candidate_frozen_round39_40_references
round39_small_hard_V12_M3_Q30_slot08_seed1288546114,development,timing_two_witness__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__k4_gammaveto012_mid,K4-GAMMA-VETO-0.012-MIDPOINT,True,168.80494107524342,99.5206224,0,True,10383.731286460352,6400.517589,0.01625667464019924,0.015548839764308629,133.73490192498448,82.5178879,1.2622355020675955,1.206049075330247,False,False,fresh_round45_candidate_frozen_round39_40_references
round39_small_hard_V10_M3_Q20_slot04_seed1145042375,development,material_development__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__k4_gammaveto012_mid,K4-GAMMA-VETO-0.012-MIDPOINT,True,12.790784901266358,10.8666316,1,True,100.19984835374473,59.8026531,0.12765273711902114,0.18170818578615872,10.503884558425527,9.0603292,1.2177194855979667,1.1993638818333443,False,False,fresh_round45_candidate_frozen_round39_40_references
