event_sequence,elapsed_runtime_seconds,work,incumbent_available,incumbent,best_bound_available,best_bound,processed_nodes,open_nodes,solution_count,callback_where,phase,context
0,0.0190016,0.030903494858388645,false,1e+100,true,1.1826716885164834,0,0,0,3,1,MIP
1,0.021402600000000001,0.0327813718375351,true,3.7080198063353658,true,1.1826716885164834,0,0,4.9406564584124654e-324,3,1,MIP
2,0.025318799999999999,0.040065314109128364,true,3.7080198063353658,true,1.5494938388364976,0,0,4.9406564584124654e-324,3,1,MIP
3,0.054580200000000002,0.070066579117238265,true,2.3944943377925783,true,1.5494938388364976,0,0,1.4821969375237396e-323,3,1,MIP
4,0.067662899999999998,0.097333559282737098,true,2.3944943377925783,true,1.6437793992941783,0,0,1.4821969375237396e-323,3,1,MIP
5,0.0736541,0.1028690969110638,true,2.2066715673539306,true,1.6506647632241433,0,0,1.9762625833649862e-323,3,1,MIP
6,0.078148800000000004,0.11055034027569127,true,2.2066715673539306,true,1.654229988035858,0,0,1.9762625833649862e-323,3,1,MIP
7,0.099933999999999995,0.13930330616982781,true,2.2066715673539306,true,1.6763352825497315,0,0,1.9762625833649862e-323,3,1,MIP
8,0.10506409999999999,0.14418736435941487,true,2.1486132404777942,true,1.6766958769057922,0,0,2.4703282292062327e-323,3,1,MIP
9,0.1077883,0.14888071080563367,true,2.1486132404777942,true,1.6769335393047469,0,0,2.4703282292062327e-323,3,1,MIP
10,0.15440619999999999,0.19733139595800706,true,2.1486132404777942,true,1.6825001526054673,0,0,2.4703282292062327e-323,3,1,MIP
11,0.16038089999999999,0.20203321234634267,true,2.094823106545614,true,1.6830903943248314,0,0,3.4584595208887258e-323,3,1,MIP
12,0.2081441,0.2526293114838285,true,2.094823106545614,true,1.689618042051215,0,0,3.4584595208887258e-323,3,1,MIP
13,0.21403340000000001,0.25829205470578337,true,2.094823106545614,true,1.6903521933434458,0,0,3.4584595208887258e-323,3,1,MIP
14,0.21716199999999999,0.26394701047973346,true,2.094823106545614,true,1.6912786863618465,0,0,3.4584595208887258e-323,3,1,MIP
15,0.23789479999999999,0.28577679342151308,true,2.094823106545614,true,1.6918492097219962,0,0,3.4584595208887258e-323,3,1,MIP
16,0.2432734,0.29038117624550425,true,2.094823106545614,true,1.691863380262149,0,0,3.4584595208887258e-323,3,1,MIP
17,0.2457635,0.29399774356194863,true,2.094823106545614,true,1.6920399622678763,0,0,3.4584595208887258e-323,3,1,MIP
18,0.26454680000000003,0.3148016536228504,true,2.094823106545614,true,1.6930339590534891,0,0,3.4584595208887258e-323,3,1,MIP
19,0.27440360000000003,0.32200800717038419,true,2.0577537272867614,true,1.6930339590534891,0,0,4.9406564584124654e-323,3,1,MIP
20,0.27679999999999999,0.3255535451370658,true,2.0577537272867614,true,1.6934019374941496,0,0,4.9406564584124654e-323,3,1,MIP
21,0.29707319999999998,0.34941412629332835,true,2.0577537272867614,true,1.6941610471062896,0,0,4.9406564584124654e-323,3,1,MIP
22,0.30289369999999999,0.35438030939433718,true,2.0577537272867614,true,1.6949354926244828,0,0,4.9406564584124654e-323,3,1,MIP
23,0.36210609999999999,0.42161580743802962,true,2.0540570189542673,true,1.6949354926244828,0,0,5.9287877500949585e-323,3,1,MIP
24,0.38057079999999999,0.43594486185375009,true,2.0320981418953963,true,1.6949661824224678,0,2,7.9050503334599447e-323,3,1,MIP
25,0.38482329999999998,0.44463030382747432,true,2.0320981418953963,true,1.6961399795770398,2,4,7.9050503334599447e-323,3,1,MIP
26,0.41910160000000002,0.49538981516489927,true,2.0134035586060124,true,1.6961399795770398,12,14,9.3872472709836843e-323,3,1,MIP
27,0.47619509999999998,0.58163894417247519,true,2.0134035586060124,true,1.6988072261164817,57,52,9.3872472709836843e-323,3,1,MIP
28,0.53992640000000003,0.67643902272121648,true,2.0134035586060124,true,1.7019927733571552,88,75,9.3872472709836843e-323,3,1,MIP
29,0.55212539999999999,0.68799755152219799,true,2.0117258065211696,true,1.7019927733571552,89,76,1.0375378562666177e-322,3,1,MIP
30,0.61231590000000002,0.77682753241747105,true,2.0117258065211696,true,1.7066981719079808,166,127,1.0375378562666177e-322,3,1,MIP
31,0.64973780000000003,0.82351727835338639,true,1.9886588795641844,true,1.7066981719079808,233,186,1.0869444208507424e-322,3,1,MIP
