parent_id,parent_bound,child_id,child_inherited_bound,inheritance_valid,source
R,0.785838,R.0,0.785838,true,"inherited_complete_parent_lp_bound"
R,0.785838,R.1,0.785838,true,"inherited_complete_parent_lp_bound"
R.0,0.827463,R.0.0,0.827463,true,"inherited_complete_parent_lp_bound"
R.0,0.827463,R.0.1,0.827463,true,"inherited_complete_parent_lp_bound"
R.1,1.09678,R.1.0,1.09678,true,"inherited_complete_parent_lp_bound"
R.1,1.09678,R.1.1,1.09678,true,"inherited_complete_parent_lp_bound"
R.0.1,0.937301,R.0.1.0,0.937301,true,"inherited_complete_parent_lp_bound"
R.0.1,0.937301,R.0.1.1,0.937301,true,"inherited_complete_parent_lp_bound"
R.0.1.0,0.989354,R.0.1.0.0,0.989354,true,"inherited_complete_parent_lp_bound"
R.0.1.0,0.989354,R.0.1.0.1,0.989354,true,"inherited_complete_parent_lp_bound"
R.0.1.1,0.997604,R.0.1.1.0,0.997604,true,"inherited_complete_parent_lp_bound"
R.0.1.1,0.997604,R.0.1.1.1,0.997604,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1,1.01151,R.0.1.0.1.0,1.01151,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1,1.01151,R.0.1.0.1.1,1.01151,true,"inherited_complete_parent_lp_bound"
R.0.1.1.0,0.999981,R.0.1.1.0.0,0.999981,true,"inherited_complete_parent_lp_bound"
R.0.1.1.0,0.999981,R.0.1.1.0.1,0.999981,true,"inherited_complete_parent_lp_bound"
R.0.1.1.1,1.03741,R.0.1.1.1.0,1.03741,true,"inherited_complete_parent_lp_bound"
R.0.1.1.1,1.03741,R.0.1.1.1.1,1.03741,true,"inherited_complete_parent_lp_bound"
R.0.1.1.0.0,1.00418,R.0.1.1.0.0.0,1.00418,true,"inherited_complete_parent_lp_bound"
R.0.1.1.0.0,1.00418,R.0.1.1.0.0.1,1.00418,true,"inherited_complete_parent_lp_bound"
R.0.1.1.0.1,1.01558,R.0.1.1.0.1.0,1.01558,true,"inherited_complete_parent_lp_bound"
R.0.1.1.0.1,1.01558,R.0.1.1.0.1.1,1.01558,true,"inherited_complete_parent_lp_bound"
R.0.1.1.0.0.0,1.01554,R.0.1.1.0.0.0.0,1.01554,true,"inherited_complete_parent_lp_bound"
R.0.1.1.0.0.0,1.01554,R.0.1.1.0.0.0.1,1.01554,true,"inherited_complete_parent_lp_bound"
R.0.1.1.0.0.1,1.01069,R.0.1.1.0.0.1.0,1.01069,true,"inherited_complete_parent_lp_bound"
R.0.1.1.0.0.1,1.01069,R.0.1.1.0.0.1.1,1.01069,true,"inherited_complete_parent_lp_bound"
R.0.1.1.0.0.1.0,1.01349,R.0.1.1.0.0.1.0.0,1.01349,true,"inherited_complete_parent_lp_bound"
R.0.1.1.0.0.1.0,1.01349,R.0.1.1.0.0.1.0.1,1.01349,true,"inherited_complete_parent_lp_bound"
R.0.1.1.0.0.1.1,1.014,R.0.1.1.0.0.1.1.0,1.014,true,"inherited_complete_parent_lp_bound"
R.0.1.1.0.0.1.1,1.014,R.0.1.1.0.0.1.1.1,1.014,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0,1.14089,R.0.1.0.1.0.0,1.14089,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0,1.14089,R.0.1.0.1.0.1,1.14089,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.1,1.02239,R.0.1.0.1.1.0,1.02239,true,"inherited_complete_parent_lp_bound"
