leaf_id,parent_id,child_index,depth,gamma_L,gamma_U,base_lower_bound,current_lower_bound,cutoff,status,lp_complete,lp_optimal,lp_infeasible,lp_bound,lp_native_status,terminal_mip_started,terminal_native_status,closure_source,model_sha256,row_signature,parent_child_coverage_valid,parent_replaced,lower_bound_sources
R,"",-1,0,0,0.94999999999999996,0,0.78583776555025286,1.1542456900998876,replaced,1,1,0,0.78583776555025286,"OPTIMAL",0,"not_run","",c78950fcf923af85b9881c3ee0f4e120b9fc69900d3dbc352550a5ca40e4aeb1,c78950fcf923af85b9881c3ee0f4e120b9fc69900d3dbc352550a5ca40e4aeb1,1,1,"objective_nonnegative_penalty_and_root_gini_floor;complete_optimal_interval_lp_bound"
R.0,"R",0,1,0,0.47499999999999998,0.78583776555025286,0.82746290399753097,1.1542456900998876,replaced,1,1,0,0.82746290399753097,"OPTIMAL",0,"not_run","",e26f50fdff96dc1fd648741c80910321244df93278d1b960cea707c1abf37f9a,e26f50fdff96dc1fd648741c80910321244df93278d1b960cea707c1abf37f9a,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.1,"R",1,1,0.47499999999999998,0.94999999999999996,0.78583776555025286,1.0967819819487759,1.1542456900998876,replaced,1,1,0,1.0967819819487759,"OPTIMAL",0,"not_run","",3ffc612889e4664f3dcc79aacc232c2749281e0e32beb23b1c4bb7c52119d7cb,3ffc612889e4664f3dcc79aacc232c2749281e0e32beb23b1c4bb7c52119d7cb,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0,"R.0",0,2,0,0.23749999999999999,0.82746290399753097,1.1542456900998876,1.1542456900998876,empty,1,0,1,0,"INFEASIBLE",0,"not_run","complete_interval_lp_infeasible",fb885edf157f4e247a3d9e5fccb6eabbf002592c13746d2b2014b332dfa9a4f2,fb885edf157f4e247a3d9e5fccb6eabbf002592c13746d2b2014b332dfa9a4f2,1,0,"inherited_complete_parent_lp_bound"
R.0.1,"R.0",1,2,0.23749999999999999,0.47499999999999998,0.82746290399753097,0.93730104640418399,1.1542456900998876,replaced,1,1,0,0.93730104640418399,"OPTIMAL",0,"not_run","",16344b0f0e671a8ab2e9bff2e925ae340d1bbf486b5f693d6a858a3dc7570f83,16344b0f0e671a8ab2e9bff2e925ae340d1bbf486b5f693d6a858a3dc7570f83,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.1.0,"R.1",0,2,0.47499999999999998,0.71249999999999991,1.0967819819487759,1.0967819819487759,1.1542456900998876,open,0,0,0,0,"not_run",0,"not_run","",,,1,0,"inherited_complete_parent_lp_bound"
R.1.1,"R.1",1,2,0.71249999999999991,0.94999999999999996,1.0967819819487759,1.0967819819487759,1.1542456900998876,open,0,0,0,0,"not_run",0,"not_run","",,,1,0,"inherited_complete_parent_lp_bound"
R.0.1.0,"R.0.1",0,3,0.23749999999999999,0.35624999999999996,0.93730104640418399,0.98935413434549191,1.1542456900998876,replaced,1,1,0,0.98935413434549191,"OPTIMAL",0,"not_run","",ce29eeaa59b1eed2b44e1327397bb9adcf20af69ee141af3c903a492920d07bf,ce29eeaa59b1eed2b44e1327397bb9adcf20af69ee141af3c903a492920d07bf,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.1.1,"R.0.1",1,3,0.35624999999999996,0.47499999999999998,0.93730104640418399,0.99760429418300012,1.1542456900998876,replaced,1,1,0,0.99760429418300012,"OPTIMAL",0,"not_run","",d625df896de996391cf2207bbe2c4c7299b97ffd7f752910c47e371329ec0e40,d625df896de996391cf2207bbe2c4c7299b97ffd7f752910c47e371329ec0e40,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.1.0.0,"R.0.1.0",0,4,0.23749999999999999,0.296875,0.98935413434549191,1.1542456900998876,1.1542456900998876,empty,1,0,1,0,"INFEASIBLE",0,"not_run","complete_interval_lp_infeasible",0d64936989c8f1a5f895836f6f8e11d877b3a228c3ec250de29b1042357e962d,0d64936989c8f1a5f895836f6f8e11d877b3a228c3ec250de29b1042357e962d,1,0,"inherited_complete_parent_lp_bound"
R.0.1.0.1,"R.0.1.0",1,4,0.296875,0.35624999999999996,0.98935413434549191,1.0115067875568946,1.1542456900998876,replaced,1,1,0,1.0115067875568946,"OPTIMAL",0,"not_run","",8d6e4609a8809cc3222d6898842c8b057597667855d775b1c22b37a697c68c26,8d6e4609a8809cc3222d6898842c8b057597667855d775b1c22b37a697c68c26,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.1.1.0,"R.0.1.1",0,4,0.35624999999999996,0.41562499999999997,0.99760429418300012,0.9999811874542599,1.1542456900998876,replaced,1,1,0,0.9999811874542599,"OPTIMAL",0,"not_run","",d001438079194821bca715e8a6efb7332a67093fc37e3123a15926838a616915,d001438079194821bca715e8a6efb7332a67093fc37e3123a15926838a616915,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.1.1.1,"R.0.1.1",1,4,0.41562499999999997,0.47499999999999998,0.99760429418300012,1.0374069819487755,1.1542456900998876,replaced,1,1,0,1.0374069819487755,"OPTIMAL",0,"not_run","",c7659aaba7b224ec6ff296bf13fc5021102c5b7254fcaa614ffacfa0478fdec4,c7659aaba7b224ec6ff296bf13fc5021102c5b7254fcaa614ffacfa0478fdec4,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.1.0.1.0,"R.0.1.0.1",0,5,0.296875,0.32656249999999998,1.0115067875568946,1.1408912069663537,1.1542456900998876,replaced,1,1,0,1.1408912069663537,"OPTIMAL",0,"not_run","",8628dd18ce37d436a6117159bc9836426de726f4de40413f5720e2c33dcbf2c9,8628dd18ce37d436a6117159bc9836426de726f4de40413f5720e2c33dcbf2c9,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.1.0.1.1,"R.0.1.0.1",1,5,0.32656249999999998,0.35624999999999996,1.0115067875568946,1.0223860034463823,1.1542456900998876,replaced,1,1,0,1.0223860034463823,"OPTIMAL",0,"not_run","",2e24e152c10bbbec379dc6134882efb5110f97b496adfd31a41e37e8596bdbe4,2e24e152c10bbbec379dc6134882efb5110f97b496adfd31a41e37e8596bdbe4,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.1.1.0.0,"R.0.1.1.0",0,5,0.35624999999999996,0.38593749999999993,0.9999811874542599,1.0041787491369858,1.1542456900998876,replaced,1,1,0,1.0041787491369858,"OPTIMAL",0,"not_run","",81cd0b1d598a2aa0ea0b49bf17b78128da1319a9cb90e48c37ece87709aefca7,81cd0b1d598a2aa0ea0b49bf17b78128da1319a9cb90e48c37ece87709aefca7,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.1.1.0.1,"R.0.1.1.0",1,5,0.38593749999999993,0.41562499999999997,0.9999811874542599,1.0155794606188011,1.1542456900998876,replaced,1,1,0,1.0155794606188011,"OPTIMAL",0,"not_run","",634cfbc5b8f4b3427da7b5bde48ff40d8d112427d070a07e3cd2a127fdef02cb,634cfbc5b8f4b3427da7b5bde48ff40d8d112427d070a07e3cd2a127fdef02cb,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.1.1.1.0,"R.0.1.1.1",0,5,0.41562499999999997,0.4453125,1.0374069819487755,1.0374069819487755,1.1542456900998876,open,0,0,0,0,"not_run",0,"not_run","",,,1,0,"inherited_complete_parent_lp_bound"
R.0.1.1.1.1,"R.0.1.1.1",1,5,0.4453125,0.47499999999999998,1.0374069819487755,1.0374069819487755,1.1542456900998876,open,0,0,0,0,"not_run",0,"not_run","",,,1,0,"inherited_complete_parent_lp_bound"
R.0.1.1.0.0.0,"R.0.1.1.0.0",0,6,0.35624999999999996,0.37109374999999994,1.0041787491369858,1.0155419140820865,1.1542456900998876,replaced,1,1,0,1.0155419140820865,"OPTIMAL",0,"not_run","",006b1513d58b8fc6eb1f6a4c14854365b1e5da28deeab15622f45283740005c3,006b1513d58b8fc6eb1f6a4c14854365b1e5da28deeab15622f45283740005c3,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.1.1.0.0.1,"R.0.1.1.0.0",1,6,0.37109374999999994,0.38593749999999993,1.0041787491369858,1.0106877978936502,1.1542456900998876,replaced,1,1,0,1.0106877978936502,"OPTIMAL",0,"not_run","",f295e62254c4d28553e0ae23a7acbe1e81378275fe6b649a06a59947cca09cfb,f295e62254c4d28553e0ae23a7acbe1e81378275fe6b649a06a59947cca09cfb,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.1.1.0.1.0,"R.0.1.1.0.1",0,6,0.38593749999999993,0.40078124999999998,1.0155794606188011,1.0155794606188011,1.1542456900998876,open,0,0,0,0,"not_run",0,"not_run","",,,1,0,"inherited_complete_parent_lp_bound"
R.0.1.1.0.1.1,"R.0.1.1.0.1",1,6,0.40078124999999998,0.41562499999999997,1.0155794606188011,1.0155794606188011,1.1542456900998876,open,0,0,0,0,"not_run",0,"not_run","",,,1,0,"inherited_complete_parent_lp_bound"
R.0.1.1.0.0.0.0,"R.0.1.1.0.0.0",0,7,0.35624999999999996,0.36367187499999998,1.0155419140820865,1.0155419140820865,1.1542456900998876,open,0,0,0,0,"not_run",0,"not_run","",,,1,0,"inherited_complete_parent_lp_bound"
R.0.1.1.0.0.0.1,"R.0.1.1.0.0.0",1,7,0.36367187499999998,0.37109374999999994,1.0155419140820865,1.0155419140820865,1.1542456900998876,open,0,0,0,0,"not_run",0,"not_run","",,,1,0,"inherited_complete_parent_lp_bound"
R.0.1.1.0.0.1.0,"R.0.1.1.0.0.1",0,7,0.37109374999999994,0.37851562499999991,1.0106877978936502,1.0134875768006393,1.1542456900998876,replaced,1,1,0,1.0134875768006393,"OPTIMAL",0,"not_run","",25ad1741361975f84cb22cc1f957602aef207ba3c29584a981315674b5113811,25ad1741361975f84cb22cc1f957602aef207ba3c29584a981315674b5113811,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.1.1.0.0.1.1,"R.0.1.1.0.0.1",1,7,0.37851562499999991,0.38593749999999993,1.0106877978936502,1.0139955977349946,1.1542456900998876,replaced,1,1,0,1.0139955977349946,"OPTIMAL",0,"not_run","",cb708e59fd6e1451d8027c99a2ced6a4d06807db442c924394056dc26a7f3613,cb708e59fd6e1451d8027c99a2ced6a4d06807db442c924394056dc26a7f3613,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.1.1.0.0.1.0.0,"R.0.1.1.0.0.1.0",0,8,0.37109374999999994,0.37480468749999996,1.0134875768006393,1.016984148262849,1.1542456900998876,replaced,1,1,0,1.016984148262849,"OPTIMAL",0,"not_run","",a505d13e125539e861119d1835d259ee092106d37e56a25a2bf4cb49109937ad,a505d13e125539e861119d1835d259ee092106d37e56a25a2bf4cb49109937ad,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.1.1.0.0.1.0.1,"R.0.1.1.0.0.1.0",1,8,0.37480468749999996,0.37851562499999991,1.0134875768006393,1.014828786211841,1.1542456900998876,replaced,1,1,0,1.014828786211841,"OPTIMAL",0,"not_run","",0640c2df82f75195730f67ed7265408787fb782ce02ae7d863d3b0f4afe26be3,0640c2df82f75195730f67ed7265408787fb782ce02ae7d863d3b0f4afe26be3,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.1.1.0.0.1.1.0,"R.0.1.1.0.0.1.1",0,8,0.37851562499999991,0.38222656249999992,1.0139955977349946,1.0145964783029577,1.1542456900998876,replaced,1,1,0,1.0145964783029577,"OPTIMAL",0,"not_run","",f6779e9300b68fa9647bf2b36cbe44e0d1705c830da2df2deda7e19bd694b63f,f6779e9300b68fa9647bf2b36cbe44e0d1705c830da2df2deda7e19bd694b63f,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
