event_sequence,elapsed_runtime_seconds,work,incumbent_available,incumbent,best_bound_available,best_bound,processed_nodes,open_nodes,solution_count,callback_where,phase,context
0,0.0096031999999999992,0.013353293153951059,false,1e+100,true,0,0,0,0,3,1,MIP
1,0.0111783,0.014418996462515727,true,0.25400388551305964,true,0,0,0,4.9406564584124654e-324,3,1,MIP
2,0.0136112,0.019960063187754715,true,0.25400388551305964,true,0.0064107157197977769,0,0,4.9406564584124654e-324,3,1,MIP
3,0.031331699999999997,0.037694840616574556,true,0.20267042555457263,true,0.0064107157197977769,0,0,1.4821969375237396e-323,3,1,MIP
4,0.036187400000000002,0.044524524164666832,true,0.20267042555457263,true,0.0074524863786449829,0,0,1.4821969375237396e-323,3,1,MIP
5,0.0400475,0.047812849348390904,true,0.1778858602075499,true,0.0074858009216067986,0,0,1.9762625833649862e-323,3,1,MIP
6,0.051477299999999997,0.059986893720881181,true,0.1778858602075499,true,0.0077688895857198565,0,0,1.9762625833649862e-323,3,1,MIP
7,0.053493800000000001,0.061864627267195681,true,0.1778858602075499,true,0.0078096071035149177,0,0,1.9762625833649862e-323,3,1,MIP
8,0.071717100000000006,0.076655205026206777,true,0.056059116270840051,true,0.0078188155553751935,0,0,2.4703282292062327e-323,3,1,MIP
9,0.072955800000000001,0.077576670523504018,true,0.056059116270840051,true,0.0078207671049795625,0,0,2.4703282292062327e-323,3,1,MIP
10,0.087262599999999996,0.089363241210081934,true,0.056059116270840051,true,0.0080016231026548007,0,0,2.4703282292062327e-323,3,1,MIP
11,0.090987399999999996,0.092332224749449937,true,0.056059116270840051,true,0.0080017135182990397,0,0,2.4703282292062327e-323,3,1,MIP
12,0.1010095,0.10135325886518973,true,0.056059116270840051,true,0.0080032374914690649,0,0,2.4703282292062327e-323,3,1,MIP
13,0.1038777,0.10371355629279416,true,0.034943404294502843,true,0.0080032374914690649,0,0,2.9643938750474793e-323,3,1,MIP
14,0.1149834,0.11357521182144974,true,0.034943404294502843,true,0.00800574933743348,0,0,2.9643938750474793e-323,3,1,MIP
15,0.11901249999999999,0.11627604423978688,true,0.020202025817555938,true,0.00800574933743348,0,0,3.4584595208887258e-323,3,1,MIP
16,0.1212028,0.11853779430843529,true,0.020202025817555938,true,0.0081546769407242706,0,0,3.4584595208887258e-323,3,1,MIP
17,0.1312133,0.1272743575891509,true,0.020202025817555938,true,0.008171467017957023,0,0,3.4584595208887258e-323,3,1,MIP
18,0.13368959999999999,0.12956046492367471,true,0.020202025817555938,true,0.0083179831178953455,0,0,3.4584595208887258e-323,3,1,MIP
19,0.22812370000000001,0.21881102217832837,true,0.011571906354515061,true,0.0083179831178953455,0,0,3.9525251667299724e-323,3,1,MIP
20,0.26940530000000001,0.26837945926857582,true,0.011571906354515061,true,0.0089253600736718952,0,0,3.9525251667299724e-323,3,1,MIP
21,0.27165719999999999,0.27020531427254951,true,0.011571906354515061,true,0.0089357364864136538,0,0,3.9525251667299724e-323,3,1,MIP
22,0.2725709,0.27090481010608636,true,0.011571906354515061,true,0.0089635876917420199,0,0,3.9525251667299724e-323,3,1,MIP
23,0.2871592,0.28894711777616428,true,0.011571906354515061,true,0.0090215621293603387,0,0,3.9525251667299724e-323,3,1,MIP
24,0.29031200000000001,0.29173694792153071,true,0.011571906354515061,true,0.0090217635007920904,0,0,3.9525251667299724e-323,3,1,MIP
25,0.30721799999999999,0.3048492347022741,true,0.011571906354515061,true,0.0090608050377115612,0,0,3.9525251667299724e-323,3,1,MIP
26,0.31033450000000001,0.30761630781523897,true,0.011571906354515061,true,0.0090635471527246159,0,0,3.9525251667299724e-323,3,1,MIP
27,0.32483450000000003,0.32072459927700053,true,0.011571906354515061,true,0.0090644349532587321,0,0,3.9525251667299724e-323,3,1,MIP
28,0.32776440000000001,0.32317549744617374,true,0.011571906354515061,true,0.0090644374629641478,0,0,3.9525251667299724e-323,3,1,MIP
29,0.35000419999999999,0.34482963161039676,true,0.011571906354515061,true,0.0090647883045968936,0,0,3.9525251667299724e-323,3,1,MIP
30,0.361651,0.35695023691294525,true,0.011571906354515061,true,0.0091401517364521016,0,0,3.9525251667299724e-323,3,1,MIP
31,0.37174970000000002,0.36722824118769937,true,0.011571906354515061,true,0.0091444261438797109,0,0,3.9525251667299724e-323,3,1,MIP
32,0.38268869999999999,0.3764507297887611,true,0.011571906354515061,true,0.0096222573971997561,2,5,3.9525251667299724e-323,3,1,MIP
33,0.38320480000000001,0.37716408953000286,true,0.011571906354515061,true,0.010061596881566557,3,3,3.9525251667299724e-323,3,1,MIP
34,0.38890350000000001,0.38329348214252479,true,0.011571906354515061,true,0.01013958374668702,4,4,3.9525251667299724e-323,3,1,MIP
35,0.39330209999999999,0.3872334055719846,true,0.011571906354515061,true,0.010675868167291075,5,4,3.9525251667299724e-323,3,1,MIP
36,0.3935419,0.38751097915275412,true,0.011571906354515061,true,0.010795479013434589,6,3,3.9525251667299724e-323,3,1,MIP
37,0.39374959999999998,0.38775740522198532,true,0.011571906354515061,true,0.010804823066479705,7,2,3.9525251667299724e-323,3,1,MIP
38,0.39746130000000002,0.39072379871258628,true,0.011571906354515061,true,0.011003173860564335,9,2,3.9525251667299724e-323,3,1,MIP
