telemetry_seconds,event,leaf_id,gamma_L,gamma_U,status,global_lb,verified_ub,detail
5.78482,lp_complete,L0,0,0.245,infeasible,0,8.83315,"complete_lp_relaxation"
20.4853,lp_complete,L1,0.245,0.49,infeasible,0.245,8.83315,"complete_lp_relaxation"
23.9772,lp_complete,L2,0.49,0.735,optimal,0.735,8.83315,"complete_lp_relaxation"
32.3242,atomic_split,L2,0.49,0.735,replaced,0.735,8.83315,"normalized_child_disjunction_gain_reaches_rho"
35.0748,lp_complete,L3,0.735,0.98,optimal,8.11779,8.83315,"complete_lp_relaxation"
243.526,terminal_mip_complete,L3,0.735,0.98,"INFEASIBLE",8.11779,8.83315,"native_terminal_mip_infeasible"
254.344,atomic_split,L2.0,0.49,0.6125,replaced,8.13733,8.83315,"complete_child_lp_infeasibility"
261.729,atomic_split,L2.0.1,0.55125,0.6125,replaced,8.14858,8.83315,"normalized_child_disjunction_gain_reaches_rho"
275.044,partial_native_bound_target_reached,L2.0.1.1,0.581875,0.6125,open,8.1572,8.83315,"backend_certified_parent_bound_requeued"
275.048,atomic_split,L2.0.1.1,0.581875,0.6125,replaced,8.1572,8.83315,"c5_parent_native_target_reached_delayed_split"
289.132,partial_native_bound_target_reached,L2.0.1.1.0,0.581875,0.597187,open,8.1572,8.83315,"backend_certified_parent_bound_requeued"
