parent_id,parent_lp_bound,left_id,left_lp_bound,left_infeasible,right_id,right_lp_bound,right_infeasible,post_split_bound,tolerance,decision
L2,8.10496,L2.0,8.11779,0,L2.1,8.16514,0,8.11779,1e-07,"normalized_child_disjunction_gain_reaches_rho"
L3,8.28764,L3.0,8.28764,0,L3.1,8.41014,0,8.28764,1e-07,"no_strict_child_disjunction_gain"
L2.0,8.11779,L2.0.0,0,1,L2.0.1,8.13733,0,8.13733,1e-07,"complete_child_lp_infeasibility"
L2.0.1,8.13733,L2.0.1.0,8.30871,0,L2.0.1.1,8.14858,0,8.14858,1e-07,"normalized_child_disjunction_gain_reaches_rho"
L2.0.1.1,8.14858,L2.0.1.1.0,8.15701,0,L2.0.1.1.1,8.15456,0,8.15456,1e-07,"small_positive_disjunction_gain_requires_parent_native_target"
L2.0.1.1.0,8.1572,L2.0.1.1.0.0,8.17669,0,L2.0.1.1.0.1,8.15912,0,8.15912,1e-07,"small_positive_disjunction_gain_requires_parent_native_target"
L2.0.1.1.1,8.1572,L2.0.1.1.1.0,8.15521,0,L2.0.1.1.1.1,8.15795,0,8.15521,1e-07,"no_strict_child_disjunction_gain"
