run_id,instance,arm,flow_variant,checkpoint_seconds,status,not_observed_reason,observation_elapsed_seconds,lower_bound,upper_bound,gap,nodes,open_nodes,simplex_iterations,event_source,observation_source
stage2__tight_T_seed3102__plain__900s,tight_T_seed3102,plain,plain,30,not_observed,plain_cplex_has_solver_final_observation_only,,,,,,,,,
stage2__tight_T_seed3102__plain__900s,tight_T_seed3102,plain,plain,60,not_observed,plain_cplex_has_solver_final_observation_only,,,,,,,,,
stage2__tight_T_seed3102__plain__900s,tight_T_seed3102,plain,plain,120,not_observed,plain_cplex_has_solver_final_observation_only,,,,,,,,,
stage2__tight_T_seed3102__plain__900s,tight_T_seed3102,plain,plain,300,not_observed,plain_cplex_has_solver_final_observation_only,,,,,,,,,
stage2__tight_T_seed3102__plain__900s,tight_T_seed3102,plain,plain,600,not_observed,plain_cplex_has_solver_final_observation_only,,,,,,,,,
stage2__tight_T_seed3102__plain__900s,tight_T_seed3102,plain,plain,900,observed,,882.063152,0.3232145467979908,0.6072041203463293,0.28398957354833854,160800,80675,0,solver_final,full_precision_final_json
