file,instance_name,method,status,objective,lower_bound,upper_bound,gap,runtime_seconds,nodes,verifier_passed
results\gf_compact_bc_round\raw\high_imbalance_seed3202_plain_cplex_300s.json,high_imbalance_seed3202.txt,cplex,not_certified,1.76951964364,1.196041412,1.76951964364,0.324086954162,300.5128798,28597,True
results\gf_compact_bc_round\raw\v12_m1_plain_cplex_300s.json,regen_candidate_V12_M1_average.txt,cplex,optimal,0.357200583208,0.357200583208,0.357200583208,0,128.2411592,224191,True
results\gf_compact_bc_round\raw\v12_m2_plain_cplex_300s.json,regen_candidate_V12_M2_average.txt,cplex,not_certified,0.718504070755,0.64378396605,0.718504070755,0.103993989382,300.1644599,626569,True
results\gf_compact_bc_round\raw\v12_m2_plain_cplex_60s.json,regen_candidate_V12_M2_average.txt,cplex,not_certified,0.738363591211,0.58754885124,0.738363591211,0.204255385513,60.1757046,14230,True
