"instance","run","status","objective","LB","UB","gap","runtime","unresolved","open_nodes","certified","full_basis","rejection","iterative_rounds","pricing_verifier_complete","state_nodes_loaded","result_file"
"regen_candidate_V12_M2_average.txt","v12_m2_full_import_focus_300s","gcap_frontier_not_closed","0.719065249476","0.65749578341","0.719065249476","0.0856243103268","300.2447044","2","2","False",,,,,,"results/optimization_update_round10/raw/v12_m2_full_import_focus_300s.json"
"regen_candidate_V12_M1_average.txt","v12_m1_full_import_focus_300s","gcap_frontier_not_closed","0.375405784113","0.330637","0.375405784113","0.119254380214","307.6495842","3","3","False",,,,,,"results/optimization_update_round10/raw/v12_m1_full_import_focus_300s.json"
"regen_candidate_V12_M2_average.txt","v12_m2_iterative_reserved_300s","gcap_frontier_not_closed","0.719065249476","0.689651961258","0.719065249476","0.0409048945689","276.6584007","2","2","False","not_certified","unresolved_intervals","2","False","0","results/optimization_update_round11/raw/v12_m2_iterative_reserved_300s.json"
"regen_candidate_V12_M1_average.txt","v12_m1_multifocus_300s","gcap_frontier_not_closed","0.368581603155","0.34466673345","0.368581603155","0.064883514261","313.6269267","3","3","False","not_certified","unresolved_intervals","0","False","0","results/optimization_update_round11/raw/v12_m1_multifocus_300s.json"
"regen_candidate_V12_M1_average.txt","v12_m1_iterative_lite_300s","gcap_frontier_not_closed","0.369698924539","0.330637007941","0.369698924539","0.10565872391","260.0063633","2","2","False","not_certified","unresolved_intervals","2","False","0","results/optimization_update_round11/raw/v12_m1_iterative_lite_300s.json"
"regen_candidate_V12_M2_average.txt","v12_m2_resume_60s","gcap_frontier_not_closed","0.719065249476","0.69722135985","0.719065249476","0.0303781745012","45.7536876","1","1","False","not_certified","focus_diagnostic_only","0","False","1","results/optimization_update_round11/raw/v12_m2_resume_60s.json"
"gcap_smoke_V4_M1.txt","smoke_v4_gcap-frontier","optimal","0","0","0","0","5.632749","0","0","True","frontier_all_intervals_closed_or_fathomed","none","0","False","0","results/optimization_update_round11/raw/smoke_v4_gcap-frontier.json"
