elapsed_seconds,event,incumbent_UB,global_LB,gap,unresolved_intervals,global_min_lb_interval_id,global_min_lb_interval_range,global_min_lb_source,open_nodes,route_pool_columns_after_dominance,route_pool_best_incumbent,focused_intensification_passes,last_LB_improvement_time,last_UB_improvement_time,bound_time_seconds,master_time_seconds,pricing_time_seconds,columns,nodes
0.0001588,initial_empty_incumbent,0.493696053863,0,1,0,-1,"","seed_initial",0,0,0,0,0.0001588,0.0001588,0,0,0,0,0
5.1324662,initial_after_seed,0.369698924539,0.00515451203429,0.986057541172,4,0,"[0,0.184849]",cheap_projection_bound,8,3,0.369698924539,0,5.1324662,5.1324662,0,0,0,265701,8447213
33.8022225,interval_relaxation_0,0.369698924539,0.189287855127,0.487994574605,3,2,"[0.184849,0.230364]",import_split_inherited_parent_lb,8,3,0.369698924539,0,33.8022225,5.1324662,28.669511,0,0,265701,8447213
55.2704658,interval_relaxation_1,0.369698924539,0.189287855127,0.487994574605,3,2,"[0.184849,0.230364]",import_split_inherited_parent_lb,8,3,0.369698924539,0,33.8022225,5.1324662,50.137669,0,0,265701,8447213
70.0284575,interval_tree_1,0.369698924539,0.189287855127,0.487994574605,3,2,"[0.184849,0.230364]",import_split_inherited_parent_lb,8,586,0.369698924539,0,33.8022225,5.1324662,50.137669,9.1051356,5.640168,266285,8447214
70.0288083,route_pool_after_candidate_1,0.369698924539,0.189287855127,0.487994574605,3,2,"[0.184849,0.230364]",import_split_inherited_parent_lb,8,586,0.369698924539,0,33.8022225,5.1324662,50.137669,9.1051356,5.640168,266285,8447214
94.643429,interval_relaxation_2,0.369698924539,0.276436,0.252267232466,2,4,"[0.276436,0.369699]",import_split_inherited_parent_lb,8,586,0.369698924539,0,94.643429,5.1324662,74.752152,9.1051356,5.640168,266285,8447214
105.4747488,interval_relaxation_4,0.369698924539,0.330637,0.105658745391,2,3,"[0.230364,0.276436]",imported_focus_interval_bound,8,586,0.369698924539,0,105.4747488,5.1324662,85.5834274,9.1051356,5.640168,266285,8447214
123.650258,interval_tree_4,0.369698924539,0.330637,0.105658745391,2,3,"[0.230364,0.276436]",imported_focus_interval_bound,8,586,0.369698924539,0,105.4747488,5.1324662,85.5834274,13.5930123,19.3150929,266869,8447215
123.6506115,route_pool_after_candidate_4,0.369698924539,0.330637,0.105658745391,2,3,"[0.230364,0.276436]",imported_focus_interval_bound,9,586,0.369698924539,0,105.4747488,5.1324662,85.5834274,13.5930123,19.3150929,266869,8447215
141.0001869,interval_relaxation_3,0.369698924539,0.330637007941,0.10565872391,2,3,"[0.230364,0.276436]",inventory_route_gini_relaxation,9,586,0.369698924539,0,141.0001869,5.1324662,102.9327152,13.5930123,19.3150929,266869,8447215
147.8422758,interval_tree_3,0.369698924539,0.330637007941,0.10565872391,2,3,"[0.230364,0.276436]",inventory_route_gini_relaxation,9,586,0.369698924539,0,141.0001869,5.1324662,102.9327152,20.4197082,19.3180339,267453,8447216
147.8426337,route_pool_after_candidate_3,0.369698924539,0.330637007941,0.10565872391,2,3,"[0.230364,0.276436]",inventory_route_gini_relaxation,2,586,0.369698924539,0,141.0001869,5.1324662,102.9327152,20.4197082,19.3180339,267453,8447216
205.4767072,iterative_closure_round_1,0.369698924539,0.330637007941,0.10565872391,2,3,"[0.230364,0.276436]",inventory_route_gini_relaxation,2,592,0.369698924539,0,141.0001869,5.1324662,120.1946912,34.1366041,45.9530116,268043,8447217
260.005529,iterative_closure_round_2,0.369698924539,0.330637007941,0.10565872391,2,3,"[0.230364,0.276436]",inventory_route_gini_relaxation,2,594,0.369698924539,0,141.0001869,5.1324662,131.0450121,43.1101205,80.6259465,268633,8447218
260.006307,route_pool_before_final_summary,0.369698924539,0.330637007941,0.10565872391,2,3,"[0.230364,0.276436]",inventory_route_gini_relaxation,2,594,0.369698924539,0,141.0001869,5.1324662,131.0450121,43.1101205,80.6259465,268633,8447218
260.010906,final_summary,0.369698924539,0.330637007941,0.10565872391,2,3,"[0.230364,0.276436]",inventory_route_gini_relaxation,2,594,0.369698924539,0,141.0001869,5.1324662,131.0450121,43.1101205,80.6259465,268633,8447218
