elapsed_seconds,event,incumbent_UB,global_LB,gap,unresolved_intervals,global_min_lb_interval_id,global_min_lb_interval_range,global_min_lb_source,open_nodes,route_pool_columns_after_dominance,route_pool_best_incumbent,focused_intensification_passes,last_LB_improvement_time,last_UB_improvement_time,bound_time_seconds,master_time_seconds,pricing_time_seconds,columns,nodes
0.0001491,initial_empty_incumbent,0.493696053863,0,1,0,-1,"","seed_initial",0,0,0,0,0.0001491,0.0001491,0,0,0,0,0
10.1322281,initial_after_seed,0.368581603155,0.00515451203429,0.986015275884,6,0,"[0,0.0921454]",cheap_projection_bound,8,4,0.368581603155,0,10.1322281,10.1322281,0,0,0,498230,20593502
38.596554,interval_relaxation_0,0.368581603155,0.0965837936458,0.737958181257,5,1,"[0.0921454,0.184291]",cheap_projection_bound,8,4,0.368581603155,0,38.596554,10.1322281,28.4640884,0,0,498230,20593502
63.7114389,interval_relaxation_1,0.368581603155,0.188729194434,0.487958181257,4,4,"[0.184291,0.230364]",import_split_inherited_parent_lb,8,4,0.368581603155,0,63.7114389,10.1322281,53.5789277,0,0,498230,20593502
87.0433569,interval_relaxation_2,0.368581603155,0.188729194434,0.487958181257,4,4,"[0.184291,0.230364]",import_split_inherited_parent_lb,8,4,0.368581603155,0,63.7114389,10.1322281,76.9108025,0,0,498230,20593502
96.2241116,interval_tree_2,0.368581603155,0.188729194434,0.487958181257,4,4,"[0.184291,0.230364]",import_split_inherited_parent_lb,8,587,0.368581603155,0,63.7114389,10.1322281,76.9108025,9.1658598,0.0029205,498814,20593503
96.2244624,route_pool_after_candidate_2,0.368581603155,0.188729194434,0.487958181257,4,4,"[0.184291,0.230364]",import_split_inherited_parent_lb,8,587,0.368581603155,0,63.7114389,10.1322281,76.9108025,9.1658598,0.0029205,498814,20593503
124.7074897,interval_relaxation_4,0.368581603155,0.276436,0.25000054904,4,6,"[0.276436,0.276436]",import_split_inherited_parent_lb,8,587,0.368581603155,0,124.7074897,10.1322281,105.3936175,9.1658598,0.0029205,498814,20593503
133.872615,interval_tree_4,0.368581603155,0.276436,0.25000054904,4,6,"[0.276436,0.276436]",import_split_inherited_parent_lb,8,587,0.368581603155,0,124.7074897,10.1322281,105.3936175,18.3169168,0.0046408,499398,20593504
144.4301607,interval_relaxation_6,0.368581603155,0.280874595223,0.237958181257,3,3,"[0.276436,0.368582]",cheap_projection_bound,9,587,0.368581603155,0,144.4301607,10.1322281,115.9508564,18.3169168,0.0046408,499398,20593504
154.9327491,interval_relaxation_3,0.368581603155,0.316149543013,0.14225360054,2,4,"[0.184291,0.230364]",inventory_route_gini_relaxation,9,587,0.368581603155,0,154.9327491,10.1322281,126.453385,18.3169168,0.0046408,499398,20593504
172.1992345,interval_relaxation_5,0.368581603155,0.316149543013,0.14225360054,2,4,"[0.184291,0.230364]",inventory_route_gini_relaxation,9,587,0.368581603155,0,154.9327491,10.1322281,143.7198249,18.3169168,0.0046408,499398,20593504
179.0166449,interval_tree_5,0.368581603155,0.316149543013,0.14225360054,2,4,"[0.184291,0.230364]",inventory_route_gini_relaxation,9,587,0.368581603155,0,154.9327491,10.1322281,143.7198249,25.1209267,0.0063568,499982,20593505
179.0170171,route_pool_after_candidate_5,0.368581603155,0.316149543013,0.14225360054,2,4,"[0.184291,0.230364]",inventory_route_gini_relaxation,2,587,0.368581603155,0,154.9327491,10.1322281,143.7198249,25.1209267,0.0063568,499982,20593505
205.2297874,adaptive_split_child_7,0.368581603155,0.330637007941,0.102947610213,1,5,"[0.230364,0.276436]",inventory_route_gini_relaxation,1,587,0.368581603155,0,205.2297874,10.1322281,169.93244,25.1209267,0.0063568,499982,20593505
231.5289914,adaptive_split_child_8,0.368581603155,0.330637007941,0.102947610213,1,5,"[0.230364,0.276436]",inventory_route_gini_relaxation,1,587,0.368581603155,0,205.2297874,10.1322281,196.2315918,25.1209267,0.0063568,499982,20593505
252.3280654,adaptive_split_child_9,0.368581603155,0.344296895798,0.0658869220502,1,9,"[0.230364,0.2534]",inventory_route_gini_relaxation,1,587,0.368581603155,0,252.3280654,10.1322281,217.0306275,25.1209267,0.0063568,499982,20593505
267.1873569,adaptive_split_child_10,0.368581603155,0.344296895798,0.0658869220502,2,9,"[0.230364,0.2534]",inventory_route_gini_relaxation,2,587,0.368581603155,0,252.3280654,10.1322281,231.889875,25.1209267,0.0063568,499982,20593505
291.0397821,adaptive_split_child_11,0.368581603155,0.34466673345,0.064883514261,2,11,"[0.230364,0.241882]",inventory_route_gini_relaxation,2,587,0.368581603155,0,291.0397821,10.1322281,255.7422246,25.1209267,0.0063568,499982,20593505
313.6261135,adaptive_split_child_12,0.368581603155,0.34466673345,0.064883514261,3,11,"[0.230364,0.241882]",inventory_route_gini_relaxation,3,587,0.368581603155,0,291.0397821,10.1322281,278.3285154,25.1209267,0.0063568,499982,20593505
313.6268635,route_pool_before_final_summary,0.368581603155,0.34466673345,0.064883514261,3,11,"[0.230364,0.241882]",inventory_route_gini_relaxation,3,587,0.368581603155,0,291.0397821,10.1322281,278.3285154,25.1209267,0.0063568,499982,20593505
313.6270504,final_summary,0.368581603155,0.34466673345,0.064883514261,3,11,"[0.230364,0.241882]",inventory_route_gini_relaxation,3,587,0.368581603155,0,291.0397821,10.1322281,278.3285154,25.1209267,0.0063568,499982,20593505
