"file","status","LB","UB","gap","imports_attempted","imports_accepted","focus_intervals_attempted","focus_intervals_closed","focus_bounds_imported","lb_before_import","lb_after_import","lb_after_all_imports","remaining"
"v12_m1_iterative_lite_300s.json","gcap_frontier_not_closed","0.330637007941","0.369698924539","0.10565872391","1","1","1","0","1","0.00515451203429","0.00515451203429","0.330637007941","3:[0.230364,0.276436]:lb=0.330637"
"v12_m1_iterative_lite_pricing_verifier_checkpoint.json",,,,,,,,,,,,,
"v12_m1_iterative_lite_state.json",,,,,,,,,,,,,
"v12_m1_multifocus_300s.json","gcap_frontier_not_closed","0.34466673345","0.368581603155","0.064883514261","1","1","1","0","1","0.00515451203429","0.00515451203429","0.34466673345","11:[0.230364,0.241882]:lb=0.344667"
"v12_m1_multifocus_pricing_verifier_checkpoint.json",,,,,,,,,,,,,
"v12_m1_multifocus_state.json",,,,,,,,,,,,,
