time_seconds,source,objective,G,P,improvement_over_previous,verifier_passed,route_count,served_station_count,total_pickup,total_drop,depot_unload,incumbent_hash,exported_incumbent_path,paper_reproducible,contributes_lower_bound,accepted
10.0078627,native_hga_tgbc_initial,0.107252734134,0.079832929943,0.182798694606,2.97495929643,true,3,14,66,63,3,9ebb97d30dfe8391,,true,false,true
