time_seconds,source,objective,G,P,improvement_over_previous,verifier_passed,route_count,served_station_count,total_pickup,total_drop,depot_unload,incumbent_hash,exported_incumbent_path,paper_reproducible,contributes_lower_bound,accepted
10.0083205,native_hga_tgbc_initial,2.44340319194,0.526657794384,12.7783026504,2.78807260605,true,3,6,78,23,55,befeddb7fadb0d64,,true,false,true
