time_seconds,source,objective,G,P,improvement_over_previous,verifier_passed,route_count,served_station_count,total_pickup,total_drop,depot_unload,incumbent_hash,exported_incumbent_path,paper_reproducible,contributes_lower_bound,accepted
8.2029226,native_hga_tgbc_initial,0.718504070755,0.489741389799,1.5250845397,0.289719139097,true,2,6,46,46,0,b9a9085f6f0dafdc,,true,false,true
