generation,best_fitness,strict_improvement
0,-1.8892624719138857,true
1,-1.8742276261902304,true
2,-1.8650668309662517,true
3,-1.8571365225578287,true
4,-1.8529919967502873,true
5,-1.84786219294317,true
6,-1.84786219294317,false
7,-1.84786219294317,false
8,-1.8458153880251742,true
9,-1.8458153880251742,false
10,-1.8458153880251742,false
11,-1.8458153880251742,false
12,-1.8454665615626473,true
13,-1.8454665615626473,false
14,-1.8454665615626473,false
15,-1.8454665615626473,false
16,-1.8454665615626473,false
17,-1.8398450646494318,true
18,-1.8398450646494318,false
19,-1.8398450646494318,false
20,-1.8398450646494318,false
21,-1.8398450646494318,false
22,-1.8398450646494318,false
23,-1.8398450646494318,false
24,-1.8398450646494318,false
25,-1.8398450646494318,false
26,-1.8398450646494318,false
27,-1.8398450646494318,false
28,-1.8398450646494318,false
29,-1.8398450646494318,false
30,-1.8398450646494318,false
31,-1.8398450646494318,false
32,-1.8398450646494318,false
33,-1.8398450646494318,false
34,-1.8398450646494318,false
35,-1.8398450646494318,false
36,-1.8398450646494318,false
37,-1.8398450646494318,false
38,-1.8398450646494318,false
39,-1.8398450646494318,false
40,-1.8398450646494318,false
41,-1.8398450646494318,false
42,-1.8398450646494318,false
43,-1.8398450646494318,false
44,-1.8398450646494318,false
45,-1.8398450646494318,false
46,-1.8398450646494318,false
47,-1.8398450646494318,false
48,-1.8398450646494318,false
49,-1.8398450646494318,false
50,-1.8398450646494318,false
51,-1.8398450646494318,false
52,-1.8398450646494318,false
53,-1.8398450646494318,false
54,-1.8398450646494318,false
55,-1.8398450646494318,false
56,-1.8398450646494318,false
57,-1.8398450646494318,false
58,-1.8398450646494318,false
59,-1.8398450646494318,false
60,-1.8398450646494318,false
61,-1.8398450646494318,false
62,-1.8398450646494318,false
63,-1.8398450646494318,false
64,-1.8398450646494318,false
65,-1.8398450646494318,false
66,-1.8398450646494318,false
67,-1.8398450646494318,false
68,-1.8398450646494318,false
69,-1.8398450646494318,false
70,-1.8398450646494318,false
71,-1.8398450646494318,false
72,-1.8398450646494318,false
73,-1.8398450646494318,false
74,-1.8398450646494318,false
75,-1.8398450646494318,false
76,-1.8398450646494318,false
77,-1.8398450646494318,false
78,-1.8398450646494318,false
79,-1.8398450646494318,false
80,-1.8398450646494318,false
81,-1.8398450646494318,false
82,-1.8398450646494318,false
83,-1.8398450646494318,false
84,-1.8398450646494318,false
85,-1.8398450646494318,false
86,-1.8398450646494318,false
87,-1.8398450646494318,false
88,-1.8398450646494318,false
89,-1.8398450646494318,false
90,-1.8398450646494318,false
91,-1.8398450646494318,false
92,-1.8398450646494318,false
93,-1.8398450646494318,false
94,-1.8398450646494318,false
95,-1.8398450646494318,false
96,-1.8398450646494318,false
97,-1.8398450646494318,false
98,-1.8398450646494318,false
99,-1.8398450646494318,false
100,-1.8398450646494318,false
101,-1.8398450646494318,false
102,-1.8398450646494318,false
103,-1.8398450646494318,false
104,-1.8398450646494318,false
105,-1.8398450646494318,false
106,-1.8398450646494318,false
107,-1.8398450646494318,false
108,-1.8398450646494318,false
109,-1.8398450646494318,false
110,-1.8398450646494318,false
111,-1.8398450646494318,false
112,-1.8398450646494318,false
113,-1.8398450646494318,false
114,-1.8398450646494318,false
115,-1.8398450646494318,false
116,-1.8398450646494318,false
117,-1.8398450646494318,false
118,-1.8398450646494318,false
119,-1.8398450646494318,false
120,-1.8398450646494318,false
121,-1.8398450646494318,false
122,-1.8398450646494318,false
123,-1.8398450646494318,false
124,-1.8398450646494318,false
125,-1.8398450646494318,false
126,-1.8398450646494318,false
127,-1.8398450646494318,false
128,-1.8398450646494318,false
129,-1.8398450646494318,false
130,-1.8398450646494318,false
131,-1.8398450646494318,false
132,-1.8398450646494318,false
133,-1.8398450646494318,false
134,-1.8398450646494318,false
135,-1.8398450646494318,false
136,-1.8398450646494318,false
137,-1.8398450646494318,false
138,-1.8398450646494318,false
139,-1.8398450646494318,false
140,-1.8398450646494318,false
141,-1.8398450646494318,false
142,-1.8398450646494318,false
143,-1.8398450646494318,false
144,-1.8398450646494318,false
145,-1.8398450646494318,false
146,-1.8398450646494318,false
147,-1.8398450646494318,false
148,-1.8398450646494318,false
149,-1.8398450646494318,false
150,-1.8398450646494318,false
151,-1.8398450646494318,false
152,-1.8398450646494318,false
153,-1.8398450646494318,false
154,-1.8398450646494318,false
155,-1.8398450646494318,false
156,-1.8398450646494318,false
157,-1.8398450646494318,false
158,-1.8398450646494318,false
159,-1.8398450646494318,false
160,-1.8398450646494318,false
161,-1.8398450646494318,false
162,-1.8398450646494318,false
163,-1.8398450646494318,false
164,-1.8398450646494318,false
165,-1.8398450646494318,false
166,-1.8398450646494318,false
167,-1.8398450646494318,false
168,-1.8398450646494318,false
169,-1.8398450646494318,false
170,-1.8398450646494318,false
171,-1.8398450646494318,false
172,-1.8398450646494318,false
173,-1.8398450646494318,false
174,-1.8398450646494318,false
175,-1.8398450646494318,false
176,-1.8398450646494318,false
177,-1.8398450646494318,false
178,-1.8398450646494318,false
179,-1.8398450646494318,false
180,-1.8398450646494318,false
181,-1.8398450646494318,false
182,-1.8398450646494318,false
183,-1.8398450646494318,false
184,-1.8398450646494318,false
185,-1.8398450646494318,false
186,-1.8398450646494318,false
187,-1.8398450646494318,false
188,-1.8398450646494318,false
189,-1.8398450646494318,false
190,-1.8398450646494318,false
191,-1.8398450646494318,false
192,-1.8398450646494318,false
193,-1.8398450646494318,false
194,-1.8398450646494318,false
195,-1.8398450646494318,false
196,-1.8398450646494318,false
197,-1.8398450646494318,false
198,-1.8398450646494318,false
199,-1.8398450646494318,false
200,-1.8398450646494318,false
201,-1.8398450646494318,false
202,-1.8398450646494318,false
203,-1.8398450646494318,false
204,-1.8398450646494318,false
205,-1.8398450646494318,false
206,-1.8398450646494318,false
207,-1.8398450646494318,false
208,-1.8398450646494318,false
209,-1.8398450646494318,false
210,-1.8398450646494318,false
211,-1.8398450646494318,false
212,-1.8398450646494318,false
213,-1.8398450646494318,false
214,-1.8398450646494318,false
215,-1.8398450646494318,false
216,-1.8398450646494318,false
217,-1.8398450646494318,false
218,-1.8398450646494318,false
219,-1.8398450646494318,false
220,-1.8398450646494318,false
221,-1.8398450646494318,false
222,-1.8398450646494318,false
223,-1.8398450646494318,false
224,-1.8398450646494318,false
225,-1.8398450646494318,false
226,-1.8398450646494318,false
227,-1.8398450646494318,false
228,-1.8398450646494318,false
229,-1.8398450646494318,false
230,-1.8398450646494318,false
231,-1.8398450646494318,false
232,-1.8398450646494318,false
233,-1.8398450646494318,false
234,-1.8398450646494318,false
235,-1.8398450646494318,false
236,-1.8398450646494318,false
237,-1.8398450646494318,false
238,-1.8398450646494318,false
239,-1.8398450646494318,false
240,-1.8398450646494318,false
241,-1.8398450646494318,false
242,-1.8398450646494318,false
243,-1.8398450646494318,false
244,-1.8398450646494318,false
245,-1.8398450646494318,false
246,-1.8398450646494318,false
247,-1.8398450646494318,false
248,-1.8398450646494318,false
249,-1.8398450646494318,false
250,-1.8398450646494318,false
251,-1.8398450646494318,false
252,-1.8398450646494318,false
253,-1.8398450646494318,false
254,-1.8398450646494318,false
255,-1.8398450646494318,false
256,-1.8398450646494318,false
257,-1.8398450646494318,false
258,-1.8398450646494318,false
259,-1.8398450646494318,false
260,-1.8398450646494318,false
261,-1.8398450646494318,false
262,-1.8398450646494318,false
263,-1.8398450646494318,false
264,-1.8398450646494318,false
265,-1.8398450646494318,false
266,-1.8398450646494318,false
267,-1.8398450646494318,false
268,-1.8398450646494318,false
269,-1.8398450646494318,false
270,-1.8398450646494318,false
271,-1.8398450646494318,false
272,-1.8398450646494318,false
273,-1.8398450646494318,false
274,-1.8398450646494318,false
275,-1.8398450646494318,false
276,-1.8398450646494318,false
277,-1.8398450646494318,false
278,-1.8398450646494318,false
279,-1.8398450646494318,false
280,-1.8398450646494318,false
281,-1.8398450646494318,false
282,-1.8398450646494318,false
283,-1.8398450646494318,false
284,-1.8398450646494318,false
285,-1.8398450646494318,false
286,-1.8398450646494318,false
287,-1.8398450646494318,false
288,-1.8398450646494318,false
289,-1.8398450646494318,false
290,-1.8398450646494318,false
291,-1.8398450646494318,false
292,-1.8398450646494318,false
293,-1.8398450646494318,false
294,-1.8398450646494318,false
295,-1.8398450646494318,false
296,-1.8398450646494318,false
297,-1.8398450646494318,false
298,-1.8398450646494318,false
299,-1.8398450646494318,false
300,-1.8398450646494318,false
301,-1.8398450646494318,false
302,-1.8398450646494318,false
303,-1.8398450646494318,false
304,-1.8398450646494318,false
305,-1.8398450646494318,false
306,-1.8398450646494318,false
307,-1.8398450646494318,false
308,-1.8398450646494318,false
309,-1.8398450646494318,false
310,-1.8398450646494318,false
311,-1.8398450646494318,false
312,-1.8398450646494318,false
313,-1.8398450646494318,false
314,-1.8398450646494318,false
315,-1.8398450646494318,false
316,-1.8398450646494318,false
317,-1.8398450646494318,false
318,-1.8398450646494318,false
319,-1.8398450646494318,false
320,-1.8398450646494318,false
321,-1.8398450646494318,false
322,-1.8398450646494318,false
323,-1.8398450646494318,false
324,-1.8398450646494318,false
325,-1.8398450646494318,false
326,-1.8398450646494318,false
327,-1.8398450646494318,false
328,-1.8398450646494318,false
329,-1.8398450646494318,false
330,-1.8398450646494318,false
331,-1.8398450646494318,false
332,-1.8398450646494318,false
333,-1.8398450646494318,false
