telemetry_seconds,event,leaf_id,global_lb,verified_ub
0.0144967,initialize,R,0,0.718504
0.292349,lp_complete,R,0.318536,0.718504
0.292377,atomic_split,R,0.318536,0.718504
0.578222,lp_infeasible,R.0,0.318536,0.718504
0.855233,lp_complete,R.1,0.581281,0.718504
0.855258,atomic_split,R.1,0.581281,0.718504
1.12496,lp_complete,R.1.0,0.581281,0.718504
1.12498,atomic_split,R.1.0,0.581281,0.718504
1.38598,lp_infeasible,R.1.1,0.589563,0.718504
1.66472,lp_complete,R.1.0.0,0.589563,0.718504
1.66474,atomic_split,R.1.0.0,0.589563,0.718504
1.93616,lp_complete,R.1.0.1,0.595217,0.718504
1.93619,atomic_split,R.1.0.1,0.595217,0.718504
2.35357,lp_infeasible,R.1.0.0.0,0.595217,0.718504
2.63174,lp_complete,R.1.0.0.1,0.625983,0.718504
2.63176,atomic_split,R.1.0.0.1,0.625983,0.718504
2.90241,lp_complete,R.1.0.0.1.0,0.625983,0.718504
2.90244,atomic_split,R.1.0.0.1.0,0.625983,0.718504
3.18275,lp_complete,R.1.0.0.1.1,0.633823,0.718504
3.18278,atomic_split,R.1.0.0.1.1,0.633823,0.718504
3.46877,lp_complete,R.1.0.0.1.0.0,0.633823,0.718504
3.4688,atomic_split,R.1.0.0.1.0.0,0.633823,0.718504
3.74271,lp_complete,R.1.0.0.1.0.1,0.640663,0.718504
3.74274,atomic_split,R.1.0.0.1.0.1,0.640663,0.718504
4.03078,lp_complete,R.1.0.0.1.0.0.1,0.640663,0.718504
4.03081,atomic_split,R.1.0.0.1.0.0.1,0.640663,0.718504
4.40051,lp_infeasible,R.1.0.0.1.0.0.0,0.641252,0.718504
4.67237,lp_complete,R.1.0.0.1.0.1.0,0.641252,0.718504
4.6724,atomic_split,R.1.0.0.1.0.1.0,0.641252,0.718504
4.94908,lp_complete,R.1.0.0.1.0.1.1,0.641917,0.718504
4.94911,atomic_split,R.1.0.0.1.0.1.1,0.641917,0.718504
5.22187,lp_complete,R.1.0.0.1.1.0,0.641917,0.718504
5.22191,atomic_split,R.1.0.0.1.1.0,0.641917,0.718504
5.49303,lp_complete,R.1.0.0.1.1.1,0.643543,0.718504
5.49306,atomic_split,R.1.0.0.1.1.1,0.643543,0.718504
5.76747,lp_complete,R.1.0.0.1.1.0.1,0.643543,0.718504
5.7675,atomic_split,R.1.0.0.1.1.0.1,0.643543,0.718504
6.04362,lp_complete,R.1.0.0.1.1.0.0,0.644371,0.718504
6.04379,atomic_split,R.1.0.0.1.1.0.0,0.644371,0.718504
6.31887,lp_complete,R.1.0.0.1.0.0.1.0,0.644371,0.718504
6.31891,atomic_split,R.1.0.0.1.0.0.1.0,0.644371,0.718504
6.59161,lp_complete,R.1.0.0.1.0.0.1.1,0.644628,0.718504
6.59165,atomic_split,R.1.0.0.1.0.0.1.1,0.644628,0.718504
6.86628,lp_complete,R.1.0.0.1.0.1.0.1,0.644628,0.718504
6.86632,atomic_split,R.1.0.0.1.0.1.0.1,0.644628,0.718504
7.13721,lp_complete,R.1.0.0.1.0.1.0.0,0.644964,0.718504
7.13737,atomic_split,R.1.0.0.1.0.1.0.0,0.644964,0.718504
7.41185,lp_complete,R.1.0.0.1.0.1.1.0,0.644964,0.718504
7.41189,atomic_split,R.1.0.0.1.0.1.1.0,0.644964,0.718504
7.68762,lp_complete,R.1.0.0.1.0.1.1.1,0.645853,0.718504
7.68766,atomic_split,R.1.0.0.1.0.1.1.1,0.645853,0.718504
7.95368,lp_complete,R.1.0.0.1.1.0.0.0,0.645853,0.718504
7.95384,atomic_split,R.1.0.0.1.1.0.0.0,0.645853,0.718504
8.22373,lp_complete,R.1.0.0.1.1.0.0.1,0.646145,0.718504
8.22377,atomic_split,R.1.0.0.1.1.0.0.1,0.646145,0.718504
8.60399,lp_infeasible,R.1.0.0.1.0.0.1.0.0,0.646145,0.718504
8.87354,lp_complete,R.1.0.0.1.0.0.1.0.1,0.646226,0.718504
8.87358,atomic_split,R.1.0.0.1.0.0.1.0.1,0.646226,0.718504
9.14476,lp_complete,R.1.0.0.1.0.0.1.1.1,0.646226,0.718504
9.1448,atomic_split,R.1.0.0.1.0.0.1.1.1,0.646226,0.718504
9.41854,lp_complete,R.1.0.0.1.0.0.1.1.0,0.646353,0.718504
9.41858,atomic_split,R.1.0.0.1.0.0.1.1.0,0.646353,0.718504
9.68891,lp_complete,R.1.0.0.1.0.1.0.0.0,0.646353,0.718504
9.68895,atomic_split,R.1.0.0.1.0.1.0.0.0,0.646353,0.718504
9.9583,lp_complete,R.1.0.0.1.0.1.0.0.1,0.646492,0.718504
9.95834,atomic_split,R.1.0.0.1.0.1.0.0.1,0.646492,0.718504
10.2242,lp_complete,R.1.0.0.1.0.1.0.1.0,0.646492,0.718504
10.2242,atomic_split,R.1.0.0.1.0.1.0.1.0,0.646492,0.718504
10.4944,lp_complete,R.1.0.0.1.0.1.0.1.1,0.64665,0.718504
10.4944,atomic_split,R.1.0.0.1.0.1.0.1.1,0.64665,0.718504
10.7606,lp_complete,R.1.0.0.1.0.1.1.0.1,0.64665,0.718504
10.7606,atomic_split,R.1.0.0.1.0.1.1.0.1,0.64665,0.718504
11.0344,lp_complete,R.1.0.0.1.0.1.1.0.0,0.646819,0.718504
11.0345,atomic_split,R.1.0.0.1.0.1.1.0.0,0.646819,0.718504
11.3022,lp_complete,R.1.0.0.1.0.1.1.1.0,0.646819,0.718504
11.3023,atomic_split,R.1.0.0.1.0.1.1.1.0,0.646819,0.718504
11.5685,lp_complete,R.1.0.0.1.0.1.1.1.1,0.647069,0.718504
11.5686,atomic_split,R.1.0.0.1.0.1.1.1.1,0.647069,0.718504
11.9643,lp_infeasible,R.1.0.0.1.0.0.1.0.1.0,0.647069,0.718504
12.2286,lp_complete,R.1.0.0.1.0.0.1.0.1.1,0.647096,0.718504
12.7384,terminal_mip_complete,R.1.0.0.1.0.0.1.0.1.1,0.647096,0.718504
13.0102,lp_complete,R.1.0.0.1.0.0.1.1.0.0,0.647096,0.718504
13.5722,terminal_mip_complete,R.1.0.0.1.0.0.1.1.0.0,0.647096,0.718504
13.8391,lp_complete,R.1.0.0.1.0.0.1.1.0.1,0.647117,0.718504
14.3608,terminal_mip_complete,R.1.0.0.1.0.0.1.1.0.1,0.647117,0.718504
14.6309,lp_complete,R.1.0.0.1.1.0.0.0.1,0.647117,0.718504
14.6309,atomic_split,R.1.0.0.1.1.0.0.0.1,0.647117,0.718504
14.9024,lp_complete,R.1.0.0.1.1.0.0.0.0,0.647153,0.718504
14.9025,atomic_split,R.1.0.0.1.1.0.0.0.0,0.647153,0.718504
15.1748,lp_complete,R.1.0.0.1.0.0.1.1.1.1,0.647153,0.718504
16.1244,terminal_mip_complete,R.1.0.0.1.0.0.1.1.1.1,0.647153,0.718504
16.3967,lp_complete,R.1.0.0.1.0.0.1.1.1.0,0.647217,0.718504
16.8815,terminal_mip_complete,R.1.0.0.1.0.0.1.1.1.0,0.647217,0.718504
17.1509,lp_complete,R.1.0.0.1.0.1.0.0.0.0,0.647217,0.718504
18.11,terminal_mip_complete,R.1.0.0.1.0.1.0.0.0.0,0.647217,0.718504
18.3792,lp_complete,R.1.0.0.1.0.1.0.0.0.1,0.647283,0.718504
19.3241,terminal_mip_complete,R.1.0.0.1.0.1.0.0.0.1,0.647283,0.718504
19.5957,lp_complete,R.1.0.0.1.0.1.0.0.1.0,0.647283,0.718504
20.5754,terminal_mip_complete,R.1.0.0.1.0.1.0.0.1.0,0.647283,0.718504
20.8447,lp_complete,R.1.0.0.1.0.1.0.0.1.1,0.64729,0.718504
22.0056,terminal_mip_complete,R.1.0.0.1.0.1.0.0.1.1,0.64729,0.718504
22.2664,lp_complete,R.1.0.0.1.1.0.1.0,0.64729,0.718504
22.2664,atomic_split,R.1.0.0.1.1.0.1.0,0.64729,0.718504
22.5321,lp_complete,R.1.0.0.1.1.0.1.1,0.647352,0.718504
22.5322,atomic_split,R.1.0.0.1.1.0.1.1,0.647352,0.718504
22.8037,lp_complete,R.1.0.0.1.0.1.0.1.0.1,0.647352,0.718504
23.7216,terminal_mip_complete,R.1.0.0.1.0.1.0.1.0.1,0.647352,0.718504
23.9854,lp_complete,R.1.0.0.1.0.1.0.1.0.0,0.647424,0.718504
24.9182,terminal_mip_complete,R.1.0.0.1.0.1.0.1.0.0,0.647424,0.718504
25.1844,lp_complete,R.1.0.0.1.0.1.0.1.1.0,0.647424,0.718504
26.2017,terminal_mip_complete,R.1.0.0.1.0.1.0.1.1.0,0.647424,0.718504
26.4707,lp_complete,R.1.0.0.1.0.1.0.1.1.1,0.6475,0.718504
27.3816,terminal_mip_complete,R.1.0.0.1.0.1.0.1.1.1,0.6475,0.718504
27.6518,lp_complete,R.1.0.0.1.0.1.1.0.0.0,0.6475,0.718504
28.5598,terminal_mip_complete,R.1.0.0.1.0.1.1.0.0.0,0.6475,0.718504
28.8217,lp_complete,R.1.0.0.1.0.1.1.0.0.1,0.647579,0.718504
29.7451,terminal_mip_complete,R.1.0.0.1.0.1.1.0.0.1,0.647579,0.718504
30.0147,lp_complete,R.1.0.0.1.0.1.1.0.1.1,0.647579,0.718504
30.9066,terminal_mip_complete,R.1.0.0.1.0.1.1.0.1.1,0.647579,0.718504
31.1758,lp_complete,R.1.0.0.1.0.1.1.0.1.0,0.647661,0.718504
32.094,terminal_mip_complete,R.1.0.0.1.0.1.1.0.1.0,0.647661,0.718504
32.4264,lp_complete,R.1.0.0.1.0.1.1.1.0.0,0.647661,0.718504
33.9419,terminal_mip_complete,R.1.0.0.1.0.1.1.1.0.0,0.647661,0.718504
34.2099,lp_complete,R.1.0.0.1.0.1.1.1.0.1,0.647725,0.718504
