leaf_id,gamma_L,gamma_U,factory_version,factory_signature,canonical_row_signature,model_sha256,global_family_count,interval_family_count,selector_variable_count,contract_valid
R,0,0.71850407075497091,round19_v2_projected_centering,ad3615b2294f5cdc,7c37715cca0ed09bc942887edf79ef37aa0473d5d0fb7bdbc3c8fd2a5d3073c5,7c37715cca0ed09bc942887edf79ef37aa0473d5d0fb7bdbc3c8fd2a5d3073c5,6,9,0,1
R.0,0,0.35925203537748546,round19_v2_projected_centering,fff5208aff45d897,b40376e003a28c27e2028f789be279fc8930387cc6d03ff2e5f070ae619f35be,b40376e003a28c27e2028f789be279fc8930387cc6d03ff2e5f070ae619f35be,6,9,0,1
R.1,0.35925203537748546,0.71850407075497091,round19_v2_projected_centering,a4de07de334be903,d60a91b0c91739d13f560fbf57de52b2b5669ba538148606f96d77cecc51891f,d60a91b0c91739d13f560fbf57de52b2b5669ba538148606f96d77cecc51891f,6,9,0,1
R.1.0,0.35925203537748546,0.53887805306622816,round19_v2_projected_centering,3456708948608798,b39e6d9cc0a8acdfafea349a6dbf8dd2628cfad8c6ab3cf47b4011d466d1903e,b39e6d9cc0a8acdfafea349a6dbf8dd2628cfad8c6ab3cf47b4011d466d1903e,6,9,0,1
R.1.1,0.53887805306622816,0.71850407075497091,round19_v2_projected_centering,9f1135ed2e9c24e9,10b493c5d6e59ed3401861de86f17509ec9c328db4410c9ec3125f9db3e9e2ca,10b493c5d6e59ed3401861de86f17509ec9c328db4410c9ec3125f9db3e9e2ca,6,9,0,1
R.1.0.0,0.35925203537748546,0.44906504422185678,round19_v2_projected_centering,2cddd2a1968fc976,15a1068a29339af7cfae7403afb82e0c6a82f368beddcf380e289a7770b81dc2,15a1068a29339af7cfae7403afb82e0c6a82f368beddcf380e289a7770b81dc2,6,9,0,1
R.1.0.1,0.44906504422185678,0.53887805306622816,round19_v2_projected_centering,2f590f08beced164,6644ef91d4092cf403ff3e9b99cf982d7683a98505ba83be9754ff091f22af97,6644ef91d4092cf403ff3e9b99cf982d7683a98505ba83be9754ff091f22af97,6,9,0,1
R.1.0.0.0,0.35925203537748546,0.40415853979967109,round19_v2_projected_centering,3948004741492f7b,89ebaa17bf6fa480a659eff51c38c7da902d57dec5100050a9388cdf9cdd599e,89ebaa17bf6fa480a659eff51c38c7da902d57dec5100050a9388cdf9cdd599e,6,9,0,1
R.1.0.0.1,0.40415853979967109,0.44906504422185678,round19_v2_projected_centering,fc932903293bb8e6,ddf7b90bce5d0697a8f0ae411906ca3b18e00ae8d8808d99ef18460aaf9f1e3c,ddf7b90bce5d0697a8f0ae411906ca3b18e00ae8d8808d99ef18460aaf9f1e3c,6,9,0,1
R.1.0.0.1.0,0.40415853979967109,0.42661179201076393,round19_v2_projected_centering,1d46ec10f58467ed,742232f43d1b01f7e580db9f872949c05708e4c0e0d7aace49d99af7bba15386,742232f43d1b01f7e580db9f872949c05708e4c0e0d7aace49d99af7bba15386,6,9,0,1
R.1.0.0.1.1,0.42661179201076393,0.44906504422185678,round19_v2_projected_centering,1bd422379d097402,5ab2fc74bc2b0e08f206e5a422fdf54f21ef83204d8dc36d96fd78a6d954d190,5ab2fc74bc2b0e08f206e5a422fdf54f21ef83204d8dc36d96fd78a6d954d190,6,9,0,1
R.1.0.0.1.0.0,0.40415853979967109,0.41538516590521751,round19_v2_projected_centering,0d248e6a0b183b3c,2cb6eb3e14d0a1ca15b69ced65df502b41c0e84046204d7c6c2eda98c774c8e9,2cb6eb3e14d0a1ca15b69ced65df502b41c0e84046204d7c6c2eda98c774c8e9,6,9,0,1
R.1.0.0.1.0.1,0.41538516590521751,0.42661179201076393,round19_v2_projected_centering,3f210cbc32ed271b,824d44ce9b7a1e509c993266839bd0172e710230394beaaad8a2e5c5ef2717df,824d44ce9b7a1e509c993266839bd0172e710230394beaaad8a2e5c5ef2717df,6,9,0,1
R.1.0.0.1.0.0.1,0.40977185285244433,0.41538516590521751,round19_v2_projected_centering,252528c7c0dbeb96,5e23e4f887c62c39f5141aea9a5e1f60913e87888990d15a789548625e5bc0ec,5e23e4f887c62c39f5141aea9a5e1f60913e87888990d15a789548625e5bc0ec,6,9,0,1
R.1.0.0.1.0.0.0,0.40415853979967109,0.40977185285244433,round19_v2_projected_centering,22b729f4c0499006,36ef2531f8b1b633482c521e96fd188d8bb7a2188cc91f93a4311ec57b3353fd,36ef2531f8b1b633482c521e96fd188d8bb7a2188cc91f93a4311ec57b3353fd,6,9,0,1
R.1.0.0.1.0.1.0,0.41538516590521751,0.4209984789579907,round19_v2_projected_centering,b13fc5e8d1c1d8f0,adf3e1d2342670f7e76d2a577abef5ae87daba84a46e82a7ec0350fb4590e617,adf3e1d2342670f7e76d2a577abef5ae87daba84a46e82a7ec0350fb4590e617,6,9,0,1
R.1.0.0.1.0.1.1,0.4209984789579907,0.42661179201076393,round19_v2_projected_centering,908a554db9735a07,8b9e15cd2fa032873dd2ab906c754c3338020a35e4306acd28ce04b2d091ba79,8b9e15cd2fa032873dd2ab906c754c3338020a35e4306acd28ce04b2d091ba79,6,9,0,1
R.1.0.0.1.1.0,0.42661179201076393,0.43783841811631036,round19_v2_projected_centering,cbd804f0b474db47,4dc9a02fc1abc91c53a4b3eb5d416a9a00a9dfeaf8ae6bafc651abc8948e6f33,4dc9a02fc1abc91c53a4b3eb5d416a9a00a9dfeaf8ae6bafc651abc8948e6f33,6,9,0,1
R.1.0.0.1.1.1,0.43783841811631036,0.44906504422185678,round19_v2_projected_centering,7956da97329b70b9,a9bebf2c4c511bb41341613e1456399a256bd384b5d46dd85d249df767f75d8a,a9bebf2c4c511bb41341613e1456399a256bd384b5d46dd85d249df767f75d8a,6,9,0,1
R.1.0.0.1.1.0.1,0.43222510506353717,0.43783841811631036,round19_v2_projected_centering,b1539ab6952f1f60,06dac35ddf19c55d1249370124bca6b63e630d54f54473da05c4fa9924ec8ec3,06dac35ddf19c55d1249370124bca6b63e630d54f54473da05c4fa9924ec8ec3,6,9,0,1
R.1.0.0.1.1.0.0,0.42661179201076393,0.43222510506353717,round19_v2_projected_centering,f07b328da0e19b40,b37c86b20627598c9f4c0e9a892ace54dec97fbb229a7017e6cd9cefc8e0e544,b37c86b20627598c9f4c0e9a892ace54dec97fbb229a7017e6cd9cefc8e0e544,6,9,0,1
R.1.0.0.1.0.0.1.0,0.40977185285244433,0.41257850937883089,round19_v2_projected_centering,9b00219e5fb4c519,591d4561c484f95e57d8db5193533772275db12c97228a33e3ddf7b6b59bcf5f,591d4561c484f95e57d8db5193533772275db12c97228a33e3ddf7b6b59bcf5f,6,9,0,1
R.1.0.0.1.0.0.1.1,0.41257850937883089,0.41538516590521751,round19_v2_projected_centering,6cd65f0d1acf1d21,ca52ee45f0c818df6ea4167871c6a8a8149d5bfe8f2c9736cf9cf83d49db56c1,ca52ee45f0c818df6ea4167871c6a8a8149d5bfe8f2c9736cf9cf83d49db56c1,6,9,0,1
R.1.0.0.1.0.1.0.1,0.41819182243160413,0.4209984789579907,round19_v2_projected_centering,df911145d8062869,f5828e66abd3f58d99121edb5a3981a992ef72108d0d5f7a145a77454e653ed2,f5828e66abd3f58d99121edb5a3981a992ef72108d0d5f7a145a77454e653ed2,6,9,0,1
R.1.0.0.1.0.1.0.0,0.41538516590521751,0.41819182243160413,round19_v2_projected_centering,4c3cbf076d6c0c09,1eadd7282e2c399d5c516fac9a23b542edd8784253cfe253e4a23160ff3d21f2,1eadd7282e2c399d5c516fac9a23b542edd8784253cfe253e4a23160ff3d21f2,6,9,0,1
R.1.0.0.1.0.1.1.0,0.4209984789579907,0.42380513548437732,round19_v2_projected_centering,c0aad2c06fdcc295,8bfeb0b39dbfe8244cf1ccbbbd2f51d7a04014721c827f843db75d73663dd2d7,8bfeb0b39dbfe8244cf1ccbbbd2f51d7a04014721c827f843db75d73663dd2d7,6,9,0,1
R.1.0.0.1.0.1.1.1,0.42380513548437732,0.42661179201076393,round19_v2_projected_centering,6ec38e2aacc59334,1790e35174daeafcee1762428590cb0fa1f5badf8fc335dc8c8490e48e1e9a41,1790e35174daeafcee1762428590cb0fa1f5badf8fc335dc8c8490e48e1e9a41,6,9,0,1
R.1.0.0.1.1.0.0.0,0.42661179201076393,0.42941844853715055,round19_v2_projected_centering,c9ae9b274318d00d,d2deb9f5697784c63e9bf099905aae9978625052e807ce7a57e549a753903b83,d2deb9f5697784c63e9bf099905aae9978625052e807ce7a57e549a753903b83,6,9,0,1
R.1.0.0.1.1.0.0.1,0.42941844853715055,0.43222510506353717,round19_v2_projected_centering,49f9e8ab855bbcf3,cc7776f667e8004a47ba063380d6fb9c316a5514974070cf65299790be716733,cc7776f667e8004a47ba063380d6fb9c316a5514974070cf65299790be716733,6,9,0,1
R.1.0.0.1.0.0.1.0.0,0.40977185285244433,0.41117518111563761,round19_v2_projected_centering,13f80d129eea0be8,3e1e578ce858ca69ad593f14c13c84e5229d55dba9f71442cc6f4b3ca0ded3db,3e1e578ce858ca69ad593f14c13c84e5229d55dba9f71442cc6f4b3ca0ded3db,6,9,0,1
R.1.0.0.1.0.0.1.0.1,0.41117518111563761,0.41257850937883089,round19_v2_projected_centering,e5f9b9f0ee1b0ff0,23cda2edc5c68e07d882b80185b238743e0851c96dc355c53a5acd3e3f8e0dc6,23cda2edc5c68e07d882b80185b238743e0851c96dc355c53a5acd3e3f8e0dc6,6,9,0,1
R.1.0.0.1.0.0.1.1.1,0.41398183764202423,0.41538516590521751,round19_v2_projected_centering,ba76fcf814295e9d,9c543101181e0360d5a2cc809009384609ecea4742094575775ae05343b92754,9c543101181e0360d5a2cc809009384609ecea4742094575775ae05343b92754,6,9,0,1
R.1.0.0.1.0.0.1.1.0,0.41257850937883089,0.41398183764202423,round19_v2_projected_centering,52028d7560f94d64,b23ab581c9f5b2993bdbe3327192b40184688cfe3c79f537fc38319315622587,b23ab581c9f5b2993bdbe3327192b40184688cfe3c79f537fc38319315622587,6,9,0,1
R.1.0.0.1.0.1.0.0.0,0.41538516590521751,0.41678849416841079,round19_v2_projected_centering,038028bc7aaa3653,47b06aee11fa5fd93e2426c46b5efd3e828e005e9ae5a273ed5b1fe1515fa270,47b06aee11fa5fd93e2426c46b5efd3e828e005e9ae5a273ed5b1fe1515fa270,6,9,0,1
R.1.0.0.1.0.1.0.0.1,0.41678849416841079,0.41819182243160413,round19_v2_projected_centering,eee8943238fbbffe,b8cdfa94b45f3877a616ce818ddc98586ba39393f3bff28496e5a54ec86e2df9,b8cdfa94b45f3877a616ce818ddc98586ba39393f3bff28496e5a54ec86e2df9,6,9,0,1
R.1.0.0.1.0.1.0.1.0,0.41819182243160413,0.41959515069479741,round19_v2_projected_centering,0015891340639043,74ce95355ee842d413eb742bb4b3ba6def1a849f257b61f5715c422e7eb433bc,74ce95355ee842d413eb742bb4b3ba6def1a849f257b61f5715c422e7eb433bc,6,9,0,1
R.1.0.0.1.0.1.0.1.1,0.41959515069479741,0.4209984789579907,round19_v2_projected_centering,0d11be4196406c68,9e605ef0e0c753620f89d4c6dd741f15f0a340e3d1a5c5a8fa26e9890ad2ffd3,9e605ef0e0c753620f89d4c6dd741f15f0a340e3d1a5c5a8fa26e9890ad2ffd3,6,9,0,1
R.1.0.0.1.0.1.1.0.1,0.42240180722118403,0.42380513548437732,round19_v2_projected_centering,f81c2341a3f92f22,1dadd5a9cd1603bfb7390895d4538aad7465b5551da48abbe99a67f13850d8a4,1dadd5a9cd1603bfb7390895d4538aad7465b5551da48abbe99a67f13850d8a4,6,9,0,1
R.1.0.0.1.0.1.1.0.0,0.4209984789579907,0.42240180722118403,round19_v2_projected_centering,7026731d0a1cf4c1,b721d44aa8b6f0670abc1989ebd8dbf7ed85fc50c707cfb35e890bc1a74ce578,b721d44aa8b6f0670abc1989ebd8dbf7ed85fc50c707cfb35e890bc1a74ce578,6,9,0,1
R.1.0.0.1.0.1.1.1.0,0.42380513548437732,0.4252084637475706,round19_v2_projected_centering,67481bd7e1270466,f1edc43a045870da16eef4ac41938df35f258c73839d999dbb5612166dccdc7f,f1edc43a045870da16eef4ac41938df35f258c73839d999dbb5612166dccdc7f,6,9,0,1
R.1.0.0.1.0.1.1.1.1,0.4252084637475706,0.42661179201076393,round19_v2_projected_centering,4c737fdf89d68091,09303bc7d4801846af5be5e4efdf5b54d676d9a77e891b8d03048119c3fbf72a,09303bc7d4801846af5be5e4efdf5b54d676d9a77e891b8d03048119c3fbf72a,6,9,0,1
R.1.0.0.1.0.0.1.0.1.0,0.41117518111563761,0.41187684524723422,round19_v2_projected_centering,bfc0e8a8271a28a3,fb032d9f08ae032e6321950bebccf95c18f99ab608d8589597cd9c280f01bf74,fb032d9f08ae032e6321950bebccf95c18f99ab608d8589597cd9c280f01bf74,6,9,0,1
