leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,telemetry_seconds
L0,"",0,0,0.22500000000000001,1,0,1,0,0,"INFEASIBLE",0.013602449334148512,0.1012763
L1,"",0,0.22500000000000001,0.45000000000000001,1,0,1,0,0,"INFEASIBLE",0.10563753865620246,0.23079240000000001
L2,"",0,0.45000000000000001,0.67500000000000004,1,1,0,1,2.9325688734802591,"OPTIMAL",0.21270176835328736,0.38931179999999999
L3,"",0,0.67500000000000004,0.90000000000000002,1,1,0,1,3.1332838701185506,"OPTIMAL",0.16043500738990421,0.52747679999999997
L2.0,"L2",1,0.45000000000000001,0.5625,1,1,0,1,2.9497616231646928,"OPTIMAL",0.20797591551811198,5.4940765999999996
L2.1,"L2",1,0.5625,0.67500000000000004,1,1,0,1,3.0207838701185503,"OPTIMAL",0.2176567415154407,5.6487980999999996
L3.0,"L3",1,0.67500000000000004,0.78750000000000009,1,1,0,1,3.1332838701185506,"OPTIMAL",0.18398786044200355,59.473844999999997
L3.1,"L3",1,0.78750000000000009,0.90000000000000002,1,0,1,0,0,"INFEASIBLE",0.001205422,59.556394500000003
L3.0.0,"L3.0",2,0.67500000000000004,0.73125000000000007,1,1,0,1,3.1332838701185506,"OPTIMAL",0.20764925856071884,59.710533099999999
L3.0.1,"L3.0",2,0.73125000000000007,0.78750000000000009,1,1,0,1,3.1895338701185505,"OPTIMAL",0.19383458543713963,59.857475600000001
