decision_sequence,K0,tau,interval_id,parent_id,depth,gamma_L,gamma_U,B_p,B_L,B_R,U,proof_gap,g_L_raw,g_R_raw,g_L,g_R,eta,mu,S_AM,adaptive_rho_I,score_tolerance,selected_action,native_target,deterministic_reason,coverage_update
1,1,0.080000000000000002,"L0","",0,0,0.049468682614419446,0.030001873708173057,0.030742459786204719,0.040820677230591483,0.049468682614419446,0.019466808906246389,0.038043527400838037,0.55575639410252575,0.038043527400838037,0.55575639410252575,0.038043527400838037,0.2968999607516819,0.011295121792164348,0.2694510292202752,5.1369487736756186e-06,"native-target",0.030742459786204719,"adaptive_mass_score_below_tau_native_target","parent_coverage_retained"
2,1,0.080000000000000002,"L0","",0,0,0.049468682614419446,0.032427906938786631,0.030742459786204719,0.040820677230591483,0.049468682614419446,0.017040775675632815,-0.098906715554737942,0.49251104829728848,0,0.49251104829728848,0,0.24625552414864424,0,0.32486580870247023,5.8682774789457149e-06,"exact-close",,"adaptive_mass_no_strict_child_improvement","parent_coverage_retained"
