leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,telemetry_seconds
L0,"",0,0,0.20833333333333331,1,1,0,1,0.17023809523809524,"OPTIMAL",0.00021106298107142826,0.024746899999999999
L0.0,"L0",1,0,0.10416666666666666,1,0,1,0,0,"INFEASIBLE",3.48745e-05,0.036475500000000001
L0.1,"L0",1,0.10416666666666666,0.20833333333333331,1,1,0,1,0.20347222222222222,"OPTIMAL",0.00022985552745097992,0.0471764
L0.1.0,"L0.1",2,0.10416666666666666,0.15625,1,1,0,1,0.20347222222222222,"OPTIMAL",0.0002162477401238386,0.0575361
L0.1.1,"L0.1",2,0.15625,0.20833333333333331,1,0,1,0,0,"INFEASIBLE",3.1180499999999997e-05,0.067577200000000004
L0.1.0.0,"L0.1.0",3,0.10416666666666666,0.13020833333333331,1,0,1,0,0,"INFEASIBLE",3.4857999999999997e-05,0.078750399999999998
L0.1.0.1,"L0.1.0",3,0.13020833333333331,0.15625,1,1,0,1,0.20781250000000001,"OPTIMAL",0.00021234745953431353,0.090253399999999998
L0.1.0.1.0,"L0.1.0.1",4,0.13020833333333331,0.14322916666666666,1,1,0,1,0.20781250000000001,"OPTIMAL",0.00022735965450980381,0.1019829
L0.1.0.1.1,"L0.1.0.1",4,0.14322916666666666,0.15625,1,0,1,0,0,"INFEASIBLE",3.1082499999999999e-05,0.1128784
L0.1.0.1.0.0,"L0.1.0.1.0",5,0.13020833333333331,0.13671875,1,1,0,1,0.20781250000000001,"OPTIMAL",0.00020639628196078422,0.12507480000000001
L0.1.0.1.0.1,"L0.1.0.1.0",5,0.13671875,0.14322916666666666,1,0,1,0,0,"INFEASIBLE",3.1082499999999999e-05,0.1364081
L0.1.0.1.0.0.0,"L0.1.0.1.0.0",6,0.13020833333333331,0.13346354166666666,1,1,0,1,0.20830078125000001,"OPTIMAL",0.00019873303352941168,0.14869399999999999
L0.1.0.1.0.0.1,"L0.1.0.1.0.0",6,0.13346354166666666,0.13671875,1,0,1,0,0,"INFEASIBLE",3.1082499999999999e-05,0.1594537
L0.1.0.1.0.0.0.0,"L0.1.0.1.0.0.0",7,0.13020833333333331,0.1318359375,1,0,1,0,0,"INFEASIBLE",3.4857999999999997e-05,0.1696947
L0.1.0.1.0.0.0.1,"L0.1.0.1.0.0.0",7,0.1318359375,0.13346354166666666,1,1,0,1,0.20830078125000001,"OPTIMAL",0.00019873303352941168,0.1801536
L0.1.0.1.0.0.0.1.0,"L0.1.0.1.0.0.0.1",8,0.1318359375,0.13264973958333331,1,0,1,0,0,"INFEASIBLE",3.4857999999999997e-05,0.1914738
L0.1.0.1.0.0.0.1.1,"L0.1.0.1.0.0.0.1",8,0.13264973958333331,0.13346354166666666,1,1,0,1,0.20830078125000001,"OPTIMAL",0.00019873108352941169,0.20243120000000001
