source,interval_id,tailored_compact_bc_bound,plain_interval_mip_available,comparison_scope
results\gf_compact_bc_effectiveness_round\raw\exact_high_imbalance_seed3201_300s.intervals.csv,0,2.44340319194,False,full_instance_cplex_available; interval plain MIP not separately implemented in this round
results\gf_compact_bc_effectiveness_round\raw\exact_high_imbalance_seed3201_300s.intervals.csv,1,1.50460803,False,full_instance_cplex_available; interval plain MIP not separately implemented in this round
results\gf_compact_bc_effectiveness_round\raw\exact_high_imbalance_seed3201_300s.intervals.csv,2,1.74210803,False,full_instance_cplex_available; interval plain MIP not separately implemented in this round
results\gf_compact_bc_effectiveness_round\raw\exact_high_imbalance_seed3201_300s.intervals.csv,3,2.44340319194,False,full_instance_cplex_available; interval plain MIP not separately implemented in this round
results\gf_compact_bc_effectiveness_round\raw\exact_high_imbalance_seed3201_300s.intervals.csv,4,2.44340319194,False,full_instance_cplex_available; interval plain MIP not separately implemented in this round
results\gf_compact_bc_effectiveness_round\raw\exact_high_imbalance_seed3201_300s.intervals.csv,5,2.44340319194,False,full_instance_cplex_available; interval plain MIP not separately implemented in this round
results\gf_compact_bc_effectiveness_round\raw\exact_high_imbalance_seed3201_300s.intervals.csv,6,1.74210803,False,full_instance_cplex_available; interval plain MIP not separately implemented in this round
results\gf_compact_bc_effectiveness_round\raw\exact_high_imbalance_seed3201_300s.intervals.csv,7,1.74210803,False,full_instance_cplex_available; interval plain MIP not separately implemented in this round
results\gf_compact_bc_effectiveness_round\raw\exact_high_imbalance_seed3201_300s.merged.intervals.csv,0,2.44340319194,False,full_instance_cplex_available; interval plain MIP not separately implemented in this round
results\gf_compact_bc_effectiveness_round\raw\exact_high_imbalance_seed3201_300s.merged.intervals.csv,1,1.50460803,False,full_instance_cplex_available; interval plain MIP not separately implemented in this round
results\gf_compact_bc_effectiveness_round\raw\exact_high_imbalance_seed3201_300s.merged.intervals.csv,2,1.74210803,False,full_instance_cplex_available; interval plain MIP not separately implemented in this round
results\gf_compact_bc_effectiveness_round\raw\exact_high_imbalance_seed3201_300s.merged.intervals.csv,3,2.44340319194,False,full_instance_cplex_available; interval plain MIP not separately implemented in this round
results\gf_compact_bc_effectiveness_round\raw\exact_high_imbalance_seed3201_300s.merged.intervals.csv,4,2.44340319194,False,full_instance_cplex_available; interval plain MIP not separately implemented in this round
results\gf_compact_bc_effectiveness_round\raw\exact_high_imbalance_seed3201_300s.merged.intervals.csv,5,2.44340319194,False,full_instance_cplex_available; interval plain MIP not separately implemented in this round
results\gf_compact_bc_effectiveness_round\raw\exact_high_imbalance_seed3201_300s.merged.intervals.csv,6,2.315507,False,full_instance_cplex_available; interval plain MIP not separately implemented in this round
results\gf_compact_bc_effectiveness_round\raw\exact_high_imbalance_seed3201_300s.merged.intervals.csv,7,2.443403,False,full_instance_cplex_available; interval plain MIP not separately implemented in this round
results\gf_compact_bc_effectiveness_round\raw\exact_moderate_seed3301_1200s_static300.intervals.csv,0,0.0,False,full_instance_cplex_available; interval plain MIP not separately implemented in this round
