interval_id,parent_id,depth,gamma_L,gamma_U,status,closed,split,children,time_limit_used,runtime_seconds,certificate_basis,solver_status
9,root,0,0.534375,0.59375,interval_unresolved_timeout,false,false,0,251.9995009,270.4095387,interval_exact_cutoff_mip_timeout,"time limit exceeded, no integer solution"
10,root,0,0.475,0.5046875,skipped_budget_exhausted,false,false,0,0,0,budget_exhausted,not_run
11,root,0,0.5046875,0.534375,skipped_budget_exhausted,false,false,0,0,0,budget_exhausted,not_run
