interval_id,parent_id,depth,gamma_L,gamma_U,status,closed,split,children,time_limit_used,runtime_seconds,certificate_basis,solver_status
1,root,0,0.0489090516373,0.0978181032745,interval_unresolved_timeout,false,false,0,83.9956288,84.429248,interval_exact_cutoff_mip_timeout,time limit exceeded
2,root,0,0.0978181032745,0.146727154912,skipped_budget_exhausted,false,false,0,0,0,budget_exhausted,not_run
6,root,0,0.0244545258186,0.0366817887279,skipped_budget_exhausted,false,false,0,0,0,budget_exhausted,not_run
7,root,0,0.0366817887279,0.0489090516373,skipped_budget_exhausted,false,false,0,0,0,budget_exhausted,not_run
