interval_id,parent_id,depth,gamma_L,gamma_U,status,closed,split,children,time_limit_used,runtime_seconds,certificate_basis,solver_status
9,root,0,0.245575400956,0.267900437406,interval_closed,true,false,0,83.996021,30.0862665,interval_exact_cutoff_mip_infeasible,integer infeasible
12,root,0,0.223250364505,0.234412882731,interval_closed,true,false,0,53.9072293,30.0925743,interval_exact_cutoff_mip_infeasible,integer infeasible
13,root,0,0.234412882731,0.245575400956,interval_closed,true,false,0,23.8127084,30.0812979,interval_exact_cutoff_mip_infeasible,integer infeasible
