run_id,parent_uid,parent_parent_uid,parent_native_depth,parent_gini_generation,child_gini_generation,parent_gamma_L,parent_gamma_U,split,parent_relaxation,lower_uid,lower_gamma_L,lower_gamma_U,lower_estimate,lower_gamma_floor,lower_weighted_penalty_lb,lower_domain_estimate,lower_lift,lower_station_deviation_lbs,upper_uid,upper_gamma_L,upper_gamma_U,upper_estimate,upper_gamma_floor,upper_weighted_penalty_lb,upper_domain_estimate,upper_lift,upper_station_deviation_lbs,estimate_mode,sibling_discriminated,creation_time,creation_node_count,open_nodes,simplex_iterations,validity_status,failure_reason
diagnostic_eager__moderate_seed3302__eager_only__60s,0,-1,0,0,1,0,0.19563620654899999,0.097818103274506185,0.12156205413135687,1,0,0.097818103274506185,0.12156205413135687,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2,0.097818103274506185,0.19563620654899999,0.12156205413135687,0.097818103274506185,0,0.097818103274506185,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,2.2804468,0,1,3372,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,1,0,1,1,2,0,0.097818103274506185,0.048909051637253093,0.12240380302908745,3,0,0.048909051637253093,0.12240380302908745,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4,0.048909051637253093,0.097818103274506185,0.12240380302908745,0.048909051637253093,0,0.048909051637253093,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,2.3542130999999999,1,2,3372,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,3,1,2,2,3,0,0.048909051637253093,0.024454525818626546,0.12494329310862209,5,0,0.024454525818626546,0.12494329310862209,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,6,0.024454525818626546,0.048909051637253093,0.12494329310862209,0.024454525818626546,0,0.024454525818626546,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,2.4920659999999999,2,3,3592,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,4,1,2,2,3,0.048909051637253093,0.097818103274506185,0.073363577455879639,0.14231934886524156,7,0.048909051637253093,0.073363577455879639,0.14231934886524156,0.048909051637253093,0,0.048909051637253093,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,8,0.073363577455879639,0.097818103274506185,0.14231934886524156,0.073363577455879639,0,0.073363577455879639,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,2.7173911999999998,3,4,4294,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,5,3,3,3,4,0,0.024454525818626546,0.012227262909313273,0.13207560147711045,9,0,0.012227262909313273,0.13207560147711045,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0.012227262909313273,0.024454525818626546,0.13207560147711045,0.012227262909313273,0,0.012227262909313273,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,2.9217146999999999,4,5,5461,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,6,3,3,3,4,0.024454525818626546,0.048909051637253093,0.036681788727939819,0.13361913150130073,11,0.024454525818626546,0.036681788727939819,0.13361913150130073,0.024454525818626546,0,0.024454525818626546,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,12,0.036681788727939819,0.048909051637253093,0.13361913150130073,0.036681788727939819,0,0.036681788727939819,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,3.4521006999999999,5,6,5607,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,9,5,4,4,5,0,0.012227262909313273,0.0061136314546566366,0.14880973380070212,13,0,0.0061136314546566366,0.14880973380070212,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,14,0.0061136314546566366,0.012227262909313273,0.14880973380070212,0.0061136314546566366,0,0.0061136314546566366,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,3.5635902000000002,6,7,8838,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,10,5,4,4,5,0.012227262909313273,0.024454525818626546,0.01834089436396991,0.13605218056550178,15,0.012227262909313273,0.01834089436396991,0.13605218056550178,0.012227262909313273,0,0.012227262909313273,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,16,0.01834089436396991,0.024454525818626546,0.13605218056550178,0.01834089436396991,0,0.01834089436396991,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,3.9476439000000001,7,8,9439,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,15,10,5,5,6,0.012227262909313273,0.01834089436396991,0.015284078636641591,0.14242374823277049,17,0.012227262909313273,0.015284078636641591,0.14242374823277049,0.012227262909313273,0,0.012227262909313273,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,18,0.015284078636641591,0.01834089436396991,0.14242374823277049,0.015284078636641591,0,0.015284078636641591,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,4.2323611999999997,8,9,11829,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,16,10,5,5,6,0.01834089436396991,0.024454525818626546,0.021397710091298226,0.13802861591895588,19,0.01834089436396991,0.021397710091298226,0.13802861591895588,0.01834089436396991,0,0.01834089436396991,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,20,0.021397710091298226,0.024454525818626546,0.13802861591895588,0.021397710091298226,0,0.021397710091298226,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,4.4598933000000001,9,10,13323,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,19,16,6,6,7,0.01834089436396991,0.021397710091298226,0.01986930222763407,0.13923717625578907,21,0.01834089436396991,0.01986930222763407,0.13923717625578907,0.01834089436396991,0,0.01834089436396991,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,22,0.01986930222763407,0.021397710091298226,0.13923717625578907,0.01986930222763407,0,0.01986930222763407,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,4.5321349,10,11,14475,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,20,16,6,6,7,0.021397710091298226,0.024454525818626546,0.022926117954962386,0.13901380497739091,23,0.021397710091298226,0.022926117954962386,0.13901380497739091,0.021397710091298226,0,0.021397710091298226,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,24,0.022926117954962386,0.024454525818626546,0.13901380497739091,0.022926117954962386,0,0.022926117954962386,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,4.8325307000000004,11,12,14645,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,21,19,7,7,8,0.01834089436396991,0.01986930222763407,0.019105098295801988,0.14146339001893463,25,0.01834089436396991,0.019105098295801988,0.14146339001893463,0.01834089436396991,0,0.01834089436396991,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,26,0.019105098295801988,0.01986930222763407,0.14146339001893463,0.019105098295801988,0,0.019105098295801988,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,5.0559612999999999,12,13,16099,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,22,19,7,7,8,0.01986930222763407,0.021397710091298226,0.020633506159466148,0.1397345697418661,27,0.01986930222763407,0.020633506159466148,0.1397345697418661,0.01986930222763407,0,0.01986930222763407,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,28,0.020633506159466148,0.021397710091298226,0.1397345697418661,0.020633506159466148,0,0.020633506159466148,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,5.1468924999999999,13,14,16278,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,27,22,8,8,9,0.01986930222763407,0.020633506159466148,0.020251404193550107,0.14062603691573658,29,0.01986930222763407,0.020251404193550107,0.14062603691573658,0.01986930222763407,0,0.01986930222763407,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,30,0.020251404193550107,0.020633506159466148,0.14062603691573658,0.020251404193550107,0,0.020251404193550107,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,5.2438970999999999,14,15,16482,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,28,22,8,8,9,0.020633506159466148,0.021397710091298226,0.021015608125382189,0.13998308110734486,31,0.020633506159466148,0.021015608125382189,0.13998308110734486,0.020633506159466148,0,0.020633506159466148,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,32,0.021015608125382189,0.021397710091298226,0.13998308110734486,0.021015608125382189,0,0.021015608125382189,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,5.3231213999999998,15,16,16652,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,31,28,9,9,10,0.020633506159466148,0.021015608125382189,0.02082455714242417,0.14020543379024297,33,0.020633506159466148,0.02082455714242417,0.14020543379024297,0.020633506159466148,0,0.020633506159466148,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,34,0.02082455714242417,0.021015608125382189,0.14020543379024297,0.02082455714242417,0,0.02082455714242417,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,5.4217734999999996,16,17,16814,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,32,28,9,9,10,0.021015608125382189,0.021397710091298226,0.021206659108340208,0.14010726415164632,35,0.021015608125382189,0.021206659108340208,0.14010726415164632,0.021015608125382189,0,0.021015608125382189,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,36,0.021206659108340208,0.021397710091298226,0.14010726415164632,0.021206659108340208,0,0.021206659108340208,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,5.5099036000000003,17,18,16951,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,2,0,1,1,2,0.097818103274506185,0.19563620654899999,0.14672715491175928,0.16864595604667743,79,0.097818103274506185,0.14672715491175928,0.16864595604667743,0.097818103274506185,0,0.097818103274506185,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,80,0.14672715491175928,0.19563620654899999,0.16864595604667743,0.14672715491175928,0,0.14672715491175928,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,13.6560706,43,35,31913,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,79,2,2,2,3,0.097818103274506185,0.14672715491175928,0.12227262909313273,0.16864595604667743,81,0.097818103274506185,0.12227262909313273,0.16864595604667743,0.097818103274506185,0,0.097818103274506185,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,82,0.12227262909313273,0.14672715491175928,0.16864595604667743,0.12227262909313273,0,0.12227262909313273,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,13.7009861,44,36,34242,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,81,79,3,3,4,0.097818103274506185,0.12227262909313273,0.11004536618381947,0.16864595604667743,83,0.097818103274506185,0.11004536618381947,0.16864595604667743,0.097818103274506185,0,0.097818103274506185,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,84,0.11004536618381947,0.12227262909313273,0.16864595604667743,0.11004536618381947,0,0.11004536618381947,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,13.8011458,46,36,34535,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,82,79,3,3,4,0.12227262909313273,0.14672715491175928,0.134499892002446,0.18777713311089422,85,0.12227262909313273,0.134499892002446,0.18777713311089422,0.12227262909313273,0,0.12227262909313273,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,86,0.134499892002446,0.14672715491175928,0.18777713311089422,0.134499892002446,0,0.134499892002446,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,13.900086099999999,47,37,34535,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,83,81,4,4,5,0.097818103274506185,0.11004536618381947,0.10393173472916283,0.16864595604667743,87,0.097818103274506185,0.10393173472916283,0.16864595604667743,0.097818103274506185,0,0.097818103274506185,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,88,0.10393173472916283,0.11004536618381947,0.16864595604667743,0.10393173472916283,0,0.10393173472916283,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,13.9555963,48,38,34896,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,84,81,4,4,5,0.11004536618381947,0.12227262909313273,0.11615899763847609,0.17685329581838924,89,0.11004536618381947,0.11615899763847609,0.17685329581838924,0.11004536618381947,0,0.11004536618381947,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,90,0.11615899763847609,0.12227262909313273,0.17685329581838924,0.11615899763847609,0,0.11615899763847609,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,14.068273,49,39,34896,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,87,83,5,5,6,0.097818103274506185,0.10393173472916283,0.10087491900183451,0.16864595604667743,91,0.097818103274506185,0.10087491900183451,0.16864595604667743,0.097818103274506185,0,0.097818103274506185,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,92,0.10087491900183451,0.10393173472916283,0.16864595604667743,0.10087491900183451,0,0.10087491900183451,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,14.125130800000001,50,40,35326,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,88,83,5,5,6,0.10393173472916283,0.11004536618381947,0.10698855045649114,0.17265921886825228,93,0.10393173472916283,0.10698855045649114,0.17265921886825228,0.10393173472916283,0,0.10393173472916283,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,94,0.10698855045649114,0.11004536618381947,0.17265921886825228,0.10698855045649114,0,0.10698855045649114,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,14.7186939,51,41,35326,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,91,87,6,6,7,0.097818103274506185,0.10087491900183451,0.099346511138170349,0.16864595604667743,95,0.097818103274506185,0.099346511138170349,0.16864595604667743,0.097818103274506185,0,0.097818103274506185,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,96,0.099346511138170349,0.10087491900183451,0.16864595604667743,0.099346511138170349,0,0.099346511138170349,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,14.776487400000001,52,42,35762,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,92,87,6,6,7,0.10087491900183451,0.10393173472916283,0.10240332686549866,0.17059433970618268,97,0.10087491900183451,0.10240332686549866,0.17059433970618268,0.10087491900183451,0,0.10087491900183451,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,98,0.10240332686549866,0.10393173472916283,0.17059433970618268,0.10240332686549866,0,0.10240332686549866,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,14.889008499999999,53,43,35762,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,95,91,7,7,8,0.097818103274506185,0.099346511138170349,0.09858230720633826,0.16864595604667743,99,0.097818103274506185,0.09858230720633826,0.16864595604667743,0.097818103274506185,0,0.097818103274506185,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,100,0.09858230720633826,0.099346511138170349,0.16864595604667743,0.09858230720633826,0,0.09858230720633826,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,14.949953499999999,54,44,36112,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,96,91,7,7,8,0.099346511138170349,0.10087491900183451,0.10011071507000244,0.16960538551601073,101,0.099346511138170349,0.10011071507000244,0.16960538551601073,0.099346511138170349,0,0.099346511138170349,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,102,0.10011071507000244,0.10087491900183451,0.16960538551601073,0.10011071507000244,0,0.10011071507000244,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,15.0576676,55,45,36112,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,101,96,8,8,9,0.099346511138170349,0.10011071507000244,0.0997286131040864,0.16960538551601062,103,0.099346511138170349,0.0997286131040864,0.16960538551601062,0.099346511138170349,0,0.099346511138170349,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,104,0.0997286131040864,0.10011071507000244,0.16960538551601062,0.0997286131040864,0,0.0997286131040864,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,15.1142904,56,46,36388,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,102,96,8,8,9,0.10011071507000244,0.10087491900183451,0.10049281703591847,0.17009638651033734,105,0.10011071507000244,0.10049281703591847,0.17009638651033734,0.10011071507000244,0,0.10011071507000244,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,106,0.10049281703591847,0.10087491900183451,0.17009638651033734,0.10049281703591847,0,0.10049281703591847,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,15.2009963,57,47,36388,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,103,101,9,9,10,0.099346511138170349,0.0997286131040864,0.099537562121128381,0.16960538551601062,107,0.099346511138170349,0.099537562121128381,0.16960538551601062,0.099346511138170349,0,0.099346511138170349,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,108,0.099537562121128381,0.0997286131040864,0.16960538551601062,0.099537562121128381,0,0.099537562121128381,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,15.266969599999999,58,48,36539,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,104,101,9,9,10,0.0997286131040864,0.10011071507000244,0.099919664087044419,0.16984751005682497,109,0.0997286131040864,0.099919664087044419,0.16984751005682497,0.0997286131040864,0,0.0997286131040864,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,110,0.099919664087044419,0.10011071507000244,0.16984751005682497,0.099919664087044419,0,0.099919664087044419,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,15.3510542,59,49,36539,passed,
diagnostic_eager__moderate_seed3302__eager_only__60s,12,6,4,4,5,0.036681788727939819,0.048909051637253093,0.042795420182596453,0.13785647855568306,261,0.036681788727939819,0.042795420182596453,0.13785647855568306,0.036681788727939819,0,0.036681788727939819,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,262,0.042795420182596453,0.048909051637253093,0.13785647855568306,0.042795420182596453,0,0.042795420182596453,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,17.9149849,141,116,43419,passed,
