run_id,node_uid,parent_uid,native_depth,gini_generation,relaxation_pass,gamma_L,gamma_U,pre_local_row_relaxation,post_local_row_relaxation,delta_rows_attached,duplicates_omitted,row_factory_seconds,row_api_seconds,status
stage1__moderate_seed3302__baseline__300s,1,0,1,1,1,0,0.097818103274506185,0.12156205413135687,,1421,0,0.014344300000000001,0.0004728,awaiting_reoptimization
stage1__moderate_seed3302__baseline__300s,1,0,1,1,2,0,0.097818103274506185,0.12156205413135687,0.12240380302908745,,,0.014344300000000001,0.0004728,passed
stage1__moderate_seed3302__baseline__300s,3,1,2,2,1,0,0.048909051637253093,0.12240380302908745,,1421,0,0.0141247,0.00049600000000000002,awaiting_reoptimization
stage1__moderate_seed3302__baseline__300s,3,1,2,2,2,0,0.048909051637253093,0.12240380302908745,0.12494329310862209,,,0.0141247,0.00049600000000000002,passed
stage1__moderate_seed3302__baseline__300s,4,1,2,2,1,0.048909051637253093,0.097818103274506185,0.12868817178736028,,1421,0,0.0144134,0.0004929,awaiting_reoptimization
stage1__moderate_seed3302__baseline__300s,4,1,2,2,2,0.048909051637253093,0.097818103274506185,0.12868817178736028,0.14231896760504964,,,0.0144134,0.0004929,passed
stage1__moderate_seed3302__baseline__300s,5,3,3,3,1,0,0.024454525818626546,0.12494329310862197,,1421,0,0.014337600000000001,0.00049100000000000001,awaiting_reoptimization
stage1__moderate_seed3302__baseline__300s,5,3,3,3,2,0,0.024454525818626546,0.12494329310862197,0.1320756014771087,,,0.014337600000000001,0.00049100000000000001,passed
stage1__moderate_seed3302__baseline__300s,6,3,3,3,1,0.024454525818626546,0.048909051637253093,0.12502804590762834,,1421,0,0.0144239,0.0004594,awaiting_reoptimization
stage1__moderate_seed3302__baseline__300s,6,3,3,3,2,0.024454525818626546,0.048909051637253093,0.12502804590762834,0.13362718017398428,,,0.0144239,0.0004594,passed
stage1__moderate_seed3302__baseline__300s,9,5,4,4,1,0,0.012227262909313273,0.13317107320477073,,1421,0,0.0146497,0.0004595,awaiting_reoptimization
stage1__moderate_seed3302__baseline__300s,9,5,4,4,2,0,0.012227262909313273,0.13317107320477073,0.14880973380070311,,,0.0146497,0.0004595,passed
stage1__moderate_seed3302__baseline__300s,10,5,4,4,1,0.012227262909313273,0.024454525818626546,0.13207560147710859,,1421,0,0.0145933,0.00048640000000000001,awaiting_reoptimization
stage1__moderate_seed3302__baseline__300s,10,5,4,4,2,0.012227262909313273,0.024454525818626546,0.13207560147710859,0.1360521805655022,,,0.0145933,0.00048640000000000001,passed
stage1__moderate_seed3302__baseline__300s,15,10,5,5,1,0.012227262909313273,0.01834089436396991,0.13614573994731077,,1421,0,0.014479499999999999,0.00083140000000000004,awaiting_reoptimization
stage1__moderate_seed3302__baseline__300s,15,10,5,5,2,0.012227262909313273,0.01834089436396991,0.13614573994731077,0.1424237482327701,,,0.014479499999999999,0.00083140000000000004,passed
stage1__moderate_seed3302__baseline__300s,16,10,5,5,1,0.01834089436396991,0.024454525818626546,0.1360521805655022,,1421,0,0.0143701,0.00054819999999999999,awaiting_reoptimization
stage1__moderate_seed3302__baseline__300s,16,10,5,5,2,0.01834089436396991,0.024454525818626546,0.1360521805655022,0.13802861591895599,,,0.0143701,0.00054819999999999999,passed
stage1__moderate_seed3302__baseline__300s,19,16,6,6,1,0.01834089436396991,0.021397710091298226,0.13807824998996443,,1421,0,0.0152473,0.00046020000000000002,awaiting_reoptimization
stage1__moderate_seed3302__baseline__300s,19,16,6,6,2,0.01834089436396991,0.021397710091298226,0.13807824998996443,0.13923717625578916,,,0.0152473,0.00046020000000000002,passed
stage1__moderate_seed3302__baseline__300s,20,16,6,6,1,0.021397710091298226,0.024454525818626546,0.13802861591895599,,1421,0,0.015207200000000001,0.00057019999999999998,awaiting_reoptimization
stage1__moderate_seed3302__baseline__300s,20,16,6,6,2,0.021397710091298226,0.024454525818626546,0.13802861591895599,0.13901380497739116,,,0.015207200000000001,0.00057019999999999998,passed
stage1__moderate_seed3302__baseline__300s,23,20,7,7,1,0.021397710091298226,0.022926117954962386,0.13903934193337786,,1421,0,0.014079899999999999,0.00045679999999999999,awaiting_reoptimization
stage1__moderate_seed3302__baseline__300s,23,20,7,7,2,0.021397710091298226,0.022926117954962386,0.13903934193337786,0.13962224520260902,,,0.014079899999999999,0.00045679999999999999,passed
stage1__moderate_seed3302__baseline__300s,24,20,7,7,1,0.022926117954962386,0.024454525818626546,0.13901380497739008,,1421,0,0.014722300000000001,0.00046680000000000002,awaiting_reoptimization
stage1__moderate_seed3302__baseline__300s,24,20,7,7,2,0.022926117954962386,0.024454525818626546,0.13901380497739008,0.13950563402655847,,,0.014722300000000001,0.00046680000000000002,passed
stage1__moderate_seed3302__baseline__300s,27,24,8,8,1,0.022926117954962386,0.023690321886794465,0.13951858328352601,,1421,0,0.0148535,0.00046549999999999998,awaiting_reoptimization
stage1__moderate_seed3302__baseline__300s,27,24,8,8,2,0.022926117954962386,0.023690321886794465,0.13951858328352601,0.13981087322022212,,,0.0148535,0.00046549999999999998,passed
stage1__moderate_seed3302__baseline__300s,28,24,8,8,1,0.023690321886794465,0.024454525818626546,0.13950563402655847,,1421,0,0.0152195,0.00047150000000000002,awaiting_reoptimization
stage1__moderate_seed3302__baseline__300s,28,24,8,8,2,0.023690321886794465,0.024454525818626546,0.13950563402655847,0.13975135612817413,,,0.0152195,0.00047150000000000002,passed
stage1__moderate_seed3302__baseline__300s,29,27,9,9,1,0.022926117954962386,0.023308219920878427,0.13981739411221039,,1421,0,0.0146258,0.00049410000000000003,awaiting_reoptimization
stage1__moderate_seed3302__baseline__300s,29,27,9,9,2,0.022926117954962386,0.023308219920878427,0.13981739411221039,0.139963604406073,,,0.0146258,0.00049410000000000003,passed
stage1__moderate_seed3302__baseline__300s,30,27,9,9,1,0.023308219920878427,0.023690321886794465,0.13981087322022212,,1421,0,0.0143997,0.00046959999999999998,awaiting_reoptimization
stage1__moderate_seed3302__baseline__300s,30,27,9,9,2,0.023308219920878427,0.023690321886794465,0.13981087322022212,0.13993406177085402,,,0.0143997,0.00046959999999999998,passed
stage1__moderate_seed3302__baseline__300s,35,30,10,10,1,0.023308219920878427,0.023499270903836446,0.13993732088399696,,1421,0,0.0144423,0.00056300000000000002,awaiting_reoptimization
stage1__moderate_seed3302__baseline__300s,35,30,10,10,2,0.023308219920878427,0.023499270903836446,0.13993732088399696,0.14001047330870914,,,0.0144423,0.00056300000000000002,passed
stage1__moderate_seed3302__baseline__300s,36,30,10,10,1,0.023499270903836446,0.023690321886794465,0.13993406177085402,,1421,0,0.014393700000000001,0.00044959999999999998,awaiting_reoptimization
stage1__moderate_seed3302__baseline__300s,36,30,10,10,2,0.023499270903836446,0.023690321886794465,0.13993406177085402,0.13999563142076954,,,0.014393700000000001,0.00044959999999999998,passed
stage1__moderate_seed3302__baseline__300s,2,0,1,1,1,0.097818103274506185,0.19563620654899999,0.16332260729226772,,1421,0,0.013247699999999999,0.00046430000000000001,awaiting_reoptimization
stage1__moderate_seed3302__baseline__300s,2,0,1,1,2,0.097818103274506185,0.19563620654899999,0.16332260729226772,0.16864570557070446,,,0.013247699999999999,0.00046430000000000001,passed
stage1__moderate_seed3302__baseline__300s,91,2,2,2,1,0.097818103274506185,0.14672715491175928,0.16864570557070446,,1421,0,0.0144826,0.00080380000000000002,awaiting_reoptimization
stage1__moderate_seed3302__baseline__300s,91,2,2,2,1,0.097818103274506185,0.14672715491175928,0.16864570557070446,0.16864570557070446,,,0.0144826,0.00080380000000000002,passed_at_branching_context
stage1__moderate_seed3302__baseline__300s,93,91,3,3,1,0.097818103274506185,0.12227262909313273,0.16864570557070446,,1421,0,0.0145471,0.00045849999999999998,awaiting_reoptimization
stage1__moderate_seed3302__baseline__300s,93,91,3,3,1,0.097818103274506185,0.12227262909313273,0.16864570557070446,0.16864570557070446,,,0.0145471,0.00045849999999999998,passed_at_branching_context
