interval_id,gamma_L,gamma_U,status,certificate_basis,solver_status,proven_infeasible,feasible_improving,timeout,best_bound,objective,runtime_seconds,depth,parent_id,time_limit_used,budget_policy,model_type,bound_valid,bound_scope,can_merge_bound,gap_to_cutoff,bound_used_for_merge,closed_by_bound,gini_spread_cuts_added,required_movement_lb,required_movement_cuts_added,global_handling_capacity_lb,global_handling_capacity_cuts_added,transfer_subset_capacity_cuts_added,low_gini_ratio_band_domains_tightened,direct_gini_cap_rows,tight_mccormick_rows,inventory_conservation_rows,movement_reachability_domains,visit_inventory_linking_rows,objective_estimator_cutoff_rows,penalty_lb,support_duration_pair_cuts,support_duration_triple_cuts,transfer_compatibility_cuts,receiver_source_cover_cuts,oracle_strengthening_families_enabled,json_path,lp_path,log_path
1,0.0489090516373,0.0978181032745,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,false,false,true,0.14451249544,0,60.3793074,0,root,600,per-leaf,original_compact_objective_bound,true,original_fixed_interval,true,0.051123701109,0.14451249544,false,190,13,2,1560,1,0,10,1,440,2,8,40,1,0,570,3420,60,0,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|receiver_source_cover_singleton_safe|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_pairwise_spread|low_gini_centering_band|interval_tight_mccormick_G_bit|objective_lower_estimator_cutoff|penalty_lower_bound_closure,results\gf_compact_bc_strengthening_round2\raw\moderate_seed3302_300s_dynamic_auto_oracle\interval_1.json,results\gf_compact_bc_strengthening_round2\raw\moderate_seed3302_300s_dynamic_auto_oracle\interval_1.lp,results\interval_cutoff_work\moderate_seed3302_interval_cutoff_48909052_97818103_1110760936\interval_cutoff.cplex.log
2,0.0978181032745,0.146727154912,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,false,false,true,0.16976129995,0,60.3525478,0,root,600,per-leaf,original_compact_objective_bound,true,original_fixed_interval,true,0.025874896599,0.16976129995,false,190,16,2,1920,1,0,11,1,440,2,8,40,1,0,570,3420,60,0,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|receiver_source_cover_singleton_safe|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_pairwise_spread|low_gini_centering_band|interval_tight_mccormick_G_bit|objective_lower_estimator_cutoff|penalty_lower_bound_closure,results\gf_compact_bc_strengthening_round2\raw\moderate_seed3302_300s_dynamic_auto_oracle\interval_2.json,results\gf_compact_bc_strengthening_round2\raw\moderate_seed3302_300s_dynamic_auto_oracle\interval_2.lp,results\interval_cutoff_work\moderate_seed3302_interval_cutoff_97818103_146727155_1110821322\interval_cutoff.cplex.log
7,0.0366817887279,0.0489090516373,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,false,false,true,0.13883995597,0,60.4645441,0,root,600,per-leaf,original_compact_objective_bound,true,original_fixed_interval,true,0.056796240579,0.13883995597,false,190,11,2,1320,1,0,10,1,440,2,8,40,1,0,570,3420,60,0,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|receiver_source_cover_singleton_safe|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_pairwise_spread|low_gini_centering_band|interval_tight_mccormick_G_bit|objective_lower_estimator_cutoff|penalty_lower_bound_closure,results\gf_compact_bc_strengthening_round2\raw\moderate_seed3302_300s_dynamic_auto_oracle\interval_7.json,results\gf_compact_bc_strengthening_round2\raw\moderate_seed3302_300s_dynamic_auto_oracle\interval_7.lp,results\interval_cutoff_work\moderate_seed3302_interval_cutoff_36681789_48909052_1110881681\interval_cutoff.cplex.log
9,0.0305681572733,0.0366817887279,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,false,false,true,0.14120670325,0,60.4175868,0,root,600,per-leaf,original_compact_objective_bound,true,original_fixed_interval,true,0.054429493299,0.14120670325,false,190,11,2,1320,1,0,10,1,440,2,8,40,1,0,570,3420,60,0,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|receiver_source_cover_singleton_safe|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_pairwise_spread|low_gini_centering_band|interval_tight_mccormick_G_bit|objective_lower_estimator_cutoff|penalty_lower_bound_closure,results\gf_compact_bc_strengthening_round2\raw\moderate_seed3302_300s_dynamic_auto_oracle\interval_9.json,results\gf_compact_bc_strengthening_round2\raw\moderate_seed3302_300s_dynamic_auto_oracle\interval_9.lp,results\interval_cutoff_work\moderate_seed3302_interval_cutoff_30568157_36681789_1110942150\interval_cutoff.cplex.log
10,0.0244545258186,0.027511341546,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,false,false,true,0.1456720563,0,60.4185848,0,root,600,per-leaf,original_compact_objective_bound,true,original_fixed_interval,true,0.049964140249,0.1456720563,false,190,11,2,1320,1,0,10,1,440,2,8,40,1,0,570,3420,60,0,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|receiver_source_cover_singleton_safe|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_pairwise_spread|low_gini_centering_band|interval_tight_mccormick_G_bit|objective_lower_estimator_cutoff|penalty_lower_bound_closure,results\gf_compact_bc_strengthening_round2\raw\moderate_seed3302_300s_dynamic_auto_oracle\interval_10.json,results\gf_compact_bc_strengthening_round2\raw\moderate_seed3302_300s_dynamic_auto_oracle\interval_10.lp,results\interval_cutoff_work\moderate_seed3302_interval_cutoff_24454526_27511342_1111002573\interval_cutoff.cplex.log
11,0.027511341546,0.0305681572733,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,false,false,true,0.14145490467,0,60.4258394,0,root,600,per-leaf,original_compact_objective_bound,true,original_fixed_interval,true,0.054181291879,0.14145490467,false,190,11,2,1320,1,0,10,1,440,2,8,40,1,0,570,3420,60,0,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|receiver_source_cover_singleton_safe|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_pairwise_spread|low_gini_centering_band|interval_tight_mccormick_G_bit|objective_lower_estimator_cutoff|penalty_lower_bound_closure,results\gf_compact_bc_strengthening_round2\raw\moderate_seed3302_300s_dynamic_auto_oracle\interval_11.json,results\gf_compact_bc_strengthening_round2\raw\moderate_seed3302_300s_dynamic_auto_oracle\interval_11.lp,results\interval_cutoff_work\moderate_seed3302_interval_cutoff_27511342_30568157_1111062999\interval_cutoff.cplex.log
