telemetry_seconds,event,leaf_id,gamma_L,gamma_U,status,global_lb,verified_ub,detail
0.19978,lp_complete,L0,0,0.2375,infeasible,0,1.74931,"complete_lp_relaxation"
0.601018,lp_complete,L1,0.2375,0.475,optimal,0.475,1.74931,"complete_lp_relaxation"
1.21652,atomic_split,L1,0.2375,0.475,replaced,0.475,1.74931,"complete_child_lp_infeasibility"
1.61109,lp_complete,L2,0.475,0.7125,optimal,0.7125,1.74931,"complete_lp_relaxation"
2.72937,partial_native_bound_target_reached,L2,0.475,0.7125,open,0.7125,1.74931,"backend_certified_parent_bound_requeued"
3.10935,lp_complete,L3,0.7125,0.95,infeasible,0.7125,1.74931,"complete_lp_relaxation"
3.11033,atomic_split,L2,0.475,0.7125,replaced,1.59108,1.74931,"c5_parent_native_target_reached_delayed_split"
174.328,terminal_mip_complete,L2.0,0.475,0.59375,"OPTIMAL",1.66262,1.74931,"native_terminal_mip_optimal"
175.004,atomic_split,L1.1,0.35625,0.475,replaced,1.67482,1.74931,"complete_child_lp_infeasibility"
175.613,atomic_split,L1.1.1,0.415625,0.475,replaced,1.68084,1.74931,"complete_child_lp_infeasibility"
176.337,atomic_split,L1.1.1.1,0.445312,0.475,replaced,1.68385,1.74931,"complete_child_lp_infeasibility"
177.116,atomic_split,L1.1.1.1.1,0.460156,0.475,replaced,1.68535,1.74931,"normalized_child_disjunction_gain_reaches_rho"
177.882,atomic_split,L1.1.1.1.1.1,0.467578,0.475,replaced,1.68611,1.74931,"normalized_child_disjunction_gain_reaches_rho"
179.188,partial_native_bound_target_reached,L1.1.1.1.1.1.1,0.471289,0.475,open,1.68721,1.74931,"backend_certified_parent_bound_requeued"
181.929,terminal_mip_complete,L2.1,0.59375,0.7125,"INFEASIBLE",1.6977,1.74931,"native_terminal_mip_infeasible"
181.93,atomic_split,L1.1.1.1.1.1.1,0.471289,0.475,replaced,1.6977,1.74931,"c5_parent_native_target_reached_delayed_split"
183.381,terminal_mip_complete,L1.1.1.1.1.1.1.1,0.473145,0.475,"INFEASIBLE",1.69827,1.74931,"native_terminal_mip_infeasible"
184.616,partial_native_bound_target_reached,L1.1.1.1.1.1.1.0,0.471289,0.473145,open,1.70961,1.74931,"backend_certified_parent_bound_requeued"
184.616,atomic_split,L1.1.1.1.1.1.1.0,0.471289,0.473145,replaced,1.70961,1.74931,"c5_parent_native_target_reached_delayed_split"
185.182,terminal_mip_complete,L1.1.1.1.1.1.1.0.0,0.471289,0.472217,"INFEASIBLE",1.70961,1.74931,"native_terminal_mip_infeasible"
185.851,terminal_mip_complete,L1.1.1.1.1.1.1.0.1,0.472217,0.473145,"INFEASIBLE",1.71092,1.74931,"native_terminal_mip_infeasible"
186.635,atomic_split,L1.1.1.1.1.1.0,0.467578,0.471289,replaced,1.71131,1.74931,"normalized_child_disjunction_gain_reaches_rho"
187.926,partial_native_bound_target_reached,L1.1.1.1.1.1.0.1,0.469434,0.471289,open,1.72242,1.74931,"backend_certified_parent_bound_requeued"
187.926,atomic_split,L1.1.1.1.1.1.0.1,0.469434,0.471289,replaced,1.72242,1.74931,"c5_parent_native_target_reached_delayed_split"
188.542,terminal_mip_complete,L1.1.1.1.1.1.0.1.0,0.469434,0.470361,"INFEASIBLE",1.72242,1.74931,"native_terminal_mip_infeasible"
189.15,terminal_mip_complete,L1.1.1.1.1.1.0.1.1,0.470361,0.471289,"INFEASIBLE",1.72569,1.74931,"native_terminal_mip_infeasible"
190.377,partial_native_bound_target_reached,L1.1.1.1.1.1.0.0,0.467578,0.469434,open,1.73674,1.74931,"backend_certified_parent_bound_requeued"
190.378,atomic_split,L1.1.1.1.1.1.0.0,0.467578,0.469434,replaced,1.73674,1.74931,"c5_parent_native_target_reached_delayed_split"
190.953,terminal_mip_complete,L1.1.1.1.1.1.0.0.0,0.467578,0.468506,"INFEASIBLE",1.73674,1.74931,"native_terminal_mip_infeasible"
191.596,terminal_mip_complete,L1.1.1.1.1.1.0.0.1,0.468506,0.469434,"INFEASIBLE",1.73901,1.74931,"native_terminal_mip_infeasible"
192.268,atomic_split,L1.1.1.1.1.0,0.460156,0.467578,replaced,1.73982,1.74931,"complete_child_lp_infeasibility"
192.996,atomic_split,L1.1.1.1.1.0.1,0.463867,0.467578,replaced,1.74023,1.74931,"complete_child_lp_infeasibility"
193.732,atomic_split,L1.1.1.1.1.0.1.1,0.465723,0.467578,replaced,1.74043,1.74931,"normalized_child_disjunction_gain_reaches_rho"
194.169,terminal_mip_complete,L1.1.1.1.1.0.1.1.1,0.46665,0.467578,"INFEASIBLE",1.74777,1.74931,"native_terminal_mip_infeasible"
194.844,terminal_mip_complete,L1.1.1.1.1.0.1.1.0,0.465723,0.46665,"INFEASIBLE",1.74931,1.74931,"native_terminal_mip_infeasible"
