instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
moderate_seed3301.txt,20260626,1,hga-tgbc,native_hga_tgbc_full_migration,0.0491526,0.019386,0.198444,3,19,66,66,0,"3374.96|3308.09|3556.93",true,41.6179,true,
