run_id,instance,arm,flow_variant,checkpoint_seconds,status,not_observed_reason,observation_elapsed_seconds,lower_bound,upper_bound,gap,nodes,open_nodes,simplex_iterations,event_source,observation_source
stage2__V12_M2__plain__900s,V12_M2,plain,plain,30,not_observed,plain_cplex_has_solver_final_observation_only,,,,,,,,,
stage2__V12_M2__plain__900s,V12_M2,plain,plain,60,not_observed,plain_cplex_has_solver_final_observation_only,,,,,,,,,
stage2__V12_M2__plain__900s,V12_M2,plain,plain,120,not_observed,plain_cplex_has_solver_final_observation_only,,,,,,,,,
stage2__V12_M2__plain__900s,V12_M2,plain,plain,300,not_observed,plain_cplex_has_solver_final_observation_only,,,,,,,,,
stage2__V12_M2__plain__900s,V12_M2,plain,plain,600,not_observed,plain_cplex_has_solver_final_observation_only,,,,,,,,,
stage2__V12_M2__plain__900s,V12_M2,plain,plain,900,observed,,882.2007429,0.5866640018892041,0.7185040707549709,0.13184006886576682,1107900,709204,0,solver_final,full_precision_final_json
