run_id,record_type,checkpoint_seconds,observation_available,freshness,source_observation_time_seconds,observation_age_seconds,native_best_bound,processed_nodes,open_nodes,simplex_iterations,gini_branch_count,ordinary_branch_count,common_same_run_ub,same_run_project_gap
round23_stage2__tight_T_seed3101__s0c__900s,checkpoint,1,True,fresh,0.69892759999999998,0.3010724,0.0023119870487970859,0,1,6862,0,0,0.10725273413394144,0.9784435607402812
round23_stage2__tight_T_seed3101__s0c__900s,checkpoint,2,True,fresh,1.8795998,0.12040019999999996,0.015309295602691647,0,1,11539,0,0,0.10725273413394144,0.8572596239497933
round23_stage2__tight_T_seed3101__s0c__900s,checkpoint,5,True,stale,3.0002300000000002,1.9997699999999998,0.016086380287779367,0,1,13821,0,0,0.10725273413394144,0.8500142638071113
round23_stage2__tight_T_seed3101__s0c__900s,checkpoint,10,True,fresh,9.9342319999999997,0.06576800000000027,0.01659546571709114,4,5,16254,4,0,0.10725273413394144,0.8452676675228991
round23_stage2__tight_T_seed3101__s0c__900s,checkpoint,15,True,fresh,14.417798100000001,0.5822018999999994,0.032950501074147626,18,15,32066,15,1,0.10725273413394144,0.6927770528162225
round23_stage2__tight_T_seed3101__s0c__900s,checkpoint,20,True,fresh,19.946204900000001,0.05379509999999854,0.032950501074147626,33,20,39887,15,11,0.10725273413394144,0.6927770528162225
round23_stage2__tight_T_seed3101__s0c__900s,checkpoint,30,True,fresh,29.767332400000001,0.2326675999999992,0.03385175776796219,70,39,63261,24,30,0.10725273413394144,0.6843739412210529
round23_stage2__tight_T_seed3101__s0c__900s,checkpoint,45,True,fresh,44.694269200000001,0.3057307999999992,0.034222382651065003,125,50,106805,28,59,0.10725273413394144,0.6809183194497704
round23_stage2__tight_T_seed3101__s0c__900s,checkpoint,60,True,fresh,59.915455799999997,0.0845442000000034,0.034670396941139936,256,105,168931,46,134,0.10725273413394144,0.6767411365211242
round23_stage2__tight_T_seed3101__s0c__900s,checkpoint,90,True,fresh,89.958226800000006,0.041773199999994404,0.035256270614987359,621,295,293281,81,377,0.10725273413394144,0.6712785841808196
round23_stage2__tight_T_seed3101__s0c__900s,checkpoint,120,True,fresh,119.7699276,0.2300723999999974,0.03652843930985105,928,396,427231,95,567,0.10725273413394144,0.6594171737922048
round23_stage2__tight_T_seed3101__s0c__900s,checkpoint,180,True,fresh,179.73659620000001,0.26340379999999186,0.038010575635570337,1410,507,700694,99,860,0.10725273413394144,0.6455980731633263
round23_stage2__tight_T_seed3101__s0c__900s,checkpoint,240,True,fresh,239.79669010000001,0.2033098999999936,0.039358925409736414,1943,722,953044,108,1225,0.10725273413394144,0.633026367788597
round23_stage2__tight_T_seed3101__s0c__900s,checkpoint,300,True,fresh,299.46161819999998,0.5383818000000247,0.039864879564140233,2549,959,1200311,118,1637,0.10725273413394144,0.6283089667965442
round23_stage2__tight_T_seed3101__s0c__900s,checkpoint,450,True,fresh,449.89202990000001,0.10797009999998863,0.041115914401965756,3687,1446,1695830,124,2444,0.10725273413394144,0.616644603664662
round23_stage2__tight_T_seed3101__s0c__900s,checkpoint,600,True,fresh,599.89673270000003,0.10326729999997042,0.042058802422165892,4861,2020,2202355,147,3295,0.10725273413394144,0.6078533310895254
round23_stage2__tight_T_seed3101__s0c__900s,checkpoint,750,True,fresh,749.94185419999997,0.05814580000003389,0.042745286052310309,6099,2610,2745840,158,4199,0.10725273413394144,0.6014527144927765
round23_stage2__tight_T_seed3101__s0c__900s,checkpoint,900,True,stale,862.01673870000002,37.98326129999998,0.043059938321521996,6896,2841,3100624,162,4709,0.10725273413394144,0.5985189685910753
round23_stage2__tight_T_seed3101__s0c__900s,solver_final,solver_final,True,solver_final,862.01727619999997,0,0.043059938321521996,6896,2841,3100624,162,4709,0.10725273413394144,0.5985189685910753
