elapsed_seconds,event,incumbent_UB,global_LB,gap,unresolved_intervals,global_min_lb_interval_id,global_min_lb_interval_range,global_min_lb_source,open_nodes,route_pool_columns_after_dominance,route_pool_best_incumbent,focused_intensification_passes,last_LB_improvement_time,last_UB_improvement_time,bound_time_seconds,master_time_seconds,pricing_time_seconds,columns,nodes
0.0001791,initial_empty_incumbent,1.00822320985,0,1,0,-1,"","seed_initial",0,0,0,0,0.0001791,0.0001791,0,0,0,0,0
5.1775049,initial_after_seed,0.779342269192,0.0655870045173,0.915843131946,6,0,"[0,0.194836]",cheap_projection_bound,4,5,0.779342269192,0,5.1775049,5.1775049,0,0,0,641127,16756705
28.5824708,interval_relaxation_0,0.779342269192,0.225906841965,0.710131413507,5,1,"[0.194836,0.389671]",cheap_projection_bound,4,5,0.779342269192,0,28.5824708,5.1775049,23.4047473,0,0,641127,16756705
50.4839832,interval_relaxation_1,0.779342269192,0.420742409263,0.460131413507,4,4,"[0.389671,0.489218]",import_split_inherited_parent_lb,4,5,0.779342269192,0,50.4839832,5.1775049,45.3062137,0,0,641127,16756705
75.5951495,interval_relaxation_2,0.779342269192,0.420742409263,0.460131413507,4,4,"[0.389671,0.489218]",import_split_inherited_parent_lb,4,5,0.779342269192,0,50.4839832,5.1775049,70.4173033,0,0,641127,16756705
119.8675336,interval_tree_2,0.719065249476,0.420742409263,0.414875896771,4,4,"[0.389671,0.489218]",import_split_inherited_parent_lb,4,1037,0.719065249476,0,50.4839832,119.8675336,70.4173033,19.2143101,24.8426692,642161,16756706
120.0298492,route_pool_after_candidate_2,0.719065249476,0.420742409263,0.414875896771,4,4,"[0.389671,0.489218]",import_split_inherited_parent_lb,4,1037,0.719065249476,0,50.4839832,119.8675336,70.4173033,19.2143101,24.8426692,642161,16756706
147.9984161,interval_relaxation_4,0.719065249476,0.512514,0.287249661455,4,6,"[0.512514,0.584507]",import_split_inherited_parent_lb,4,1037,0.719065249476,0,147.9984161,119.8675336,98.3853111,19.2143101,24.8426692,642161,16756706
167.7450318,interval_tree_4,0.719065249476,0.512514,0.287249661455,4,6,"[0.512514,0.584507]",import_split_inherited_parent_lb,4,1069,0.719065249476,0,147.9984161,119.8675336,98.3853111,36.7672061,26.8020772,643198,16756707
178.6132877,interval_relaxation_6,0.719065249476,0.61069176765,0.150714391921,3,4,"[0.389671,0.489218]",inventory_route_gini_relaxation,5,1069,0.719065249476,0,178.6132877,119.8675336,109.253216,36.7672061,26.8020772,643198,16756707
183.9708988,interval_relaxation_3,0.719065249476,0.61069176765,0.150714391921,2,4,"[0.389671,0.489218]",inventory_route_gini_relaxation,5,1069,0.719065249476,0,178.6132877,119.8675336,114.6107764,36.7672061,26.8020772,643198,16756707
202.5305061,interval_relaxation_5,0.719065249476,0.61069176765,0.150714391921,2,4,"[0.389671,0.489218]",inventory_route_gini_relaxation,5,1069,0.719065249476,0,178.6132877,119.8675336,133.1703246,36.7672061,26.8020772,643198,16756707
258.3535241,interval_tree_5,0.719065249476,0.61069176765,0.150714391921,2,4,"[0.389671,0.489218]",inventory_route_gini_relaxation,5,1123,0.719065249476,0,178.6132877,119.8675336,133.1703246,53.7164607,65.3941833,644265,16756708
258.5421913,route_pool_after_candidate_5,0.719065249476,0.61069176765,0.150714391921,2,4,"[0.389671,0.489218]",inventory_route_gini_relaxation,2,1123,0.719065249476,0,178.6132877,119.8675336,133.1703246,53.7164607,65.3941833,644265,16756708
281.0096821,adaptive_split_child_7,0.719065249476,0.712948394993,0.00850667514168,1,5,"[0.489218,0.512514]",inventory_route_gini_relaxation,1,1123,0.719065249476,0,281.0096821,119.8675336,155.6269417,53.7164607,65.3941833,644265,16756708
300.0607712,adaptive_split_child_8,0.719065249476,0.65749578341,0.0856243103268,2,8,"[0.439445,0.489218]",inventory_route_gini_relaxation,2,1123,0.719065249476,0,281.0096821,119.8675336,174.6779889,53.7164607,65.3941833,644265,16756708
300.2445913,route_pool_before_final_summary,0.719065249476,0.65749578341,0.0856243103268,2,8,"[0.439445,0.489218]",inventory_route_gini_relaxation,2,1123,0.719065249476,0,281.0096821,119.8675336,174.6779889,53.7164607,65.3941833,644265,16756708
300.2447092,final_summary,0.719065249476,0.65749578341,0.0856243103268,2,8,"[0.439445,0.489218]",inventory_route_gini_relaxation,2,1123,0.719065249476,0,281.0096821,119.8675336,174.6779889,53.7164607,65.3941833,644265,16756708
