state_id,family,rows_removed,official_root_objective,cli_baseline_objective,removed_objective,objective_loss_from_removal,strict_root_contribution,baseline_work,removed_work,work_ratio_removed_over_baseline,baseline_matches_official
D1,objective_lower_estimator,1,0.020977495607439202,0.02097749561,0.02097749561,0.0,False,0.06,0.06,1.0,True
D1,penalty_lower_bound_closure,1,0.020977495607439202,0.02097749561,0.02097749561,0.0,False,0.06,0.06,1.0,True
D1,sp_product_objective_estimator,1,0.020977495607439202,0.02097749561,0.02097749561,0.0,False,0.06,0.06,1.0,True
D1,pair_support_duration_cover,198,0.020977495607439202,0.02097749561,0.02097749561,0.0,False,0.06,0.05,0.8333333333361111,True
D1,triple_support_duration_cover,660,0.020977495607439202,0.02097749561,0.02097749561,0.0,False,0.06,0.05,0.8333333333361111,True
D2,objective_lower_estimator,1,0.1585879001582244,0.1585879002,0.1585879002,0.0,False,0.04,0.04,1.0,True
D2,penalty_lower_bound_closure,1,0.1585879001582244,0.1585879002,0.1585879002,0.0,False,0.04,0.04,1.0,True
D2,sp_product_objective_estimator,1,0.1585879001582244,0.1585879002,0.1585879002,0.0,False,0.04,0.03,0.75000000000625,True
D2,pair_support_duration_cover,84,0.1585879001582244,0.1585879002,0.1585879002,0.0,False,0.04,0.04,1.0,True
D2,triple_support_duration_cover,42,0.1585879001582244,0.1585879002,0.1585879002,0.0,False,0.04,0.04,1.0,True
D3,objective_lower_estimator,1,0.09394825539359326,0.09394825539,0.09394825539,0.0,False,0.08,0.13,1.6249999999921876,True
D3,penalty_lower_bound_closure,1,0.09394825539359326,0.09394825539,0.09394825539,0.0,False,0.08,0.11,1.3749999999953124,True
D3,sp_product_objective_estimator,1,0.09394825539359326,0.09394825539,0.09394825539,0.0,False,0.08,0.09,1.1249999999984375,True
D3,pair_support_duration_cover,198,0.09394825539359326,0.09394825539,0.09394825539,0.0,False,0.08,0.09,1.1249999999984375,True
D3,triple_support_duration_cover,468,0.09394825539359326,0.09394825539,0.09394825539,0.0,False,0.08,0.07,0.8750000000015625,True
D4,objective_lower_estimator,1,0.09394825539359326,0.09394825539,0.09394825539,0.0,False,0.11,0.11,1.0,True
D4,penalty_lower_bound_closure,1,0.09394825539359326,0.09394825539,0.09394825539,0.0,False,0.11,0.09,0.818181818183471,True
D4,sp_product_objective_estimator,1,0.09394825539359326,0.09394825539,0.09394825539,0.0,False,0.11,0.1,0.9090909090917356,True
D4,pair_support_duration_cover,198,0.09394825539359326,0.09394825539,0.09394825539,0.0,False,0.11,0.09,0.818181818183471,True
D4,triple_support_duration_cover,468,0.09394825539359326,0.09394825539,0.09394825539,0.0,False,0.11,0.07,0.6363636363669423,True
D5,objective_lower_estimator,1,0.32496933294190866,0.3249693329,0.3249693329,0.0,False,0.15,0.14,0.9333333333337779,True
D5,penalty_lower_bound_closure,1,0.32496933294190866,0.3249693329,0.3249693329,0.0,False,0.15,0.17,1.1333333333324445,True
D5,sp_product_objective_estimator,1,0.32496933294190866,0.3249693329,0.3249693329,0.0,False,0.15,0.14,0.9333333333337779,True
D5,pair_support_duration_cover,198,0.32496933294190866,0.3249693329,0.3249693329,0.0,False,0.15,0.14,0.9333333333337779,True
D5,triple_support_duration_cover,468,0.32496933294190866,0.3249693329,0.3249693329,0.0,False,0.15,0.13,0.8666666666675557,True
D6,objective_lower_estimator,1,0.2092648777189227,0.2092648777,0.2092648777,0.0,False,0.07,0.06,0.8571428571448978,True
D6,penalty_lower_bound_closure,1,0.2092648777189227,0.2092648777,0.2092648777,0.0,False,0.07,0.07,1.0,True
D6,sp_product_objective_estimator,1,0.2092648777189227,0.2092648777,0.2092648777,0.0,False,0.07,0.06,0.8571428571448978,True
D6,pair_support_duration_cover,114,0.2092648777189227,0.2092648777,0.2092648777,0.0,False,0.07,0.06,0.8571428571448978,True
D6,triple_support_duration_cover,180,0.2092648777189227,0.2092648777,0.2092648777,0.0,False,0.07,0.05,0.7142857142897958,True
D7,objective_lower_estimator,1,0.20926487771892258,0.2092648777,0.2092648777,0.0,False,0.07,0.07,1.0,True
D7,penalty_lower_bound_closure,1,0.20926487771892258,0.2092648777,0.2092648777,0.0,False,0.07,0.06,0.8571428571448978,True
D7,sp_product_objective_estimator,1,0.20926487771892258,0.2092648777,0.2092648777,0.0,False,0.07,0.06,0.8571428571448978,True
D7,pair_support_duration_cover,114,0.20926487771892258,0.2092648777,0.2092648777,0.0,False,0.07,0.06,0.8571428571448978,True
D7,triple_support_duration_cover,180,0.20926487771892258,0.2092648777,0.2092648777,0.0,False,0.07,0.06,0.8571428571448978,True
D8,objective_lower_estimator,1,0.5280661958710967,0.5280661959,0.5280661959,0.0,False,0.05,0.05,1.0,True
D8,penalty_lower_bound_closure,1,0.5280661958710967,0.5280661959,0.5280661959,0.0,False,0.05,0.06,1.1999999999959998,True
D8,sp_product_objective_estimator,1,0.5280661958710967,0.5280661959,0.5280661959,0.0,False,0.05,0.06,1.1999999999959998,True
D8,pair_support_duration_cover,114,0.5280661958710967,0.5280661959,0.5280661959,0.0,False,0.05,0.05,1.0,True
D8,triple_support_duration_cover,180,0.5280661958710967,0.5280661959,0.5280661959,0.0,False,0.05,0.05,1.0,True
D9,objective_lower_estimator,1,0.407329005858862,0.4073290059,0.4073290059,0.0,False,0.73,0.65,0.8904109589042598,True
D9,penalty_lower_bound_closure,1,0.407329005858862,0.4073290059,0.4073290059,0.0,False,0.73,0.68,0.9315068493151624,True
D9,sp_product_objective_estimator,1,0.407329005858862,0.4073290059,0.4073290059,0.0,False,0.73,0.6,0.8219178082194221,True
D9,pair_support_duration_cover,570,0.407329005858862,0.4073290059,0.4073290059,0.0,False,0.73,0.6,0.8219178082194221,True
D9,triple_support_duration_cover,3420,0.407329005858862,0.4073290059,0.4073290059,0.0,False,0.73,0.41,0.5616438356170388,True
D10,objective_lower_estimator,1,0.436990114912075,0.4369901149,0.4369901149,0.0,False,0.81,0.76,0.9382716049383477,True
D10,penalty_lower_bound_closure,1,0.436990114912075,0.4369901149,0.4369901149,0.0,False,0.81,0.76,0.9382716049383477,True
D10,sp_product_objective_estimator,1,0.436990114912075,0.4369901149,0.4369901149,0.0,False,0.81,0.76,0.9382716049383477,True
D10,pair_support_duration_cover,570,0.436990114912075,0.4369901149,0.4369901149,0.0,False,0.81,0.73,0.9012345679013564,True
D10,triple_support_duration_cover,3420,0.436990114912075,0.4369901149,0.4369901149,0.0,False,0.81,0.52,0.6419753086424173,True
D11,objective_lower_estimator,1,0.5083293653137351,0.5083293653,0.5083293653,0.0,False,0.66,0.69,1.0454545454544764,True
D11,penalty_lower_bound_closure,1,0.5083293653137351,0.5083293653,0.5083293653,0.0,False,0.66,0.65,0.9848484848485078,True
D11,sp_product_objective_estimator,1,0.5083293653137351,0.5083293653,0.5083293653,0.0,False,0.66,0.65,0.9848484848485078,True
D11,pair_support_duration_cover,570,0.5083293653137351,0.5083293653,0.5083293653,0.0,False,0.66,0.57,0.8636363636365701,True
D11,triple_support_duration_cover,3420,0.5083293653137351,0.5083293653,0.5083293653,0.0,False,0.66,0.4,0.6060606060612029,True
D12,objective_lower_estimator,1,0.051828010205628126,0.05182801021,0.05182801021,0.0,False,0.12,0.14,1.1666666666652779,True
D12,penalty_lower_bound_closure,1,0.051828010205628126,0.05182801021,0.05182801021,0.0,False,0.12,0.13,1.083333333332639,True
D12,sp_product_objective_estimator,1,0.051828010205628126,0.05182801021,0.05182801021,0.0,False,0.12,0.13,1.083333333332639,True
D12,pair_support_duration_cover,195,0.051828010205628126,0.05182801021,0.05182801021,0.0,False,0.12,0.11,0.9166666666673612,True
D12,triple_support_duration_cover,381,0.051828010205628126,0.05182801021,0.05182801021,0.0,False,0.12,0.12,1.0,True
D13,objective_lower_estimator,1,2.266258441484437,2.266258441,2.266258441,0.0,False,0.67,0.63,0.9402985074627757,True
D13,penalty_lower_bound_closure,1,2.266258441484437,2.266258441,2.266258441,0.0,False,0.67,0.69,1.029850746268612,True
D13,sp_product_objective_estimator,1,2.266258441484437,2.266258441,2.266258441,0.0,False,0.67,0.6,0.8955223880598573,True
D13,pair_support_duration_cover,570,2.266258441484437,2.266258441,2.266258441,0.0,False,0.67,0.63,0.9402985074627757,True
D13,triple_support_duration_cover,3420,2.266258441484437,2.266258441,2.266258441,0.0,False,0.67,0.44,0.65671641791096,True
D14,objective_lower_estimator,1,0.03318151554899494,0.03318151555,0.03318151555,0.0,False,0.39,0.39,1.0,True
D14,penalty_lower_bound_closure,1,0.03318151554899494,0.03318151555,0.03318151555,0.0,False,0.39,0.39,1.0,True
D14,sp_product_objective_estimator,1,0.03318151554899494,0.03318151555,0.03318151555,0.0,False,0.39,0.46,1.1794871794867192,True
D14,pair_support_duration_cover,570,0.03318151554899494,0.03318151555,0.03318151555,0.0,False,0.39,0.34,0.8717948717952005,True
D14,triple_support_duration_cover,3420,0.03318151554899494,0.03318151555,0.03318151555,0.0,False,0.39,0.26,0.6666666666675214,True
C1,objective_lower_estimator,1,0.05182801020562817,0.05182801021,0.05182801021,0.0,False,0.15,0.13,0.8666666666675557,True
C1,penalty_lower_bound_closure,1,0.05182801020562817,0.05182801021,0.05182801021,0.0,False,0.15,0.14,0.9333333333337779,True
C1,sp_product_objective_estimator,1,0.05182801020562817,0.05182801021,0.05182801021,0.0,False,0.15,0.16,1.0666666666662223,True
C1,pair_support_duration_cover,195,0.05182801020562817,0.05182801021,0.05182801021,0.0,False,0.15,0.12,0.8000000000013333,True
C1,triple_support_duration_cover,381,0.05182801020562817,0.05182801021,0.05182801021,0.0,False,0.15,0.14,0.9333333333337779,True
C2,objective_lower_estimator,1,0.3657945977979301,0.3657945978,0.3657945978,0.0,False,0.11,0.14,1.2727272727247936,True
C2,penalty_lower_bound_closure,1,0.3657945977979301,0.3657945978,0.3657945978,0.0,False,0.11,0.13,1.181818181816529,True
C2,sp_product_objective_estimator,1,0.3657945977979301,0.3657945978,0.3657945978,0.0,False,0.11,0.11,1.0,True
C2,pair_support_duration_cover,195,0.3657945977979301,0.3657945978,0.3657945978,0.0,False,0.11,0.11,1.0,True
C2,triple_support_duration_cover,381,0.3657945977979301,0.3657945978,0.3657945978,0.0,False,0.11,0.09,0.818181818183471,True
C3,objective_lower_estimator,1,0.0016923772850397315,0.001692377285,0.001692377285,0.0,False,0.79,0.83,1.050632911392341,True
C3,penalty_lower_bound_closure,1,0.0016923772850397315,0.001692377285,0.001692377285,0.0,False,0.79,0.79,1.0,True
C3,sp_product_objective_estimator,1,0.0016923772850397315,0.001692377285,0.001692377285,0.0,False,0.79,0.98,1.2405063291136196,True
C3,pair_support_duration_cover,570,0.0016923772850397315,0.001692377285,0.001692377285,0.0,False,0.79,0.96,1.215189873417449,True
C3,triple_support_duration_cover,3420,0.0016923772850397315,0.001692377285,0.001692377285,0.0,False,0.79,0.52,0.6582278481016984,True
C4,objective_lower_estimator,1,1.5823276849906989,1.582327685,1.582327685,0.0,False,0.54,0.57,1.0555555555554526,True
C4,penalty_lower_bound_closure,1,1.5823276849906989,1.582327685,1.582327685,0.0,False,0.54,0.66,1.2222222222218107,True
C4,sp_product_objective_estimator,1,1.5823276849906989,1.582327685,1.582327685,0.0,False,0.54,0.53,0.9814814814815157,True
C4,pair_support_duration_cover,570,1.5823276849906989,1.582327685,1.582327685,0.0,False,0.54,0.56,1.0370370370369686,True
C4,triple_support_duration_cover,3420,1.5823276849906989,1.582327685,1.582327685,0.0,False,0.54,0.39,0.7222222222227366,True
C5,objective_lower_estimator,1,0.09872587083631805,0.09872587084,0.09872587084,0.0,False,1.22,1.05,0.8606557377050323,True
C5,penalty_lower_bound_closure,1,0.09872587083631805,0.09872587084,0.09872587084,0.0,False,1.22,1.22,1.0,True
C5,sp_product_objective_estimator,1,0.09872587083631805,0.09872587084,0.09872587084,0.0,False,1.22,1.17,0.9590163934426565,True
C5,pair_support_duration_cover,570,0.09872587083631805,0.09872587084,0.09872587084,0.0,False,1.22,0.92,0.7540983606559393,True
C5,triple_support_duration_cover,3420,0.09872587083631805,0.09872587084,0.09872587084,0.0,False,1.22,0.61,0.5000000000004098,True
C6,objective_lower_estimator,1,0.5026571225758327,0.5026571226,0.5026571226,0.0,False,0.01,0.01,1.0,True
C6,penalty_lower_bound_closure,1,0.5026571225758327,0.5026571226,0.5026571226,0.0,False,0.01,0.01,1.0,True
C6,sp_product_objective_estimator,1,0.5026571225758327,0.5026571226,0.5026571226,0.0,False,0.01,0.01,1.0,True
C6,pair_support_duration_cover,36,0.5026571225758327,0.5026571226,0.5026571226,0.0,False,0.01,0.01,1.0,True
C6,triple_support_duration_cover,35,0.5026571225758327,0.5026571226,0.5026571226,0.0,False,0.01,0.01,1.0,True
C7,objective_lower_estimator,1,0.44597530983282496,0.4459753098,0.4459753098,0.0,False,0.02,0.02,1.0,True
C7,penalty_lower_bound_closure,1,0.44597530983282496,0.4459753098,0.4459753098,0.0,False,0.02,0.02,1.0,True
C7,sp_product_objective_estimator,1,0.44597530983282496,0.4459753098,0.4459753098,0.0,False,0.02,0.02,1.0,True
C7,pair_support_duration_cover,66,0.44597530983282496,0.4459753098,0.4459753098,0.0,False,0.02,0.02,1.0,True
C7,triple_support_duration_cover,147,0.44597530983282496,0.4459753098,0.4459753098,0.0,False,0.02,0.02,1.0,True
C8,objective_lower_estimator,1,0.04948831687771692,0.04948831688,0.04948831688,0.0,False,0.01,0.01,1.0,True
C8,penalty_lower_bound_closure,1,0.04948831687771692,0.04948831688,0.04948831688,0.0,False,0.01,0.01,1.0,True
C8,sp_product_objective_estimator,1,0.04948831687771692,0.04948831688,0.04948831688,0.0,False,0.01,0.01,1.0,True
C8,pair_support_duration_cover,45,0.04948831687771692,0.04948831688,0.04948831688,0.0,False,0.01,0.01,1.0,True
C8,triple_support_duration_cover,120,0.04948831687771692,0.04948831688,0.04948831688,0.0,False,0.01,0.01,1.0,True
C9,objective_lower_estimator,1,0.007186509571167966,0.007186509571,0.007186509571,0.0,False,0.01,0.01,1.0,True
C9,penalty_lower_bound_closure,1,0.007186509571167966,0.007186509571,0.007186509571,0.0,False,0.01,0.01,1.0,True
C9,sp_product_objective_estimator,1,0.007186509571167966,0.007186509571,0.007186509571,0.0,False,0.01,0.01,1.0,True
C9,pair_support_duration_cover,84,0.007186509571167966,0.007186509571,0.007186509571,0.0,False,0.01,0.01,1.0,True
C9,triple_support_duration_cover,168,0.007186509571167966,0.007186509571,0.007186509571,0.0,False,0.01,0.01,1.0,True
V50_HIGH,objective_lower_estimator,1,4.859985150554705,4.859985151,4.859985151,0.0,False,5.33,5.26,0.9868667917448429,True
V50_HIGH,penalty_lower_bound_closure,1,4.859985150554705,4.859985151,4.859985151,0.0,False,5.33,4.77,0.8949343339587438,True
V50_HIGH,sp_product_objective_estimator,1,4.859985150554705,4.859985151,4.859985151,0.0,False,5.33,4.76,0.8930581613508642,True
