state_id,arm,policy,mode,cap_seconds,executable_sha256,completion_status,rows,columns,nonzeros,station_state_formulation,selector_variables,perspective_variables,aggregate_mccormick_rows,engineering_gate,certificate,false_certificate,lower_bound,verified_upper_bound,gap,normalized_gap_integral,work,time_seconds,nodes,simplex_iterations,root_bound,root_work,root_time_seconds,model_build_seconds,peak_memory_gb,artifact_dir
D3,SF-R1,round55-sf-r1-remove-triple-duration,solve,300,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,exact,3097,1402,12935,bit-product,0,0,0,True,True,False,0.506343307565206,0.506343307565206,0,0.0642385427984058,166.94604197362074,112.3329441,23729,1028890,0.110069,2.00724,1.4317,0.0248671,0.077005706,results/gf_k1_am_sf_station_state_chain_round55/local_raw/revision_1_development_300s/SF-R1/D3
D4,SF-R1,round55-sf-r1-remove-triple-duration,solve,300,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,exact,3097,1402,12935,bit-product,0,0,0,True,True,False,0.5063433075652058,0.506343307565206,2.1926290088907398e-16,0.03126353644819351,96.30190446632133,66.1399265,16797,647057,0.111284,1.88374,1.23195,0.0245157,0.046391177,results/gf_k1_am_sf_station_state_chain_round55/local_raw/revision_1_development_300s/SF-R1/D4
D5,SF-R1,round55-sf-r1-remove-triple-duration,solve,300,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,exact,3097,1402,13081,bit-product,0,0,0,True,True,False,1e+100,0.506422789224163,0,0.0005217466106904992,2.8453271582308393,2.138423,99,12127,0.333317,1.63267,1.12393,0.0254566,0.030231824,results/gf_k1_am_sf_station_state_chain_round55/local_raw/revision_1_development_300s/SF-R1/D5
D6,SF-R1,round55-sf-r1-remove-triple-duration,solve,300,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,exact,2291,1014,9269,bit-product,0,0,0,True,True,False,0.7062530985290765,0.7062530985290749,0,0.0023196883081034333,7.1613097032642745,5.364469,2109,81794,0.380339,1.34641,1.08477,0.0216505,0.020330755,results/gf_k1_am_sf_station_state_chain_round55/local_raw/revision_1_development_300s/SF-R1/D6
D7,SF-R1,round55-sf-r1-remove-triple-duration,solve,300,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,exact,2291,1014,9269,bit-product,0,0,0,True,True,False,0.7062530985290749,0.7062530985290749,0,0.0011776758835880354,2.949491472063792,2.2874172,796,27732,0.383883,1.04674,0.788863,0.0210739,0.016256245,results/gf_k1_am_sf_station_state_chain_round55/local_raw/revision_1_development_300s/SF-R1/D7
D8,SF-R1,round55-sf-r1-remove-triple-duration,solve,300,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,exact,2291,1014,9411,bit-product,0,0,0,True,True,False,1e+100,0.7062530985290749,0,0.0002765122659577403,0.20591839037068385,0.231225,1,989,0.656293,0.128622,0.0853164,0.0198735,0.011128748,results/gf_k1_am_sf_station_state_chain_round55/local_raw/revision_1_development_300s/SF-R1/D8
D9,SF-R1,round55-sf-r1-remove-triple-duration,solve,300,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,capped,7450,3372,32945,bit-product,0,0,0,True,False,False,0.5455318149094356,0.6007044366851081,0.09184653617698221,0.10807356272406914,541.4401671494397,298.0338191,4880,1368424,0.442613,17.4257,9.44039,0.0497511,0.111022623,results/gf_k1_am_sf_station_state_chain_round55/local_raw/revision_1_development_300s/SF-R1/D9
D10,SF-R1,round55-sf-r1-remove-triple-duration,solve,300,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,exact,7450,3372,32945,bit-product,0,0,0,True,True,False,1e+100,0.6007044366851081,0,0.011803064294231426,140.19618360185007,78.4868442,766,255480,0.464035,21.4605,12.045,0.0490786,0.114147072,results/gf_k1_am_sf_station_state_chain_round55/local_raw/revision_1_development_300s/SF-R1/D10
D11,SF-R1,round55-sf-r1-remove-triple-duration,solve,300,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,exact,7450,3372,33185,bit-product,0,0,0,True,True,False,0.6007044364499764,0.6007044366851081,3.9142659440347166e-10,0.037852614950841176,540.7749920855433,296.0130518,13065,2197429,0.513678,20.627,10.8043,0.049862,0.132074386,results/gf_k1_am_sf_station_state_chain_round55/local_raw/revision_1_development_300s/SF-R1/D11
D12,SF-R1,round55-sf-r1-remove-triple-duration,solve,300,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,failed,3097,1402,12905,bit-product,0,0,0,True,False,False,0.6471162748322884,0.6471164334555021,2.4512314241223874e-07,0.044530861816282685,91.48199584566558,57.2801051,8410,629215,0.115002,3.40067,2.2999,0.0263251,0.045501741,results/gf_k1_am_sf_station_state_chain_round55/local_raw/revision_1_development_300s/SF-R1/D12
D13,SF-R1,round55-sf-r1-remove-triple-duration,solve,300,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,exact,7464,3376,33193,bit-product,0,0,0,True,True,False,2.4434031919431978,2.4434031919432,9.087513909173653e-16,0.016971369077171443,440.820665448825,265.9681763,18675,1417706,2.27108,7.11331,4.55243,0.0543072,0.161496607,results/gf_k1_am_sf_station_state_chain_round55/local_raw/revision_1_development_300s/SF-R1/D13
D14,SF-R1,round55-sf-r1-remove-triple-duration,solve,300,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,capped,7471,3378,32968,bit-product,0,0,0,True,False,False,0.048121607488249125,0.04915255266474515,0.02097439747489399,0.06794961039834098,495.0622932238389,298.0373458,10415,2293238,0.0399624,11.1886,5.58203,0.0510851,0.114443339,results/gf_k1_am_sf_station_state_chain_round55/local_raw/revision_1_development_300s/SF-R1/D14
