state_id,arm,policy,mode,cap_seconds,executable_sha256,completion_status,rows,columns,nonzeros,station_state_formulation,selector_variables,perspective_variables,aggregate_mccormick_rows,engineering_gate,certificate,false_certificate,lower_bound,verified_upper_bound,gap,normalized_gap_integral,work,time_seconds,nodes,simplex_iterations,root_bound,root_work,root_time_seconds,model_build_seconds,peak_memory_gb,artifact_dir
D1,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,solve,1800,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,exact,3764,1404,16888,bit-product,0,0,0,True,True,False,0.045001550055628343,0.04500155005562836,3.0838466209851717e-16,0.010120212734284185,431.25578561192424,297.7456564,34270,5396065,0.0318546,2.27425,1.47891,0.0293845,0.075242442,results/gf_k1_am_sf_station_state_chain_round55/local_raw/fixed_interval_confirmation_1800s/F0-CLEAN/D1
E_MAJOR_L,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,solve,1800,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,exact,3764,1404,16888,bit-product,0,0,0,True,True,False,0.045001550055628364,0.04500155005562836,0,0.021204770053529734,1296.5316647339318,927.13613,61943,14897945,0.0318546,3.35645,2.1557,0.0302265,0.075106607,results/gf_k1_am_sf_station_state_chain_round55/local_raw/fixed_interval_confirmation_1800s/F0-CLEAN/E_MAJOR_L
E_MAJOR_R,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,solve,1800,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,exact,3764,1404,17036,bit-product,0,0,0,True,True,False,0.04602703353022032,0.046027033530220335,3.0151384400436336e-16,0.006494315862088157,274.44725879742987,195.04947,17882,2918925,0.0408207,1.9945,1.25351,0.0307559,0.043894859,results/gf_k1_am_sf_station_state_chain_round55/local_raw/fixed_interval_confirmation_1800s/F0-CLEAN/E_MAJOR_R
D3,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,solve,1800,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,exact,3757,1402,16319,bit-product,0,0,0,True,True,False,0.5063433075652058,0.506343307565206,2.1926290088907398e-16,0.013792543805922044,237.58013341940048,154.9801928,30167,1403089,0.110065,3.31881,2.29417,0.0434067,0.092616819,results/gf_k1_am_sf_station_state_chain_round55/local_raw/fixed_interval_confirmation_1800s/F0-CLEAN/D3
D4,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,solve,1800,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,exact,3757,1402,16319,bit-product,0,0,0,True,True,False,0.5063433075652061,0.506343307565206,0,0.004434429584847824,76.62864505252162,51.8639543,11847,433563,0.111279,2.94331,1.92152,0.0298045,0.055245122,results/gf_k1_am_sf_station_state_chain_round55/local_raw/fixed_interval_confirmation_1800s/F0-CLEAN/D4
D5,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,solve,1800,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,exact,3757,1402,16465,bit-product,0,0,0,True,True,False,1e+100,0.506422789224163,0,0.00011737181212130953,2.410371655279133,1.7018725,39,8494,0.333313,2.03148,1.37029,0.0300355,0.03093184,results/gf_k1_am_sf_station_state_chain_round55/local_raw/fixed_interval_confirmation_1800s/F0-CLEAN/D5
D6,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,solve,1800,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,exact,2731,1014,11129,bit-product,0,0,0,True,True,False,0.7062530985290787,0.7062530985290749,0,0.00037132854154338027,6.662700217151986,4.7590613,1661,66266,0.373761,1.44041,1.10629,0.022577,0.022348717,results/gf_k1_am_sf_station_state_chain_round55/local_raw/fixed_interval_confirmation_1800s/F0-CLEAN/D6
D7,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,solve,1800,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,exact,2731,1014,11129,bit-product,0,0,0,True,True,False,0.7062530985290773,0.7062530985290749,0,0.000231466555314478,3.558399959665791,2.7504963,609,26789,0.381768,1.41823,1.03574,0.0212702,0.020490384,results/gf_k1_am_sf_station_state_chain_round55/local_raw/fixed_interval_confirmation_1800s/F0-CLEAN/D7
D8,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,solve,1800,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,exact,2731,1014,11271,bit-product,0,0,0,True,True,False,1e+100,0.7062530985290749,0,5.74439802098669e-05,0.25206055457594456,0.2606674,1,946,0.65489,0.156668,0.108194,0.0264437,0.012213288,results/gf_k1_am_sf_station_state_chain_round55/local_raw/fixed_interval_confirmation_1800s/F0-CLEAN/D8
D9,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,solve,1800,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,capped,10870,3372,53465,bit-product,0,0,0,True,False,False,0.5619742691951317,0.6007044366851081,0.06447458204854062,0.08329211498180326,3576.7834239137674,1798.0513008,15250,9323217,0.442623,34.5047,15.999,0.0837703,0.211233617,results/gf_k1_am_sf_station_state_chain_round55/local_raw/fixed_interval_confirmation_1800s/F0-CLEAN/D9
