state_id,arm,policy,mode,cap_seconds,executable_sha256,completion_status,rows,columns,nonzeros,station_state_formulation,selector_variables,perspective_variables,aggregate_mccormick_rows,engineering_gate,certificate,false_certificate,lower_bound,verified_upper_bound,gap,normalized_gap_integral,work,time_seconds,nodes,simplex_iterations,root_bound,root_work,root_time_seconds,model_build_seconds,peak_memory_gb,artifact_dir
D1,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,solve,3600,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,exact,3764,1404,16888,bit-product,0,0,0,True,True,False,0.045001550055628343,0.04500155005562836,3.0838466209851717e-16,0.00512103258401657,431.25578561192424,302.579974,34270,5396065,0.0318546,2.27425,1.50072,0.0309755,0.075242434,results/gf_k1_am_sf_station_state_chain_round55/local_raw/fixed_interval_key_long_3600s/F0-CLEAN/D1
D3,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,solve,3600,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,exact,3757,1402,16319,bit-product,0,0,0,True,True,False,0.5063433075652058,0.506343307565206,2.1926290088907398e-16,0.006962185760123824,237.58013341940048,156.4486975,30167,1403089,0.110065,3.31881,2.3011,0.0423682,0.092616811,results/gf_k1_am_sf_station_state_chain_round55/local_raw/fixed_interval_key_long_3600s/F0-CLEAN/D3
D4,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,solve,3600,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,exact,3757,1402,16319,bit-product,0,0,0,True,True,False,0.5063433075652061,0.506343307565206,0,0.0022143089869306283,76.62864505252162,51.4005869,11847,433563,0.111279,2.94331,1.90952,0.0299827,0.055245114,results/gf_k1_am_sf_station_state_chain_round55/local_raw/fixed_interval_key_long_3600s/F0-CLEAN/D4
D12,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,solve,3600,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,exact,3757,1402,16028,bit-product,0,0,0,True,True,False,0.6471164334555012,0.6471164334555021,1.3725171758618295e-15,0.004386283124525201,115.8245560515515,71.0345936,8854,674544,0.113165,4.32582,2.95185,0.0311839,0.056999942,results/gf_k1_am_sf_station_state_chain_round55/local_raw/fixed_interval_key_long_3600s/F0-CLEAN/D12
D5,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,solve,3600,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,exact,3757,1402,16465,bit-product,0,0,0,True,True,False,1e+100,0.506422789224163,0,6.006667220275399e-05,2.410371655279133,1.720988,39,8494,0.333313,2.03148,1.38792,0.0292272,0.030931832,results/gf_k1_am_sf_station_state_chain_round55/local_raw/fixed_interval_key_long_3600s/F0-CLEAN/D5
D6,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,solve,3600,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,exact,2731,1014,11129,bit-product,0,0,0,True,True,False,0.7062530985290787,0.7062530985290749,0,0.00018299553523198008,6.662700217151986,4.7077245,1661,66266,0.373761,1.44041,1.05164,0.0201688,0.022348709,results/gf_k1_am_sf_station_state_chain_round55/local_raw/fixed_interval_key_long_3600s/F0-CLEAN/D6
D9,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,solve,3600,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,capped,10870,3372,53465,bit-product,0,0,0,True,False,False,0.5817368022617093,0.6007044366851081,0.03157565229261273,0.06520230317740276,7609.661267215327,3598.0614196,39545,28039036,0.442623,34.5047,15.9788,0.0831582,0.211233609,results/gf_k1_am_sf_station_state_chain_round55/local_raw/fixed_interval_key_long_3600s/F0-CLEAN/D9
D13,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,solve,3600,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,exact,10884,3376,53713,bit-product,0,0,0,True,True,False,2.4434031919432027,2.4434031919432,0,0.0016145621194211652,469.8380750590921,260.5665159,14010,1335194,2.27124,19.8176,11.6245,0.0844918,0.139302518,results/gf_k1_am_sf_station_state_chain_round55/local_raw/fixed_interval_key_long_3600s/F0-CLEAN/D13
D14,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,solve,3600,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,capped,10891,3378,53488,bit-product,0,0,0,True,False,False,0.048900729130436894,0.04915255266474515,0.005123305314901315,0.014128074017889555,6108.2429956068545,3598.0547695,60522,39989604,0.0399624,20.221,9.38146,0.0849628,0.229106115,results/gf_k1_am_sf_station_state_chain_round55/local_raw/fixed_interval_key_long_3600s/F0-CLEAN/D14
KL_V20,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,solve,3600,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,exact,10898,3380,53530,bit-product,0,0,0,True,True,False,0.6927131563039285,0.6927131563039286,1.6027168165087442e-16,0.02228418110952739,1909.830947013862,929.6216321,28788,6417032,0.457841,29.139,13.4719,0.0857061,0.212773232,results/gf_k1_am_sf_station_state_chain_round55/local_raw/fixed_interval_key_long_3600s/F0-CLEAN/KL_V20
KL_V50,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,solve,3600,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,capped,86683,18185,467608,bit-product,0,0,0,True,False,False,10.521587062622626,10.57359959084796,0.004919093803245085,0.015687367918800762,9359.743751211101,3598.2785747,4587,3243381,9.32016,253.91,111.161,0.7137881,1.130548415,results/gf_k1_am_sf_station_state_chain_round55/local_raw/fixed_interval_key_long_3600s/F0-CLEAN/KL_V50
D1,VD-P,round55-vd-p,solve,3600,5151efab9fbd82b91004e2255e60f112707278033d74549a4b0705000b681264,exact,4008,1964,18164,vd-p,348,348,0,True,True,False,0.045001550055628364,0.04500155005562836,0,0.006182209099567235,489.6418983424289,356.2312436,37776,5658747,0.0300706,2.71354,1.72404,0.0352075,0.091666256,results/gf_k1_am_sf_station_state_chain_round55/local_raw/fixed_interval_key_long_3600s/VD-P/D1
