interval_id,gamma_L,gamma_U,interval_lower_bound,incumbent_upper_bound,interval_status,reason,certificate_basis,requires_pricing_closure,pricing_closure_available,interval_bound_valid,bpc_nodes,open_nodes,generated_columns,cuts,pricing_calls,pricing_time_seconds,rmp_solve_time_seconds,relaxation_time_seconds,lower_bound_source,lower_bound_sources,relaxation_portfolio_mode,relaxation_variants_tried,selected_relaxation_variant,selected_variant_reason,probe_time_seconds,variant_bound_improvement,best_variant_bound,variants_skipped_reason
0,0,0.2375,1.74931345205,1.74931345205,bound_fathomed,inventory_route_gini_relaxation,inventory_route_gini_relaxation_fathomed,false,false,true,0,0,0,0,0,0,0,38.0142195,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation,exhaustive,fixed_baseline;compact_lp,fixed_baseline,baseline_bound_kept,18.9973478,0,1.74931345205,stopped_after_fathoming_variant=compact_lp
1,0.2375,0.475,1.74931345205,1.74931345205,bound_fathomed,inventory_route_gini_relaxation,inventory_route_gini_relaxation_fathomed,false,false,true,0,0,0,0,0,0,0,76.1350589,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation,exhaustive,fixed_baseline;compact_lp;compact_lp_connectivity;compact_mip_light_connectivity,fixed_baseline,baseline_bound_kept,56.6829778,0,1.74931345205,stopped_after_fathoming_variant=compact_mip_light_connectivity
2,0.475,0.7125,1.06421478404,1.74931345205,unprocessed_relevant,not_processed_before_time_limit_or_reserve,unresolved,false,false,true,0,0,0,0,0,0,0,0,cheap_projection_bound,gamma_floor|cheap_projection_bound,fixed,,,,0,0,0,
3,0.7125,0.95,1.30171478404,1.74931345205,unprocessed_relevant,not_processed_before_time_limit_or_reserve,unresolved,false,false,true,0,0,0,0,0,0,0,0,cheap_projection_bound,gamma_floor|cheap_projection_bound,fixed,,,,0,0,0,
