generation,elapsed_seconds,best_fitness,strict_improvement
0,0.0038563999999999998,-0.090329662247706929,true
1,0.0095738000000000004,-0.042214294205452189,true
2,0.013160099999999999,-0.042214294205452189,false
3,0.0165931,-0.042214294205452189,false
4,0.0198371,-0.042214294205452189,false
5,0.022094099999999998,-0.0075314751614798088,true
6,0.0243757,-0.0075314751614798088,false
7,0.028091100000000001,-0.0075314751614798088,false
8,0.031374300000000001,-0.0075314751614798088,false
9,0.034590099999999999,-0.0075314751614798088,false
10,0.035358100000000003,-0.0075314751614798088,false
11,0.037021900000000003,-0.0075314751614798088,false
12,0.040338499999999999,-0.0075314751614798088,false
13,0.0429784,-0.0075314751614798088,false
14,0.045237699999999999,-0.0075314751614798088,false
15,0.046660199999999999,-0.0075314751614798088,false
16,0.049192600000000003,-0.0075314751614798088,false
17,0.050718899999999997,-0.0075314751614798088,false
18,0.052568299999999998,-0.0075314751614798088,false
19,0.053696500000000001,-0.0075314751614798088,false
20,0.055845100000000002,-0.0075314751614798088,false
21,0.057554099999999997,-0.0075314751614798088,false
22,0.058826000000000003,-0.0075314751614798088,false
23,0.060992499999999998,-0.0075314751614798088,false
24,0.062996499999999997,-0.0075314751614798088,false
25,0.064578300000000005,-0.0075314751614798088,false
26,0.066814200000000004,-0.0075314751614798088,false
27,0.069362900000000005,-0.0075314751614798088,false
28,0.072416300000000003,-0.0075314751614798088,false
29,0.073768700000000006,-0.0075314751614798088,false
30,0.075820399999999996,-0.0075314751614798088,false
31,0.078230400000000005,-0.0075314751614798088,false
32,0.080335599999999993,-0.0075314751614798088,false
33,0.081283900000000006,-0.0075314751614798088,false
34,0.083883899999999997,-0.0075314751614798088,false
35,0.085449499999999998,-0.0075314751614798088,false
36,0.088171700000000006,-0.0075314751614798088,false
37,0.0896758,-0.0075314751614798088,false
38,0.092891399999999999,-0.0075314751614798088,false
39,0.094332899999999997,-0.0075314751614798088,false
40,0.095557799999999998,-0.0075314751614798088,false
41,0.096470500000000001,-0.0075314751614798088,false
42,0.097831199999999993,-0.0075314751614798088,false
43,0.099934499999999996,-0.0075314751614798088,false
44,0.1020436,-0.0075314751614798088,false
45,0.1035176,-0.0075314751614798088,false
46,0.1058924,-0.0075314751614798088,false
47,0.1080171,-0.0075314751614798088,false
48,0.1092216,-0.0075314751614798088,false
49,0.1120642,-0.0075314751614798088,false
50,0.1137904,-0.0075314751614798088,false
51,0.1150967,-0.0075314751614798088,false
52,0.11741310000000001,-0.0075314751614798088,false
53,0.1194508,-0.0075314751614798088,false
54,0.1211766,-0.0075314751614798088,false
55,0.12214990000000001,-0.0075314751614798088,false
56,0.1235105,-0.0075314751614798088,false
57,0.12598799999999999,-0.0075314751614798088,false
58,0.12711720000000001,-0.0075314751614798088,false
59,0.12821250000000001,-0.0075314751614798088,false
60,0.1314372,-0.0075314751614798088,false
61,0.1337709,-0.0075314751614798088,false
62,0.13532240000000001,-0.0075314751614798088,false
63,0.13800780000000001,-0.0075314751614798088,false
64,0.1409617,-0.0075314751614798088,false
65,0.15786330000000001,-0.0075314751614798088,false
66,0.15898860000000001,-0.0075314751614798088,false
67,0.1607595,-0.0075314751614798088,false
68,0.1628349,-0.0075314751614798088,false
69,0.1646378,-0.0075314751614798088,false
70,0.16626170000000001,-0.0075314751614798088,false
71,0.16713410000000001,-0.0075314751614798088,false
72,0.16979130000000001,-0.0075314751614798088,false
73,0.17133880000000001,-0.0075314751614798088,false
74,0.1729175,-0.0075314751614798088,false
75,0.1784887,-0.0075314751614798088,false
76,0.17933070000000001,-0.0075314751614798088,false
77,0.1803476,-0.0075314751614798088,false
78,0.18179000000000001,-0.0075314751614798088,false
79,0.1837577,-0.0075314751614798088,false
80,0.18536130000000001,-0.0075314751614798088,false
81,0.18771550000000001,-0.0075314751614798088,false
82,0.18872259999999999,-0.0075314751614798088,false
83,0.18976119999999999,-0.0075314751614798088,false
84,0.1908272,-0.0075314751614798088,false
85,0.19234010000000001,-0.0075314751614798088,false
86,0.19329869999999999,-0.0075314751614798088,false
87,0.19447970000000001,-0.0075314751614798088,false
88,0.1965904,-0.0075314751614798088,false
89,0.19902800000000001,-0.0075314751614798088,false
90,0.20026330000000001,-0.0075314751614798088,false
91,0.20141439999999999,-0.0075314751614798088,false
92,0.2026394,-0.0075314751614798088,false
93,0.2044784,-0.0075314751614798088,false
94,0.20655960000000001,-0.0075314751614798088,false
95,0.20801140000000001,-0.0075314751614798088,false
96,0.20919450000000001,-0.0075314751614798088,false
97,0.2109085,-0.0075314751614798088,false
98,0.2121016,-0.0075314751614798088,false
99,0.21658279999999999,-0.0075314751614798088,false
100,0.21990009999999999,-0.0075314751614798088,false
101,0.22151570000000001,-0.0075314751614798088,false
102,0.2232015,-0.0075314751614798088,false
103,0.2260645,-0.0075314751614798088,false
104,0.22828999999999999,-0.0075314751614798088,false
105,0.2307978,-0.0075314751614798088,false
106,0.23149210000000001,-0.0075314751614798088,false
107,0.23389869999999999,-0.0075314751614798088,false
108,0.236182,-0.0075314751614798088,false
109,0.2378796,-0.0075314751614798088,false
110,0.23889579999999999,-0.0075314751614798088,false
111,0.24018619999999999,-0.0075314751614798088,false
112,0.24225169999999999,-0.0075314751614798088,false
113,0.24401780000000001,-0.0075314751614798088,false
