stage,instance,comparison,other_strict,c2_strict,other_verified_ub,c2_verified_ub,other_final_lb,c2_final_lb,other_common_ub_gap,c2_common_ub_gap,gap_delta,other_bound_auc,c2_bound_auc,auc_delta,other_work,c2_work,work_delta
stage2,high_imbalance_seed3202,C2-PAPER minus C0-LEGACY,False,False,1.7493134520506337,1.7493134520506337,1.6977171353269032,1.6100919655396664,0.02949518090268313,0.07958635792102603,0.0500911770183429,0.8603398666990046,0.8634209358564984,0.003081069157493732,533.5826187697095,539.4864009723316,5.9037822026220965
stage2,moderate_seed3302,C2-PAPER minus C0-LEGACY,False,False,0.19563620654901237,0.19563620654901237,0.15964157620068223,0.13951573914498416,0.18398757051810077,0.28686135554345077,0.10287378502535,0.6136515214356211,0.6583149627631737,0.04466344132755262,510.4304132958197,469.78945855785685,-40.64095473796283
stage2,tight_T_seed3101,C2-PAPER minus C0-LEGACY,False,False,0.10725273413394144,0.10725273413394144,0.05278924419596047,0.05362636706697072,0.5078051424774386,0.5,-0.007805142477438576,0.44695403485464025,0.23652221090354064,-0.2104318239510996,530.3054022822358,509.62791970543987,-20.677482576795967
stage2,V12_M1,C2-PAPER minus C0-LEGACY,True,True,0.3572005832084155,0.3572005832084155,0.3572005832084155,0.3572005832084146,0.0,2.641903779817653e-15,2.641903779817653e-15,0.94114960225,0.9194970210379082,-0.021652581212091793,34.78137617640885,172.85109000753008,138.06971383112122
stage2,V12_M2,C2-PAPER minus C0-LEGACY,True,False,0.7185040707549709,0.7185040707549709,0.7185040707549709,0.6557601837879294,0.0,0.08732572231791685,0.08732572231791685,0.8933356227394946,0.8814004454254225,-0.01193517731407212,343.120568711371,469.0482116763907,125.92764296501969
