instance,repetition,generations,no_improve_generations,final_fitness,verified_objective,decoder_calls,trajectory_restored_sha256,identity_with_first
V12_M2,1,2123,2000,-0.718504070754971,0.7185040707549709,24494,c69d3c4f7c5efb5f730db42f710b7c7929035262adc80084d0e2adf960d1aa99,True
V12_M2,2,2123,2000,-0.718504070754971,0.7185040707549709,24494,c69d3c4f7c5efb5f730db42f710b7c7929035262adc80084d0e2adf960d1aa99,True
