time_seconds,source,objective,G,P,improvement_over_previous,verifier_passed,route_count,served_station_count,total_pickup,total_drop,depot_unload,incumbent_hash,exported_incumbent_path,paper_reproducible,contributes_lower_bound,accepted
10.0036441,native_hga_tgbc_initial,0.195636206549,0.0761113510225,0.796832370177,1.15964110141,true,3,19,67,67,0,dbadd05d217a2b69,,true,false,true
