phase_index,leaf_id,target_kind,current_bound,target_bound,other_open_min_bound,verified_cutoff,status,native_status,native_bound,target_reached,exact_closure,requeued,solver_runtime,work,nodes,event_source
1,L1,next_leaf,0.261782,0.29481,0.29481,0.39308,target_reached_requeue,"INTERRUPTED",0.307191,1,0,1,0.228,0.444973,1,"c6_next_strict_frontier_bound_reached_requeue"
1,L2,next_leaf,0.305685,0.307191,0.307191,0.39308,target_reached_requeue,"INTERRUPTED",0.318247,1,0,1,0.236,0.499491,1,"c6_next_strict_frontier_bound_reached_requeue"
1,L1.1,next_leaf,0.307191,0.318247,0.318247,0.39308,target_reached_requeue,"INTERRUPTED",0.322488,1,0,1,0.583,0.786136,1,"c6_next_strict_frontier_bound_reached_requeue"
