leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,telemetry_seconds
L0,"",0,0,0.088409732271174934,1,0,1,0,0,"INFEASIBLE",0.24489575250869136,0.22695789999999999
L1,"",0,0.088409732271174934,0.17681946454234987,1,1,0,1,0.15661358654541371,"OPTIMAL",0.36022652921788695,0.48330410000000001
L2,"",0,0.17681946454234987,0.2652291968135248,1,1,0,1,0.23593037105001993,"OPTIMAL",0.34338578156097282,1.1399005
L1.0,"L1",1,0.088409732271174934,0.1326145984067624,1,1,0,1,0.17379180329874633,"OPTIMAL",0.39642176919454891,1.3987772000000001
L1.1,"L1",1,0.1326145984067624,0.17681946454234987,1,1,0,1,0.19198123703792139,"OPTIMAL",0.33961351485774743,1.6464174
L3,"",0,0.2652291968135248,0.35363892908469974,1,1,0,1,0.32434010332119489,"OPTIMAL",0.28171413676421403,4.7420738
L2.0,"L2",1,0.17681946454234987,0.22102433067793734,1,1,0,1,0.23593033743091649,"OPTIMAL",0.29629296450241127,4.9831970999999999
L2.1,"L2",1,0.22102433067793734,0.2652291968135248,1,1,0,1,0.2801352371856074,"OPTIMAL",0.35674768855395061,5.2528493000000003
L3.0,"L3",1,0.2652291968135248,0.30943406294911224,1,1,0,1,0.32434010332119489,"OPTIMAL",0.30491170341750967,132.91209950000001
L3.1,"L3",1,0.30943406294911224,0.35363892908469974,1,0,1,0,0,"INFEASIBLE",0.32251239723101027,133.15974900000001
L3.0.0,"L3.0",2,0.2652291968135248,0.28733162988131855,1,1,0,1,0.32434010332119489,"OPTIMAL",0.30344536140562611,133.384469
L3.0.1,"L3.0",2,0.28733162988131855,0.30943406294911224,1,1,0,1,0.34644253638898864,"OPTIMAL",0.31486619955184914,133.61888089999999
